text_id,id,token,pos_tag
000153-001,000153-001.146,",",NN
000153-001,000153-001.147,pemimpin,NN
000153-001,000153-001.148,Bani,NN
000153-001,000153-001.149,Nadhir,NN
000153-001,000153-001.150,.,NN
000153-001,000153-001.151,Abu,NN
000153-001,000153-001.152,Sofyan,NN
000153-001,000153-001.153,meminta,NN
000153-001,000153-001.154,agar,NN
000153-001,000153-001.155,kedatangannya,NN
000153-001,000153-001.156,ini,NN
000153-001,000153-001.157,dirahasiakan,NN
000153-001,000153-001.158,dari,NN
000153-001,000153-001.159,siapa,NN
000153-001,000153-001.160,pun,NN
000153-001,000153-001.161,.,NN
000153-001,000153-001.162,Setelah,NN
000153-001,000153-001.163,dijamu,NN
000153-001,000153-001.164,dan,NN
000153-001,000153-001.165,disuguhi,NN
000153-001,000153-001.166,arak,NN
000153-001,000153-001.167,",",NN
000153-001,000153-001.168,pada,NN
000153-001,000153-001.169,akhir,NN
000153-001,000153-001.170,malam,NN
000153-001,000153-001.171,Abu,NN
000153-001,000153-001.172,Sofyan,NN
000153-001,000153-001.173,keluar,NN
000153-001,000153-001.174,rumah,NN
000153-001,000153-001.175,dan,NN
000153-001,000153-001.176,kembali,NN
000153-001,000153-001.177,lagi,NN
000153-001,000153-001.178,menemui,NN
000153-001,000153-001.179,rekan-rekannya,NN
000153-001,000153-001.180,.,NN
000153-001,000153-001.181,Dia,NN
000153-001,000153-001.182,mengutus,NN
000153-001,000153-001.183,beberapa,NN
000153-001,000153-001.184,orang,NN
000153-001,000153-001.185,pilihan,NN
000153-001,000153-001.186,di,NN
000153-001,000153-001.187,antara,NN
000153-001,000153-001.188,tentaranya,NN
000153-001,000153-001.189,agar,NN
000153-001,000153-001.190,pergi,NN
000153-001,000153-001.191,ke,NN
000153-001,000153-001.192,arah,NN
000153-001,000153-001.193,Madinah,NN
000153-001,000153-001.194,dan,NN
000153-001,000153-001.195,berhenti,NN
000153-001,000153-001.196,di,NN
000153-001,000153-001.197,Al-Uraidh,NN
000153-001,000153-001.198,.,NN
000153-001,000153-001.199,Di,NN
000153-001,000153-001.200,sana,NN
000153-001,000153-001.201,mereka,NN
000153-001,000153-001.202,membabati,NN
000153-001,000153-001.203,pohon,NN
000153-001,000153-001.204,dan,NN
000153-001,000153-001.205,166,NN
000153-001,000153-001.206,Zadul-Ma'ad,NN
000153-001,000153-001.207,",",NN
000153-001,000153-001.208,2/71,NN
000153-001,000153-001.209,;,NN
000153-001,000153-001.210,Sirah,NN
000153-001,000153-001.211,An-Nabawiyah,NN
000153-001,000153-001.212,",",NN
000153-001,000153-001.213,Ibnu,NN
000153-001,000153-001.214,Hisyam,NN
000153-001,000153-001.215,",",NN
000153-001,000153-001.216,2/47-49,NN
000153-001,000153-001.217,membakar,NN
000153-001,000153-001.218,pagar-pagar,NN
000153-001,000153-001.219,kebun,NN
000153-001,000153-001.220,korma,NN
000153-001,000153-001.221,.,NN
000153-001,000153-001.222,Mereka,NN
000153-001,000153-001.223,mendapatkan,NN
000153-001,000153-001.224,seorang,NN
000153-001,000153-001.225,Anshar,NN
000153-001,000153-001.226,dan,NN
000153-001,000153-001.227,rekannya,NN
000153-001,000153-001.228,di,NN
000153-001,000153-001.229,kebun,NN
000153-001,000153-001.230,itu,NN
000153-001,000153-001.231,",",NN
000153-001,000153-001.232,lalu,NN
000153-001,000153-001.233,mereka,NN
000153-001,000153-001.234,membunuh,NN
000153-001,000153-001.235,keduanya,NN
000153-001,000153-001.236,.,NN
000155-003,000155-003.001,Pada,NN
000155-003,000155-003.002,saat,NN
000155-003,000155-003.003,itu,NN
000155-003,000155-003.004,Rasulullah,NN
000155-003,000155-003.005,mengajukan,NN
000155-003,000155-003.006,pertanyaan,NN
000155-003,000155-003.007,kepada,NN
000155-003,000155-003.008,orang-orang,NN
000155-003,000155-003.009,Muslim,NN
000155-003,000155-003.010,",",NN
000155-003,000155-003.011,"""",NN
000155-003,000155-003.012,Siapakah,NN
000155-003,000155-003.013,yang,NN
000155-003,000155-003.014,berani,NN
000155-003,000155-003.015,menghadapi,NN
000155-003,000155-003.016,Ka'b,NN
000155-003,000155-003.017,bin,NN
000155-003,000155-003.018,Al-Asyraf,NN
000155-003,000155-003.019,?,NN
000155-003,000155-003.020,Sesungguhnya,NN
000155-003,000155-003.021,dia,NN
000155-003,000155-003.022,telah,NN
000155-003,000155-003.023,menyakiti,NN
000155-003,000155-003.024,Allah,NN
000155-003,000155-003.025,dan,NN
000155-003,000155-003.026,Rasul-Nya,NN
000155-003,000155-003.027,".""",NN
000155-003,000155-003.028,Maka,NN
000155-003,000155-003.029,ada,NN
000155-003,000155-003.030,beberapa,NN
000155-003,000155-003.031,sahabat,NN
000155-003,000155-003.032,yang,NN
000155-003,000155-003.033,maju,NN
000155-003,000155-003.034,ke,NN
000155-003,000155-003.035,depan,NN
000155-003,000155-003.036,",",NN
000155-003,000155-003.037,yaitu,NN
000155-003,000155-003.038,Muhammad,NN
000155-003,000155-003.039,bin,NN
000155-003,000155-003.040,Maslamah,NN
000155-003,000155-003.041,",",NN
000155-003,000155-003.042,Ubbad,NN
000155-003,000155-003.043,bin,NN
000155-003,000155-003.044,Bisyr,NN
000155-003,000155-003.045,",",NN
000155-003,000155-003.046,Abu,NN
000155-003,000155-003.047,Na'ilah,NN
000155-003,000155-003.048,atau,NN
000155-003,000155-003.049,Sulkan,NN
000155-003,000155-003.050,bin,NN
000155-003,000155-003.051,Salamah,NN
000155-003,000155-003.052,",",NN
000155-003,000155-003.053,saudara,NN
000155-003,000155-003.054,Ka'b,NN
000155-003,000155-003.055,dari,NN
000155-003,000155-003.056,susuan,NN
000155-003,000155-003.057,",",NN
000155-003,000155-003.058,Al-Harits,NN
000155-003,000155-003.059,bin,NN
000155-003,000155-003.060,Aus,NN
000155-003,000155-003.061,dan,NN
000155-003,000155-003.062,Abu,NN
000155-003,000155-003.063,Abbas,NN
000155-003,000155-003.064,bin,NN
000155-003,000155-003.065,Jabr,NN
000155-003,000155-003.066,.,NN
000155-003,000155-003.067,Yang,NN
000155-003,000155-003.068,memimpin,NN
000155-003,000155-003.069,kelompok,NN
000155-003,000155-003.070,ini,NN
000155-003,000155-003.071,adalah,NN
000155-003,000155-003.072,Muhammad,NN
000155-003,000155-003.073,bin,NN
000155-003,000155-003.074,Maslamah,NN
000155-003,000155-003.075,.,NN
000155-003,000155-003.076,Dalam,NN
000155-003,000155-003.077,beberapa,NN
000155-003,000155-003.078,riwayat,NN
000155-003,000155-003.079,tentang,NN
000155-003,000155-003.080,terbunuhnya,NN
000155-003,000155-003.081,Ka'b,NN
000155-003,000155-003.082,bin,NN
000155-003,000155-003.083,Al-Asyraf,NN
000155-003,000155-003.084,ini,NN
000155-003,000155-003.085,menyebutkan,NN
000155-003,000155-003.086,bahwa,NN
000155-003,000155-003.087,tatkala,NN
000155-003,000155-003.088,Rasulullah,NN
000155-003,000155-003.089,bersabda,NN
000155-003,000155-003.090,",",NN
000155-003,000155-003.091,"""",NN
000155-003,000155-003.092,Siapakah,NN
000155-003,000155-003.093,yang,NN
000155-003,000155-003.094,berani,NN
000155-003,000155-003.095,menghadapi,NN
000155-003,000155-003.096,Ka'b,NN
000155-003,000155-003.097,bin,NN
000155-003,000155-003.098,Al-Asyraf,NN
000155-003,000155-003.099,?,NN
000155-003,000155-003.100,Sesungguhnya,NN
000155-003,000155-003.101,dia,NN
000155-003,000155-003.102,telah,NN
000155-003,000155-003.103,menyakiti,NN
000155-003,000155-003.104,Allah,NN
000155-003,000155-003.105,dan,NN
000155-003,000155-003.106,Rasul-Nya,NN
000155-003,000155-003.107,""",",NN
000155-003,000155-003.108,maka,NN
000155-003,000155-003.109,Muhammad,NN
000155-003,000155-003.110,bin,NN
000155-003,000155-003.111,Maslamah,NN
000155-003,000155-003.112,bangkit,NN
000155-003,000155-003.113,seraya,NN
000155-003,000155-003.114,berkata,NN
000155-003,000155-003.115,",",NN
000155-003,000155-003.116,"""",NN
000155-003,000155-003.117,Aku,NN
000155-003,000155-003.118,wahai,NN
000155-003,000155-003.119,Rasulullah,NN
000155-003,000155-003.120,.,NN
000155-003,000155-003.121,Apakah,NN
000155-003,000155-003.122,engkau,NN
000155-003,000155-003.123,suka,NN
000155-003,000155-003.124,jika,NN
000155-003,000155-003.125,aku,NN
000155-003,000155-003.126,membunuhnya?',NN
000155-003,000155-003.127,"""",NN
000155-003,000155-003.128,Benar,NN
000155-003,000155-003.129,",""",NN
000155-003,000155-003.130,jawab,NN
000155-003,000155-003.131,beliau,NN
000155-003,000155-003.132,.,NN
000155-003,000155-003.133,"""",NN
000155-003,000155-003.134,Perkenankan,NN
000155-003,000155-003.135,aku,NN
000155-003,000155-003.136,untuk,NN
000155-003,000155-003.137,menyampaikan,NN
000155-003,000155-003.138,siasat,NN
000155-003,000155-003.139,",""",NN
000155-003,000155-003.140,pinta,NN
000155-003,000155-003.141,Muhammad,NN
000155-003,000155-003.142,bin,NN
000155-003,000155-003.143,Maslamah,NN
000155-003,000155-003.144,.,NN
000155-003,000155-003.145,"""",NN
000155-003,000155-003.146,Katakanlah,NN
000155-003,000155-003.147,!,NN
000155-003,000155-003.148,Inilah,NN
000155-003,000155-003.149,skenarionya,NN
000155-003,000155-003.150,untuk,NN
000155-003,000155-003.151,menjebak,NN
000155-003,000155-003.152,Ka'b,NN
000155-003,000155-003.153,.,NN
000155-003,000155-003.154,Muhammad,NN
000155-003,000155-003.155,bin,NN
000155-003,000155-003.156,Maslamah,NN
000155-003,000155-003.157,akan,NN
000155-003,000155-003.158,mendatangi,NN
000155-003,000155-003.159,Ka'b,NN
000155-003,000155-003.160,bin,NN
000155-003,000155-003.161,Al-Asyraf,NN
000155-003,000155-003.162,sambil,NN
000155-003,000155-003.163,berkata,NN
000155-003,000155-003.164,",",NN
000155-003,000155-003.165,"""",NN
000155-003,000155-003.166,Sesungguhnya,NN
000155-003,000155-003.167,Muhammad,NN
000155-003,000155-003.168,telah,NN
000155-003,000155-003.169,meminta,NN
000155-003,000155-003.170,sedekah,NN
000155-003,000155-003.171,kepada,NN
000155-003,000155-003.172,kami,NN
000155-003,000155-003.173,",",NN
000155-003,000155-003.174,namun,NN
000155-003,000155-003.175,begitu,NN
000155-003,000155-003.176,dia,NN
000155-003,000155-003.177,juga,NN
000155-003,000155-003.178,telah,NN
000155-003,000155-003.179,banyak,NN
000155-003,000155-003.180,menolong,NN
000155-003,000155-003.181,kami,NN
000155-003,000155-003.182,".""",NN
000155-003,000155-003.183,katanya,NN
000155-003,000155-003.184,seolah-olah,NN
000155-003,000155-003.185,dia,NN
000155-003,000155-003.186,tidak,NN
000155-003,000155-003.187,suka,NN
000155-003,000155-003.188,terhadap,NN
000155-003,000155-003.189,Rasulullah,NN
000155-003,000155-003.190,Ka'b,NN
000155-003,000155-003.191,berkata,NN
000155-003,000155-003.192,",",NN
000155-003,000155-003.193,"""",NN
000155-003,000155-003.194,Kamu,NN
000155-003,000155-003.195,pasti,NN
000155-003,000155-003.196,akan,NN
000155-003,000155-003.197,merasa,NN
000155-003,000155-003.198,bosan,NN
000155-003,000155-003.199,menghadapinya,NN
000155-003,000155-003.200,".""",NN
000155-003,000155-003.201,Muhammad,NN
000155-003,000155-003.202,bin,NN
000155-003,000155-003.203,Maslamah,NN
000155-003,000155-003.204,berkata,NN
000155-003,000155-003.205,",",NN
000155-003,000155-003.206,"""",NN
000155-003,000155-003.207,Sesungguhnya,NN
000155-003,000155-003.208,kami,NN
000155-003,000155-003.209,telah,NN
000155-003,000155-003.210,meng-,NN
000155-003,000155-003.211,ikutinya,NN
000155-003,000155-003.212,.,NN
000155-003,000155-003.213,Kami,NN
000155-003,000155-003.214,tidak,NN
000155-003,000155-003.215,akan,NN
000155-003,000155-003.216,meninggalkannya,NN
000155-003,000155-003.217,sebelum,NN
000155-003,000155-003.218,tahu,NN
000155-003,000155-003.219,kemana,NN
000155-003,000155-003.220,dia,NN
000155-003,000155-003.221,akan,NN
000155-003,000155-003.222,membawa,NN
000155-003,000155-003.223,urusannya,NN
000155-003,000155-003.224,.,NN
000155-003,000155-003.225,Untuk,NN
000155-003,000155-003.226,itu,NN
000155-003,000155-003.227,beri,NN
000155-003,000155-003.228,kami,NN
000155-003,000155-003.229,pinjaman,NN
000155-003,000155-003.230,beberapa,NN
000155-003,000155-003.231,gantang,NN
000155-003,000155-003.232,.,NN
000155-003,000155-003.233,"""",NN
000155-003,000155-003.234,Kalau,NN
000155-003,000155-003.235,begitu,NN
000155-003,000155-003.236,serahkan,NN
000155-003,000155-003.237,jaminannya,NN
000155-003,000155-003.238,",""",NN
000155-003,000155-003.239,kata,NN
000155-003,000155-003.240,Ka'b,NN
000155-003,000155-003.241,.,NN
000158-002,000158-002.001,Maka,NN
000158-002,000158-002.002,tolonglah,NN
000158-002,000158-002.003,kami,NN
000158-002,000158-002.004,dengan,NN
000158-002,000158-002.005,harta,NN
000158-002,000158-002.006,kalian,NN
000158-002,000158-002.007,untuk,NN
000158-002,000158-002.008,memeranginya,NN
000158-002,000158-002.009,.,NN
000158-002,000158-002.010,Siapa,NN
000158-002,000158-002.011,tahu,NN
000158-002,000158-002.012,kita,NN
000158-002,000158-002.013,bisa,NN
000158-002,000158-002.014,menuntut,NN
000158-002,000158-002.015,balas,NN
000158-002,000158-002.016,".""",NN
000158-002,000158-002.017,Mereka,NN
000158-002,000158-002.018,memenuhi,NN
000158-002,000158-002.019,himbauan,NN
000158-002,000158-002.020,ini,NN
000158-002,000158-002.021,",",NN
000158-002,000158-002.022,hingga,NN
000158-002,000158-002.023,terkumpul,NN
000158-002,000158-002.024,seribu,NN
000158-002,000158-002.025,onta,NN
000158-002,000158-002.026,dan,NN
000158-002,000158-002.027,seribu,NN
000158-002,000158-002.028,lima,NN
000158-002,000158-002.029,ratus,NN
000158-002,000158-002.030,dinar,NN
000158-002,000158-002.031,.,NN
000158-002,000158-002.032,Tentang,NN
000158-002,000158-002.033,hal,NN
000158-002,000158-002.034,ini,NN
000158-002,000158-002.035,Allah,NN
000158-002,000158-002.036,menurunkan,NN
000158-002,000158-002.037,ayat,NN
000158-002,000158-002.038,.,NN
000158-002,000158-002.039,XI,NN
000158-002,000158-002.040,"""",NN
000158-002,000158-002.041,Sesungguhnya,NN
000158-002,000158-002.042,orang-orang,NN
000158-002,000158-002.043,kafir,NN
000158-002,000158-002.044,itu,NN
000158-002,000158-002.045,",",NN
000158-002,000158-002.046,menafkahkan,NN
000158-002,000158-002.047,harta,NN
000158-002,000158-002.048,mereka,NN
000158-002,000158-002.049,untuk,NN
000158-002,000158-002.050,menghalangi,NN
000158-002,000158-002.051,(,NN
000158-002,000158-002.052,orang,NN
000158-002,000158-002.053,),NN
000158-002,000158-002.054,dari,NN
000158-002,000158-002.055,jalan,NN
000158-002,000158-002.056,Allah,NN
000158-002,000158-002.057,.,NN
000158-002,000158-002.058,Mereka,NN
000158-002,000158-002.059,akan,NN
000158-002,000158-002.060,menafkahkan,NN
000158-002,000158-002.061,harta,NN
000158-002,000158-002.062,itu,NN
000158-002,000158-002.063,",",NN
000158-002,000158-002.064,kemudian,NN
000158-002,000158-002.065,menjadi,NN
000158-002,000158-002.066,sesalan,NN
000158-002,000158-002.067,bagi,NN
000158-002,000158-002.068,mereka,NN
000158-002,000158-002.069,",",NN
000158-002,000158-002.070,dan,NN
000158-002,000158-002.071,mereka,NN
000158-002,000158-002.072,akan,NN
000158-002,000158-002.073,dikalahkan,NN
000158-002,000158-002.074,.,NN
000158-002,000158-002.075,"""",NN
000158-002,000158-002.076,(,NN
000158-002,000158-002.077,Al-Anfal,NN
000158-002,000158-002.078,:,NN
000158-002,000158-002.079,36,NN
000158-002,000158-002.080,Mereka,NN
000158-002,000158-002.081,membukakan,NN
000158-002,000158-002.082,pintu,NN
000158-002,000158-002.083,dukungan,NN
000158-002,000158-002.084,bagi,NN
000158-002,000158-002.085,siapa,NN
000158-002,000158-002.086,pun,NN
000158-002,000158-002.087,yang,NN
000158-002,000158-002.088,hendak,NN
000158-002,000158-002.089,ikut,NN
000158-002,000158-002.090,andil,NN
000158-002,000158-002.091,untuk,NN
000158-002,000158-002.092,memerangi,NN
000158-002,000158-002.093,orang-orang,NN
000158-002,000158-002.094,Muslim,NN
000158-002,000158-002.095,",",NN
000158-002,000158-002.096,entah,NN
000158-002,000158-002.097,dia,NN
000158-002,000158-002.098,berasal,NN
000158-002,000158-002.099,dari,NN
000158-002,000158-002.100,Habasyah,NN
000158-002,000158-002.101,.,NN
000158-002,000158-002.102,Kinanah,NN
000158-002,000158-002.103,",",NN
000158-002,000158-002.104,atau,NN
000158-002,000158-002.105,pun,NN
000158-002,000158-002.106,Tihamah,NN
000158-002,000158-002.107,.,NN
000158-002,000158-002.108,Untuk,NN
000158-002,000158-002.109,keperluan,NN
000158-002,000158-002.110,ini,NN
000158-002,000158-002.111,mereka,NN
000158-002,000158-002.112,menggunakan,NN
000158-002,000158-002.113,segala,NN
000158-002,000158-002.114,cara,NN
000158-002,000158-002.115,untuk,NN
000158-002,000158-002.116,membangkitkan,NN
000158-002,000158-002.117,semangat,NN
000158-002,000158-002.118,manusia,NN
000158-002,000158-002.119,.,NN
000158-002,000158-002.120,Bahkan,NN
000158-002,000158-002.121,Shafwan,NN
000158-002,000158-002.122,bin,NN
000158-002,000158-002.123,Umayyah,NN
000158-002,000158-002.124,membujuk,NN
000158-002,000158-002.125,Abu,NN
000158-002,000158-002.126,Azzah,NN
000158-002,000158-002.127,",",NN
000158-002,000158-002.128,seorang,NN
000158-002,000158-002.129,penyair,NN
000158-002,000158-002.130,yang,NN
000158-002,000158-002.131,tertawan,NN
000158-002,000158-002.132,di,NN
000158-002,000158-002.133,Perang,NN
000158-002,000158-002.134,Badr,NN
000158-002,000158-002.135,",",NN
000158-002,000158-002.136,namun,NN
000158-002,000158-002.137,kemudian,NN
000158-002,000158-002.138,dibebaskan,NN
000158-002,000158-002.139,Rasulullah,NN
000158-002,000158-002.140,tanpa,NN
000158-002,000158-002.141,tebusan,NN
000158-002,000158-002.142,apa,NN
000158-002,000158-002.143,pun,NN
000158-002,000158-002.144,",",NN
000158-002,000158-002.145,dengan,NN
000158-002,000158-002.146,syarat,NN
000158-002,000158-002.147,dia,NN
000158-002,000158-002.148,tidak,NN
000158-002,000158-002.149,boleh,NN
000158-002,000158-002.150,memerangi,NN
000158-002,000158-002.151,beliau,NN
000158-002,000158-002.152,lagi,NN
000158-002,000158-002.153,dalam,NN
000158-002,000158-002.154,bentuk,NN
000158-002,000158-002.155,apa,NN
000158-002,000158-002.156,pun,NN
000158-002,000158-002.157,.,NN
000158-002,000158-002.158,Abu,NN
000158-002,000158-002.159,Shafwan,NN
000158-002,000158-002.160,mem-,NN
000158-002,000158-002.161,bunjuknya,NN
000158-002,000158-002.162,agar,NN
000158-002,000158-002.163,menggugah,NN
000158-002,000158-002.164,semangat,NN
000158-002,000158-002.165,berbagai,NN
000158-002,000158-002.166,kabilah,NN
000158-002,000158-002.167,untuk,NN
000158-002,000158-002.168,memerangi,NN
000158-002,000158-002.169,kaum,NN
000158-002,000158-002.170,Muslimin,NN
000158-002,000158-002.171,.,NN
000158-002,000158-002.172,Dia,NN
000158-002,000158-002.173,berjanji,NN
000158-002,000158-002.174,",",NN
000158-002,000158-002.175,jika,NN
000158-002,000158-002.176,Abu,NN
000158-002,000158-002.177,Azzah,NN
000158-002,000158-002.178,kembali,NN
000158-002,000158-002.179,dari,NN
000158-002,000158-002.180,perang,NN
000158-002,000158-002.181,dalam,NN
000158-002,000158-002.182,keadaan,NN
000158-002,000158-002.183,selamat,NN
000158-002,000158-002.184,",",NN
000158-002,000158-002.185,maka,NN
000158-002,000158-002.186,dia,NN
000158-002,000158-002.187,akan,NN
000158-002,000158-002.188,memberinya,NN
000158-002,000158-002.189,harta,NN
000158-002,000158-002.190,yang,NN
000158-002,000158-002.191,melimpah,NN
000158-002,000158-002.192,.,NN
000158-002,000158-002.193,Jika,NN
000158-002,000158-002.194,tidak,NN
000158-002,000158-002.195,",",NN
000158-002,000158-002.196,maka,NN
000158-002,000158-002.197,anak-anaknya,NN
000158-002,000158-002.198,akan,NN
000158-002,000158-002.199,mendapatkan,NN
000158-002,000158-002.200,perlindungan,NN
000158-002,000158-002.201,.,NN
000158-002,000158-002.202,Maka,NN
000158-002,000158-002.203,Abu,NN
000158-002,000158-002.204,Azzah,NN
000158-002,000158-002.205,bangkit,NN
000158-002,000158-002.206,membangkitkan,NN
000158-002,000158-002.207,semangat,NN
000158-002,000158-002.208,berbagai,NN
000158-002,000158-002.209,kabilah,NN
000158-002,000158-002.210,dengan,NN
000158-002,000158-002.211,syair-syairnya,NN
000158-002,000158-002.212,.,NN
000158-003,000158-003.001,Maka,NN
000158-003,000158-003.002,Abu,NN
000158-003,000158-003.003,Azzah,NN
000158-003,000158-003.004,bangkit,NN
000158-003,000158-003.005,membangkitkan,NN
000158-003,000158-003.006,semangat,NN
000158-003,000158-003.007,berbagai,NN
000158-003,000158-003.008,kabilah,NN
000158-003,000158-003.009,dengan,NN
000158-003,000158-003.010,syair-syairnya,NN
000158-003,000158-003.011,.,NN
000158-003,000158-003.012,Mereka,NN
000158-003,000158-003.013,juga,NN
000158-003,000158-003.014,menggunakan,NN
000158-003,000158-003.015,penyair,NN
000158-003,000158-003.016,lain,NN
000158-003,000158-003.017,untuk,NN
000158-003,000158-003.018,tugas,NN
000158-003,000158-003.019,ini,NN
000158-003,000158-003.020,",",NN
000158-003,000158-003.021,yaitu,NN
000158-003,000158-003.022,Musafi',NN
000158-003,000158-003.023,bin,NN
000158-003,000158-003.024,Abdi,NN
000158-003,000158-003.025,Manaf,NN
000158-003,000158-003.026,Al-Jumahi,NN
000158-003,000158-003.027,Abu,NN
000158-003,000158-003.028,Sufyan,NN
000158-003,000158-003.029,adalah,NN
000158-003,000158-003.030,orang,NN
000158-003,000158-003.031,paling,NN
000158-003,000158-003.032,bersemangat,NN
000158-003,000158-003.033,melakukan,NN
000158-003,000158-003.034,persiapan,NN
000158-003,000158-003.035,menghadapi,NN
000158-003,000158-003.036,orang-orang,NN
000158-003,000158-003.037,Muslim,NN
000158-003,000158-003.038,",",NN
000158-003,000158-003.039,setelah,NN
000158-003,000158-003.040,dia,NN
000158-003,000158-003.041,kembali,NN
000158-003,000158-003.042,dari,NN
000158-003,000158-003.043,Perang,NN
000158-003,000158-003.044,Sawiq,NN
000158-003,000158-003.045,dengan,NN
000158-003,000158-003.046,tangan,NN
000158-003,000158-003.047,hampa,NN
000158-003,000158-003.048,",",NN
000158-003,000158-003.049,dan,NN
000158-003,000158-003.050,bahkan,NN
000158-003,000158-003.051,dia,NN
000158-003,000158-003.052,kehilangan,NN
000158-003,000158-003.053,harta,NN
000158-003,000158-003.054,yang,NN
000158-003,000158-003.055,cukup,NN
000158-003,000158-003.056,banyak,NN
000158-003,000158-003.057,saat,NN
000158-003,000158-003.058,itu,NN
000158-003,000158-003.059,.,NN
000158-003,000158-003.060,Bara,NN
000158-003,000158-003.061,semakin,NN
000158-003,000158-003.062,menyala,NN
000158-003,000158-003.063,setelah,NN
000158-003,000158-003.064,yang,NN
000158-003,000158-003.065,terakhir,NN
000158-003,000158-003.066,kali,NN
000158-003,000158-003.067,orang-orang,NN
000158-003,000158-003.068,Quraisy,NN
000158-003,000158-003.069,ke-,NN
000158-003,000158-003.070,hilangan,NN
000158-003,000158-003.071,barang,NN
000158-003,000158-003.072,dagangannya,NN
000158-003,000158-003.073,di,NN
000158-003,000158-003.074,tangan,NN
000158-003,000158-003.075,satuan,NN
000158-003,000158-003.076,pasukan,NN
000158-003,000158-003.077,Muslimin,NN
000158-003,000158-003.078,yang,NN
000158-003,000158-003.079,dipimpin,NN
000158-003,000158-003.080,Zaid,NN
000158-003,000158-003.081,bin,NN
000158-003,000158-003.082,Haritsah,NN
000158-003,000158-003.083,",",NN
000158-003,000158-003.084,dan,NN
000158-003,000158-003.085,bahkan,NN
000158-003,000158-003.086,mengancam,NN
000158-003,000158-003.087,ekonomi,NN
000158-003,000158-003.088,mereka,NN
000158-003,000158-003.089,.,NN
000158-003,000158-003.090,Kesedihan,NN
000158-003,000158-003.091,dan,NN
000158-003,000158-003.092,kegalauan,NN
000158-003,000158-003.093,yang,NN
000158-003,000158-003.094,bertumpuk-tumpuk,NN
000158-003,000158-003.095,ini,NN
000158-003,000158-003.096,semakin,NN
000158-003,000158-003.097,mendorong,NN
000158-003,000158-003.098,mereka,NN
000158-003,000158-003.099,untuk,NN
000158-003,000158-003.100,cepat-cepat,NN
000158-003,000158-003.101,mengadakan,NN
000158-003,000158-003.102,persiapan,NN
000158-003,000158-003.103,perang,NN
000158-003,000158-003.104,melawan,NN
000158-003,000158-003.105,orang-orang,NN
000158-003,000158-003.106,Muslim,NN
000159-001,000159-001.001,Setelah,NN
000159-001,000159-001.002,genap,NN
000159-001,000159-001.003,setahun,NN
000159-001,000159-001.004,",",NN
000159-001,000159-001.005,persiapan,NN
000159-001,000159-001.006,mereka,NN
000159-001,000159-001.007,benar-benar,NN
000159-001,000159-001.008,sudah,NN
000159-001,000159-001.009,matang,NN
000159-001,000159-001.010,.,NN
000159-001,000159-001.011,Tidak,NN
000159-001,000159-001.012,kurang,NN
000159-001,000159-001.013,dari,NN
000159-001,000159-001.014,tiga,NN
000159-001,000159-001.015,ribu,NN
000159-001,000159-001.016,prajurit,NN
000159-001,000159-001.017,Quraisy,NN
000159-001,000159-001.018,sudah,NN
000159-001,000159-001.019,berhimpun,NN
000159-001,000159-001.020,bersama,NN
000159-001,000159-001.021,sekutu-sekutu,NN
000159-001,000159-001.022,mereka,NN
000159-001,000159-001.023,dan,NN
000159-001,000159-001.024,kabilah-kabilah,NN
000159-001,000159-001.025,kecil,NN
000159-001,000159-001.026,.,NN
000159-001,000159-001.027,Para,NN
000159-001,000159-001.028,pemimpin,NN
000159-001,000159-001.029,Quraisy,NN
000159-001,000159-001.030,berpikir,NN
000159-001,000159-001.031,untuk,NN
000159-001,000159-001.032,membawa,NN
000159-001,000159-001.033,serta,NN
000159-001,000159-001.034,para,NN
000159-001,000159-001.035,wanita,NN
000159-001,000159-001.036,.,NN
000159-001,000159-001.037,Karena,NN
000159-001,000159-001.038,hal,NN
000159-001,000159-001.039,ini,NN
000159-001,000159-001.040,dianggap,NN
000159-001,000159-001.041,bisa,NN
000159-001,000159-001.042,mengangkat,NN
000159-001,000159-001.043,semangat,NN
000159-001,000159-001.044,mereka,NN
000159-001,000159-001.045,.,NN
000159-001,000159-001.046,Adapun,NN
000159-001,000159-001.047,jumlah,NN
000159-001,000159-001.048,wanita,NN
000159-001,000159-001.049,yang,NN
000159-001,000159-001.050,diikutsertakan,NN
000159-001,000159-001.051,ada,NN
000159-001,000159-001.052,lima,NN
000159-001,000159-001.053,belas,NN
000159-001,000159-001.054,orang,NN
000159-001,000159-001.055,Hewan,NN
000159-001,000159-001.056,pengangkut,NN
000159-001,000159-001.057,dalam,NN
000159-001,000159-001.058,pasukan,NN
000159-001,000159-001.059,Makkah,NN
000159-001,000159-001.060,ini,NN
000159-001,000159-001.061,ada,NN
000159-001,000159-001.062,tiga,NN
000159-001,000159-001.063,ribu,NN
000159-001,000159-001.064,onta,NN
000159-001,000159-001.065,Penunggang,NN
000159-001,000159-001.066,kudanya,NN
000159-001,000159-001.067,ada,NN
000159-001,000159-001.068,dua,NN
000159-001,000159-001.069,ratus,NN
000159-001,000159-001.070,",",NN
000159-001,000159-001.071,yang,NN
000159-001,000159-001.072,disebar,NN
000159-001,000159-001.073,di,NN
000159-001,000159-001.074,sepanjang,NN
000159-001,000159-001.075,jalan,NN
000159-001,000159-001.076,yang,NN
000159-001,000159-001.077,dilaluinya,NN
000159-001,000159-001.078,",",NN
