text_id,id,token,pos_tag,label
000039-003,000039-003.019,empat,NN,O
000039-003,000039-003.020,puluh,NN,O
000039-003,000039-003.021,orang.,NN,O
000039-003,000039-003.022,Namun,NN,O
000039-003,000039-003.023,siapa-siapa,NN,O
000039-003,000039-003.024,yang,NN,O
000039-003,000039-003.025,selain,NN,O
000039-003,000039-003.026,disebutkan,NN,O
000039-003,000039-003.027,di,NN,O
000039-003,000039-003.028,atas,NN,O
000039-003,000039-003.029,perlu,NN,O
000039-003,000039-003.030,diteliti,NN,O
000039-003,000039-003.031,Ibnu,NN,B-PERSON
000039-003,000039-003.032,Ishaq,NN,I-PERSON
000039-003,000039-003.033,"berkata,",NN,O
000039-003,000039-003.034,Setelah,NN,O
000039-003,000039-003.035,itu,NN,O
000039-003,000039-003.036,banyak,NN,O
000039-003,000039-003.037,orang,NN,O
000039-003,000039-003.038,yang,NN,O
000039-003,000039-003.039,masuk,NN,O
000039-003,000039-003.040,Islam,NN,O
000039-003,000039-003.041,baik,NN,O
000039-003,000039-003.042,laki-laki,NN,O
000039-003,000039-003.043,maupun,NN,O
000039-003,000039-003.044,"wanita,",NN,O
000039-003,000039-003.045,sehingga,NN,O
000039-003,000039-003.046,nama,NN,O
000039-003,000039-003.047,Islam,NN,O
000039-003,000039-003.048,menyebar,NN,O
000039-003,000039-003.049,di,NN,O
000039-003,000039-003.050,seluruh,NN,O
000039-003,000039-003.051,Makkah,NN,B-LOCATION
000039-003,000039-003.052,dan,NN,O
000039-003,000039-003.053,banyak,NN,O
000039-003,000039-003.054,yang,NN,O
000039-003,000039-003.055,membicarakannya.s,NN,O
000039-003,000039-003.056,Mereka,NN,O
000039-003,000039-003.057,masuk,NN,O
000039-003,000039-003.058,Islam,NN,O
000039-003,000039-003.059,secara,NN,O
000039-003,000039-003.060,sembunyi-sembunyi.,NN,O
000039-003,000039-003.061,Rasulullah,NN,B-PERSON
000039-003,000039-003.062,menemui,NN,O
000039-003,000039-003.063,mereka,NN,O
000039-003,000039-003.064,dan,NN,O
000039-003,000039-003.065,mengajarkan,NN,O
000039-003,000039-003.066,agama,NN,O
000039-003,000039-003.067,secara,NN,O
000039-003,000039-003.068,kucing-kucingan.,NN,O
000039-003,000039-003.069,"Sebab,",NN,O
000039-003,000039-003.070,dakwah,NN,O
000039-003,000039-003.071,saat,NN,O
000039-003,000039-003.072,itu,NN,O
000039-003,000039-003.073,dilakukan,NN,O
000039-003,000039-003.074,secara,NN,O
000039-003,000039-003.075,sembunyi-sembunyi,NN,O
000039-003,000039-003.076,dan,NN,O
000039-003,000039-003.077,perorangan.,NN,O
000039-003,000039-003.078,Wahyu,NN,O
000039-003,000039-003.079,diturunkan,NN,O
000039-003,000039-003.080,sedikit,NN,O
000039-003,000039-003.081,demi,NN,O
000039-003,000039-003.082,sedikit,NN,O
000039-003,000039-003.083,lalu,NN,O
000039-003,000039-003.084,berhenti,NN,O
000039-003,000039-003.085,setelah,NN,O
000039-003,000039-003.086,turunnya,NN,O
000039-003,000039-003.087,awal,NN,O
000039-003,000039-003.088,surat,NN,O
000039-003,000039-003.089,Al-Muddatstsir,NN,O
000039-003,000039-003.090,Ayat-ayat,NN,O
000039-003,000039-003.091,dan,NN,O
000039-003,000039-003.092,potongan,NN,O
000039-003,000039-003.093,surat,NN,O
000039-003,000039-003.094,yang,NN,O
000039-003,000039-003.095,turun,NN,O
000039-003,000039-003.096,saat,NN,O
000039-003,000039-003.097,itu,NN,O
000039-003,000039-003.098,berupa,NN,O
000039-003,000039-003.099,ayat-ayat,NN,O
000039-003,000039-003.100,pendek.,NN,O
000039-003,000039-003.101,dengan,NN,O
000039-003,000039-003.102,penggalan-penggalan,NN,O
000039-003,000039-003.103,kata,NN,O
000039-003,000039-003.104,yang,NN,O
000039-003,000039-003.105,indah,NN,O
000039-003,000039-003.106,menawan,NN,O
000039-003,000039-003.107,dan,NN,O
000039-003,000039-003.108,sentuhan,NN,O
000039-003,000039-003.109,"lembut,",NN,O
000039-003,000039-003.110,sesuai,NN,O
000039-003,000039-003.111,dengan,NN,O
000039-003,000039-003.112,iklim,NN,O
000039-003,000039-003.113,yang,NN,O
000039-003,000039-003.114,juga,NN,O
000039-003,000039-003.115,lembut,NN,O
000039-003,000039-003.116,pada,NN,O
000039-003,000039-003.117,saat,NN,O
000039-003,000039-003.118,"itu,",NN,O
000039-003,000039-003.119,berisi,NN,O
000039-003,000039-003.120,sanjungan,NN,O
000039-003,000039-003.121,mensucikan,NN,O
000039-003,000039-003.122,jiwa,NN,O
000039-003,000039-003.123,dan,NN,O
000039-003,000039-003.124,celaan,NN,O
000039-003,000039-003.125,mengotorinya,NN,O
000039-003,000039-003.126,dengan,NN,O
000039-003,000039-003.127,"keduaan,",NN,O
000039-003,000039-003.128,berisi,NN,O
000039-003,000039-003.129,ciri-ciri,NN,O
000039-003,000039-003.130,surga,NN,O
000039-003,000039-003.131,dan,NN,O
000039-003,000039-003.132,neraka.,NN,O
000039-003,000039-003.133,angkatnya,NN,O
000039-003,000039-003.134,sebagai,NN,O
000039-003,000039-003.135,anak,NN,O
000039-003,000039-003.136,layaknya,NN,O
000039-003,000039-003.137,anak,NN,O
000039-003,000039-003.138,kandung,NN,O
000039-003,000039-003.139,seperti,NN,O
000039-003,000039-003.140,yang,NN,O
000039-003,000039-003.141,biasa,NN,O
000039-003,000039-003.142,berlaku,NN,O
000039-003,000039-003.143,di,NN,O
000039-003,000039-003.144,kalangan,NN,O
000039-003,000039-003.145,bangsa,NN,O
000039-003,000039-003.146,Arab.,NN,O
000039-003,000039-003.147,Sehingga,NN,O
000039-003,000039-003.148,"dikatakan,",NN,O
000039-003,000039-003.149,"""Zaid",NN,B-PERSON
000039-003,000039-003.150,bin,NN,I-PERSON
000039-003,000039-003.151,"Muhammad"".",NN,I-PERSON
000039-003,000039-003.152,Hingga,NN,O
000039-003,000039-003.153,datang,NN,O
000039-003,000039-003.154,Islam,NN,O
000039-003,000039-003.155,yang,NN,O
000039-003,000039-003.156,menghapus,NN,O
000039-003,000039-003.157,anak,NN,O
000039-003,000039-003.158,angkat.,NN,O
000039-003,000039-003.159,64_,NN,O
000039-003,000039-003.160,Lihat,NN,O
000039-003,000039-003.161,Sirah,NN,O
000039-003,000039-003.162,"An-Nabawiyah,",NN,O
000039-003,000039-003.163,Ibnu,NN,B-PERSON
000039-003,000039-003.164,"Hisyam,",NN,I-PERSON
000039-003,000039-003.165,1/245-262,NN,O
000039-003,000039-003.166,65,NN,O
000039-003,000039-003.167,"Ibid,",NN,O
000039-003,000039-003.168,1/262.,NN,O
000039-003,000039-003.169,yang,NN,O
000039-003,000039-003.170,seakan-akan,NN,O
000039-003,000039-003.171,keduanya,NN,O
000039-003,000039-003.172,tampak,NN,O
000039-003,000039-003.173,di,NN,O
000039-003,000039-003.174,depan,NN,O
000039-003,000039-003.175,"mata,",NN,O
000039-003,000039-003.176,membawa,NN,O
000039-003,000039-003.177,orang-orang,NN,O
000039-003,000039-003.178,Mukmin,NN,O
000039-003,000039-003.179,ke,NN,O
000039-003,000039-003.180,dunia,NN,O
000039-003,000039-003.181,lain,NN,O
000039-003,000039-003.182,tidak,NN,O
000039-003,000039-003.183,seperti,NN,O
000039-003,000039-003.184,dunia,NN,O
000039-003,000039-003.185,yang,NN,O
000039-003,000039-003.186,ada,NN,O
000039-003,000039-003.187,pada,NN,O
000039-003,000039-003.188,saat,NN,O
000039-003,000039-003.189,itu.,NN,O
000065-001,000065-001.001,Sakit,NN,O
000065-001,000065-001.002,Abu,NN,B-PERSON
000065-001,000065-001.003,Thalib,NN,I-PERSON
000065-001,000065-001.004,semakin,NN,O
000065-001,000065-001.005,bertambah,NN,O
000065-001,000065-001.006,"parah,",NN,O
000065-001,000065-001.007,tinggal,NN,O
000065-001,000065-001.008,menunggu,NN,O
000065-001,000065-001.009,saat-saat,NN,O
000065-001,000065-001.010,"kematian,",NN,O
000065-001,000065-001.011,dan,NN,O
000065-001,000065-001.012,akhirnya,NN,O
000065-001,000065-001.013,dia,NN,O
000065-001,000065-001.014,meninggal,NN,O
000065-001,000065-001.015,pada,NN,O
000065-001,000065-001.016,bulan,NN,B-TIME
000065-001,000065-001.017,Rajab,NN,I-TIME
000065-001,000065-001.018,tahun,NN,O
000065-001,000065-001.019,kesepuluh,NN,O
000065-001,000065-001.020,dari,NN,O
000065-001,000065-001.021,"nubuwah,",NN,O
000065-001,000065-001.022,selang,NN,O
000065-001,000065-001.023,enam,NN,O
000065-001,000065-001.024,bulan,NN,O
000065-001,000065-001.025,setelah,NN,O
000065-001,000065-001.026,keluar,NN,O
000065-001,000065-001.027,dari,NN,O
000065-001,000065-001.028,pemboikotan.,NN,O
000065-001,000065-001.029,Ada,NN,O
000065-001,000065-001.030,yang,NN,O
000065-001,000065-001.031,"berpendapat,",NN,O
000065-001,000065-001.032,dia,NN,O
000065-001,000065-001.033,meninggal,NN,O
000065-001,000065-001.034,dunia,NN,O
000065-001,000065-001.035,pada,NN,O
000065-001,000065-001.036,bulan,NN,B-TIME
000065-001,000065-001.037,"Ramadhan,",NN,I-TIME
000065-001,000065-001.038,tiga,NN,O
000065-001,000065-001.039,bulan,NN,O
000065-001,000065-001.040,sebelum,NN,O
000065-001,000065-001.041,wafatnya,NN,O
000065-001,000065-001.042,Khadijah,NN,B-PERSON
000065-001,000065-001.043,x,NN,O
000065-001,000065-001.044,Di,NN,O
000065-001,000065-001.045,dalam,NN,O
000065-001,000065-001.046,Ash-Shahih,NN,O
000065-001,000065-001.047,disebutkan,NN,O
000065-001,000065-001.048,dari,NN,O
000065-001,000065-001.049,"Al-Musayyab,",NN,O
000065-001,000065-001.050,bahwa,NN,O
000065-001,000065-001.051,tatkala,NN,O
000065-001,000065-001.052,ajal,NN,O
000065-001,000065-001.053,menghampiri,NN,O
000065-001,000065-001.054,Abu,NN,B-PERSON
000065-001,000065-001.055,"Thalib,",NN,I-PERSON
000065-001,000065-001.056,Nabi,NN,O
000065-001,000065-001.057,"menemuinya,",NN,O
000065-001,000065-001.058,yang,NN,O
000065-001,000065-001.059,saat,NN,O
000065-001,000065-001.060,itu,NN,O
000065-001,000065-001.061,di,NN,O
000065-001,000065-001.062,sisinya,NN,O
000065-001,000065-001.063,ada,NN,O
000065-001,000065-001.064,Abu,NN,B-PERSON
000065-001,000065-001.065,Jahal.,NN,I-PERSON
000065-001,000065-001.066,"""Wahai",NN,O
000065-001,000065-001.067,"paman,",NN,O
000065-001,000065-001.068,ucapkanlah,NN,O
000065-001,000065-001.069,la,NN,O
000065-001,000065-001.070,ilaha,NN,O
000065-001,000065-001.071,"illallah,",NN,O
000065-001,000065-001.072,satu,NN,O
000065-001,000065-001.073,kalimat,NN,O
000065-001,000065-001.074,yang,NN,O
000065-001,000065-001.075,dapat,NN,O
000065-001,000065-001.076,engkau,NN,O
000065-001,000065-001.077,jadikan,NN,O
000065-001,000065-001.078,hujjah,NN,O
000065-001,000065-001.079,di,NN,O
000065-001,000065-001.080,sisi,NN,O
000065-001,000065-001.081,"Allah,""",NN,O
000065-001,000065-001.082,sabda,NN,O
000065-001,000065-001.083,beliau.,NN,O
000065-001,000065-001.084,Abu,NN,B-PERSON
000065-001,000065-001.085,Jahal,NN,I-PERSON
000065-001,000065-001.086,dan,NN,O
000065-001,000065-001.087,Abdullah,NN,B-PERSON
000065-001,000065-001.088,bin,NN,I-PERSON
000065-001,000065-001.089,Abu,NN,I-PERSON
000065-001,000065-001.090,Umayyah,NN,I-PERSON
000065-001,000065-001.091,"menyela,",NN,O
000065-001,000065-001.092,"""Wahai",NN,O
000065-001,000065-001.093,Abu,NN,B-PERSON
000065-001,000065-001.094,Thalib,NN,I-PERSON
000065-001,000065-001.095,apakah,NN,O
000065-001,000065-001.096,engkau,NN,O
000065-001,000065-001.097,tidak,NN,O
000065-001,000065-001.098,menyukai,NN,O
000065-001,000065-001.099,agama,NN,O
000065-001,000065-001.100,Abdul,NN,B-PERSON
000065-001,000065-001.101,"Muththalib?""",NN,I-PERSON
000065-001,000065-001.102,Keduanya,NN,O
000065-001,000065-001.103,tak,NN,O
000065-001,000065-001.104,pernah,NN,O
000065-001,000065-001.105,berhenti,NN,O
000065-001,000065-001.106,mengucapkan,NN,O
000065-001,000065-001.107,kata-kata,NN,O
000065-001,000065-001.108,"ini,",NN,O
000065-001,000065-001.109,hingga,NN,O
000065-001,000065-001.110,pernyataan,NN,O
000065-001,000065-001.111,terakhir,NN,O
000065-001,000065-001.112,yang,NN,O
000065-001,000065-001.113,diucapkan,NN,O
000065-001,000065-001.114,Abu,NN,B-PERSON
000065-001,000065-001.115,"Thalib,",NN,I-PERSON
000065-001,000065-001.116,"""Tetap",NN,O
000065-001,000065-001.117,berada,NN,O
000065-001,000065-001.118,pada,NN,O
000065-001,000065-001.119,agama,NN,O
000065-001,000065-001.120,Abdul,NN,B-PERSON
000065-001,000065-001.121,"Muththalib.""",NN,I-PERSON
000065-001,000065-001.122,Beliau,NN,O
000065-001,000065-001.123,"bersabda,",NN,O
000065-001,000065-001.124,"""Aku",NN,O
000065-001,000065-001.125,benar-benar,NN,O
000065-001,000065-001.126,akan,NN,O
000065-001,000065-001.127,memohon,NN,O
000065-001,000065-001.128,ampunan,NN,O
000065-001,000065-001.129,bagimu,NN,O
000065-001,000065-001.130,wahai,NN,O
000065-001,000065-001.131,paman,NN,O
000065-001,000065-001.132,selagi,NN,O
000065-001,000065-001.133,aku,NN,O
000065-001,000065-001.134,tidak,NN,O
000065-001,000065-001.135,dilarang,NN,O
000065-001,000065-001.136,"melakukannya.""",NN,O
000065-001,000065-001.137,Lalu,NN,O
000065-001,000065-001.138,turun,NN,O
000065-001,000065-001.139,ayat.,NN,O
000065-001,000065-001.140,J,NN,O
000065-001,000065-001.141,ESXI,NN,O
000065-001,000065-001.142,"""Tiadalah",NN,O
000065-001,000065-001.143,sepatutnya,NN,O
000065-001,000065-001.144,bagi,NN,O
000065-001,000065-001.145,Nabi,NN,O
000065-001,000065-001.146,dan,NN,O
000065-001,000065-001.147,orang-orang,NN,O
000065-001,000065-001.148,yang,NN,O
000065-001,000065-001.149,beriman,NN,O
000065-001,000065-001.150,memin-,NN,O
000065-001,000065-001.151,takan,NN,O
000065-001,000065-001.152,ampun,NN,O
000065-001,000065-001.153,(kepada,NN,O
000065-001,000065-001.154,Allah),NN,O
000065-001,000065-001.155,bagi,NN,O
000065-001,000065-001.156,orang-orang,NN,O
000065-001,000065-001.157,"musyrik,",NN,O
000065-001,000065-001.158,walaupun,NN,O
000065-001,000065-001.159,orang,NN,O
000065-001,000065-001.160,orang,NN,O
000065-001,000065-001.161,musyrik,NN,O
000065-001,000065-001.162,itu,NN,O
000065-001,000065-001.163,adalah,NN,O
000065-001,000065-001.164,kaum,NN,O
000065-001,000065-001.165,kerabat,NN,O
000065-001,000065-001.166,"(nya),",NN,O
000065-001,000065-001.167,sesudah,NN,O
000065-001,000065-001.168,jelas,NN,O
000065-001,000065-001.169,bagi,NN,O
000065-001,000065-001.170,mereka,NN,O
000065-001,000065-001.171,bahwasanya,NN,O
000065-001,000065-001.172,orang-orang,NN,O
000065-001,000065-001.173,musyrik,NN,O
000065-001,000065-001.174,itu,NN,O
000065-001,000065-001.175,adalah,NN,O
000065-001,000065-001.176,penghuni,NN,O
000065-001,000065-001.177,neraka,NN,O
000065-001,000065-001.178,jahanam.,NN,O
000065-002,000065-002.001,J,NN,O
000065-002,000065-002.002,ESXI,NN,O
000065-002,000065-002.003,"""Tiadalah",NN,O
000065-002,000065-002.004,sepatutnya,NN,O
000065-002,000065-002.005,bagi,NN,O
000065-002,000065-002.006,Nabi,NN,O
000065-002,000065-002.007,dan,NN,O
000065-002,000065-002.008,orang-orang,NN,O
000065-002,000065-002.009,yang,NN,O
000065-002,000065-002.010,beriman,NN,O
000065-002,000065-002.011,memin-,NN,O
000065-002,000065-002.012,takan,NN,O
000065-002,000065-002.013,ampun,NN,O
000065-002,000065-002.014,(kepada,NN,O
000065-002,000065-002.015,Allah),NN,O
000065-002,000065-002.016,bagi,NN,O
000065-002,000065-002.017,orang-orang,NN,O
000065-002,000065-002.018,"musyrik,",NN,O
000065-002,000065-002.019,walaupun,NN,O
000065-002,000065-002.020,orang,NN,O
000065-002,000065-002.021,orang,NN,O
000065-002,000065-002.022,musyrik,NN,O
000065-002,000065-002.023,itu,NN,O
000065-002,000065-002.024,adalah,NN,O
000065-002,000065-002.025,kaum,NN,O
000065-002,000065-002.026,kerabat,NN,O
000065-002,000065-002.027,"(nya),",NN,O
000065-002,000065-002.028,sesudah,NN,O
000065-002,000065-002.029,jelas,NN,O
000065-002,000065-002.030,bagi,NN,O
000065-002,000065-002.031,mereka,NN,O
000065-002,000065-002.032,bahwasanya,NN,O
000065-002,000065-002.033,orang-orang,NN,O
000065-002,000065-002.034,musyrik,NN,O
000065-002,000065-002.035,itu,NN,O
000065-002,000065-002.036,adalah,NN,O
000065-002,000065-002.037,penghuni,NN,O
000065-002,000065-002.038,neraka,NN,O
000065-002,000065-002.039,jahanam.,NN,O
000065-002,000065-002.040,"""",NN,O
000065-002,000065-002.041,(At-Taubah:,NN,O
000065-002,000065-002.042,113),NN,O
000065-002,000065-002.043,Allah,NN,O
000065-002,000065-002.044,juga,NN,O
000065-002,000065-002.045,menurunkan,NN,O
000065-002,000065-002.046,"ayat,",NN,O
000065-002,000065-002.047,"""Sesungguhnya",NN,O
000065-002,000065-002.048,kamu,NN,O
000065-002,000065-002.049,tidak,NN,O
000065-002,000065-002.050,akan,NN,O
000065-002,000065-002.051,dapat,NN,O
000065-002,000065-002.052,memberi,NN,O
000065-002,000065-002.053,petunjuk,NN,O
000065-002,000065-002.054,kepada,NN,O
000065-002,000065-002.055,orang,NN,O
000065-002,000065-002.056,yang,NN,O
000065-002,000065-002.057,kamu,NN,O
000065-002,000065-002.058,"kasihi,",NN,O
000065-002,000065-002.059,tetapi,NN,O
000065-002,000065-002.060,Allah,NN,O
000065-002,000065-002.061,memberi,NN,O
000065-002,000065-002.062,petunjuk,NN,O
000065-002,000065-002.063,kepada,NN,O
000065-002,000065-002.064,orang,NN,O
000065-002,000065-002.065,yang,NN,O
000065-002,000065-002.066,"dikehendaki-Nya,",NN,O
000065-002,000065-002.067,dan,NN,O
000065-002,000065-002.068,Allah,NN,O
000065-002,000065-002.069,lebih,NN,O
000065-002,000065-002.070,mengetahui,NN,O
000065-002,000065-002.071,orang-orang,NN,O
000065-002,000065-002.072,yang,NN,O
000065-002,000065-002.073,mau,NN,O
000065-002,000065-002.074,menerima,NN,O
000065-002,000065-002.075,petunjuk.,NN,O
000065-002,000065-002.076,"""",NN,O
000065-002,000065-002.077,(Al-Qashash:,NN,O
000065-002,000065-002.078,56),NN,O
000065-002,000065-002.079,Tidak,NN,O
000065-002,000065-002.080,bisa,NN,O
000065-002,000065-002.081,dibayangkan,NN,O
000065-002,000065-002.082,apa,NN,O
000065-002,000065-002.083,saja,NN,O
000065-002,000065-002.084,perlindungan,NN,O
000065-002,000065-002.085,yang,NN,O
000065-002,000065-002.086,diberikan,NN,O
000065-002,000065-002.087,Abu,NN,B-PERSON
000065-002,000065-002.088,Thalib,NN,I-PERSON
000065-002,000065-002.089,terhadap,NN,O
000065-002,000065-002.090,Rasulullah,NN,B-PERSON
000065-002,000065-002.091,.,NN,O
000065-002,000065-002.092,Dia,NN,O
000065-002,000065-002.093,benar-benar,NN,O
000065-002,000065-002.094,menjadi,NN,O
000065-002,000065-002.095,benteng,NN,O
000065-002,000065-002.096,yang,NN,O
000065-002,000065-002.097,ikut,NN,O
000065-002,000065-002.098,menjaga,NN,O
000065-002,000065-002.099,dakwah,NN,O
000065-002,000065-002.100,Islam,NN,O
000065-002,000065-002.101,dari,NN,O
000065-002,000065-002.102,serangan,NN,O
000065-002,000065-002.103,orang-orang,NN,O
000065-002,000065-002.104,yang,NN,O
000065-002,000065-002.105,sombong,NN,O
000065-002,000065-002.106,dan,NN,O
000065-002,000065-002.107,dungu.,NN,O
000065-002,000065-002.108,Namun,NN,O
000065-002,000065-002.109,"sayang,",NN,O
000065-002,000065-002.110,dia,NN,O
000065-002,000065-002.111,tetap,NN,O
000065-002,000065-002.112,berada,NN,O
000065-002,000065-002.113,pada,NN,O
000065-002,000065-002.114,agama,NN,O
000065-002,000065-002.115,"leluhurnya,",NN,O
000065-002,000065-002.116,sehingga,NN,O
000065-002,000065-002.117,sama,NN,O
000065-002,000065-002.118,sekali,NN,O
000065-002,000065-002.119,tidak,NN,O
000065-002,000065-002.120,mendapat,NN,O
000065-002,000065-002.121,keberuntungan.,NN,O
000065-002,000065-002.122,Di,NN,O
000065-002,000065-002.123,dalam,NN,O
000065-002,000065-002.124,Ash-Shahih,NN,O
000065-002,000065-002.125,disebutkan,NN,O
000065-002,000065-002.126,dari,NN,O
000065-002,000065-002.127,Al-Abbas,NN,B-PERSON
000065-002,000065-002.128,bin,NN,I-PERSON
000065-002,000065-002.129,Abdul,NN,I-PERSON
000065-002,000065-002.130,"Muththalib,",NN,I-PERSON
000065-002,000065-002.131,dia,NN,O
000065-002,000065-002.132,berkata,NN,O
000065-002,000065-002.133,kepada,NN,O
000065-002,000065-002.134,Nabi,NN,O
000065-002,000065-002.135,",",NN,O
000065-002,000065-002.136,"""Engkau",NN,O
000065-002,000065-002.137,sangat,NN,O
000065-002,000065-002.138,membutuhkan,NN,O
000065-002,000065-002.139,paman,NN,O
000065-002,000065-002.140,"engkau,",NN,O
000065-002,000065-002.141,karena,NN,O
000065-002,000065-002.142,dia,NN,O
000065-002,000065-002.143,telah,NN,O
000065-002,000065-002.144,melindungi,NN,O
000065-002,000065-002.145,"engkau,",NN,O
000065-002,000065-002.146,sekalipun,NN,O
000065-002,000065-002.147,dia,NN,O
000065-002,000065-002.148,membuat,NN,O
000065-002,000065-002.149,engkau,NN,O
000065-002,000065-002.150,"marah.""",NN,O
000065-002,000065-002.151,Beliau,NN,O
000065-002,000065-002.152,"bersabda,",NN,O
000065-002,000065-002.153,"""Dia",NN,O
000065-002,000065-002.154,berada,NN,O
000065-002,000065-002.155,di,NN,O
000065-002,000065-002.156,neraka,NN,O
000065-002,000065-002.157,yang,NN,O
000065-002,000065-002.158,dangkal.,NN,O
000065-002,000065-002.159,Kalau,NN,O
000065-002,000065-002.160,tidak,NN,O
000065-002,000065-002.161,karena,NN,O
000065-002,000065-002.162,"aku,",NN,O
000065-002,000065-002.163,tentu,NN,O
000065-002,000065-002.164,dia,NN,O
000065-002,000065-002.165,berada,NN,O
000065-002,000065-002.166,di,NN,O
000065-002,000065-002.167,tingkatan,NN,O
000065-002,000065-002.168,neraka,NN,O
000065-002,000065-002.169,yang,NN,O
000065-002,000065-002.170,paling,NN,O
000065-002,000065-002.171,"bawah.""",NN,O
000065-002,000065-002.172,Dari,NN,O
000065-002,000065-002.173,Abu,NN,B-PERSON
000065-002,000065-002.174,Sa,NN,I-PERSON
000065-002,000065-002.175,id,NN,O
000065-002,000065-002.176,"Al-Khudri,",NN,O
000065-002,000065-002.177,bahwa,NN,O
000065-002,000065-002.178,dia,NN,O
000065-002,000065-002.179,pernah,NN,O
000065-002,000065-002.180,mendengar,NN,O
000065-002,000065-002.181,Nabi,NN,O
000065-002,000065-002.182,bersabda,NN,O
000065-002,000065-002.183,"""Semoga",NN,O
000065-002,000065-002.184,syafaatku,NN,O
000065-002,000065-002.185,bermanfaat,NN,O
000065-002,000065-002.186,baginya,NN,O
000065-002,000065-002.187,pada,NN,O
000065-002,000065-002.188,Hari,NN,O
000065-002,000065-002.189,Kiamat,NN,O
000065-002,000065-002.190,"nanti,",NN,O
000065-002,000065-002.191,sehingga,NN,O
000065-002,000065-002.192,dia,NN,O
000065-002,000065-002.193,diletakkan,NN,O
000065-002,000065-002.194,di,NN,O
000065-002,000065-002.195,neraka,NN,O
000065-002,000065-002.196,yang,NN,O
000065-002,000065-002.197,"dangkal,",NN,O
000065-002,000065-002.198,hanya,NN,O
000065-002,000065-002.199,sebatas,NN,O
000065-002,000065-002.200,tumitnya,NN,O
000068-001,000068-001.001,Pada,NN,O
000068-001,000068-001.002,bulan,NN,B-TIME
000068-001,000068-001.003,Syawwal,NN,I-TIME
000068-001,000068-001.004,tahun,NN,O
000068-001,000068-001.005,kesepuluh,NN,O
000068-001,000068-001.006,dari,NN,O
000068-001,000068-001.007,"nubuwah,",NN,O
000068-001,000068-001.008,Rasulullah,NN,B-PERSON
000068-001,000068-001.009,menikahi,NN,O
000068-001,000068-001.010,Saudah,NN,B-PERSON
000068-001,000068-001.011,binti,NN,I-PERSON
000068-001,000068-001.012,Zam'ah.,NN,I-PERSON
000068-001,000068-001.013,Dia,NN,O
000068-001,000068-001.014,termasuk,NN,O
000068-001,000068-001.015,orang-orang,NN,O
000068-001,000068-001.016,yang,NN,O
000068-001,000068-001.017,lebih,NN,O
000068-001,000068-001.018,dahulu,NN,O
000068-001,000068-001.019,masuk,NN,O
000068-001,000068-001.020,"Islam,",NN,O
000068-001,000068-001.021,ikut,NN,O
000068-001,000068-001.022,hijrah,NN,O
000068-001,000068-001.023,ke,NN,O
000068-001,000068-001.024,Habasyah,NN,B-LOCATION
000068-001,000068-001.025,yang,NN,O
000068-001,000068-001.026,kedua.,NN,O
000068-001,000068-001.027,Mantan,NN,O
000068-001,000068-001.028,suaminya,NN,O
000068-001,000068-001.029,adalah,NN,O
000068-001,000068-001.030,As.,NN,O
000068-001,000068-001.031,Sakran,NN,B-PERSON
000068-001,000068-001.032,bin,NN,I-PERSON
000068-001,000068-001.033,"Amr,",NN,I-PERSON
000068-001,000068-001.034,yang,NN,O
000068-001,000068-001.035,juga,NN,O
000068-001,000068-001.036,masuk,NN,O
000068-001,000068-001.037,Islam,NN,O
000068-001,000068-001.038,dan,NN,O
000068-001,000068-001.039,hijrah,NN,O
000068-001,000068-001.040,bersamanya,NN,O
000068-001,000068-001.041,pula.,NN,O
000068-001,000068-001.042,As-Sakram,NN,O
000068-001,000068-001.043,meninggal,NN,O
000068-001,000068-001.044,dunia,NN,O
000068-001,000068-001.045,di,NN,O
000068-001,000068-001.046,"Habasyah,",NN,B-LOCATION
000068-001,000068-001.047,atau,NN,O
000068-001,000068-001.048,menurut,NN,O
000068-001,000068-001.049,pendapat,NN,O
000068-001,000068-001.050,lain,NN,O
000068-001,000068-001.051,meninggal,NN,O
000068-001,000068-001.052,dunia,NN,O
000068-001,000068-001.053,di,NN,O
000068-001,000068-001.054,Makkah,NN,B-LOCATION
000068-001,000068-001.055,sepulang,NN,O
000068-001,000068-001.056,dari,NN,O
000068-001,000068-001.057,Habasyah.,NN,B-LOCATION
000068-001,000068-001.058,Beliau,NN,O
000068-001,000068-001.059,melamar,NN,O
000068-001,000068-001.060,Saudah,NN,O
000068-001,000068-001.061,lalu,NN,O
000068-001,000068-001.062,menikahinya.,NN,O
000068-001,000068-001.063,Dia,NN,O
000068-001,000068-001.064,adalah,NN,O
000068-001,000068-001.065,wanita,NN,O
000068-001,000068-001.066,pertama,NN,O
000068-001,000068-001.067,yang,NN,O
000068-001,000068-001.068,dinikahi,NN,O
000068-001,000068-001.069,beliau,NN,O
000068-001,000068-001.070,sepeninggal,NN,O
000068-001,000068-001.071,Khadijah.,NN,B-PERSON
000068-001,000068-001.072,Setelah,NN,O
000068-001,000068-001.073,beberapa,NN,O
000068-001,000068-001.074,tahun,NN,O
000068-001,000068-001.075,"kemudian,",NN,O
000068-001,000068-001.076,dia,NN,O
000068-001,000068-001.077,memberikan,NN,O
000068-001,000068-001.078,gilirannya,NN,O
000068-001,000068-001.079,kepada,NN,O
000068-001,000068-001.080,Makam,NN,O
000068-001,000068-001.081,"Khadijah,",NN,B-PERSON
000068-001,000068-001.082,istri,NN,O
