text_id,id,token,pos_tag
000158-002,000158-002.003,kami,NN
000158-002,000158-002.004,dengan,NN
000158-002,000158-002.005,harta,NN
000158-002,000158-002.006,kalian,NN
000158-002,000158-002.007,untuk,NN
000158-002,000158-002.008,memeranginya.,NN
000158-002,000158-002.009,Siapa,NN
000158-002,000158-002.010,tahu,NN
000158-002,000158-002.011,kita,NN
000158-002,000158-002.012,bisa,NN
000158-002,000158-002.013,menuntut,NN
000158-002,000158-002.014,"balas.""",NN
000158-002,000158-002.015,Mereka,NN
000158-002,000158-002.016,memenuhi,NN
000158-002,000158-002.017,himbauan,NN
000158-002,000158-002.018,"ini,",NN
000158-002,000158-002.019,hingga,NN
000158-002,000158-002.020,terkumpul,NN
000158-002,000158-002.021,seribu,NN
000158-002,000158-002.022,onta,NN
000158-002,000158-002.023,dan,NN
000158-002,000158-002.024,seribu,NN
000158-002,000158-002.025,lima,NN
000158-002,000158-002.026,ratus,NN
000158-002,000158-002.027,dinar.,NN
000158-002,000158-002.028,Tentang,NN
000158-002,000158-002.029,hal,NN
000158-002,000158-002.030,ini,NN
000158-002,000158-002.031,Allah,NN
000158-002,000158-002.032,menurunkan,NN
000158-002,000158-002.033,ayat.,NN
000158-002,000158-002.034,XI,NN
000158-002,000158-002.035,"""Sesungguhnya",NN
000158-002,000158-002.036,orang-orang,NN
000158-002,000158-002.037,kafir,NN
000158-002,000158-002.038,"itu,",NN
000158-002,000158-002.039,menafkahkan,NN
000158-002,000158-002.040,harta,NN
000158-002,000158-002.041,mereka,NN
000158-002,000158-002.042,untuk,NN
000158-002,000158-002.043,menghalangi,NN
000158-002,000158-002.044,(orang),NN
000158-002,000158-002.045,dari,NN
000158-002,000158-002.046,jalan,NN
000158-002,000158-002.047,Allah.,NN
000158-002,000158-002.048,Mereka,NN
000158-002,000158-002.049,akan,NN
000158-002,000158-002.050,menafkahkan,NN
000158-002,000158-002.051,harta,NN
000158-002,000158-002.052,"itu,",NN
000158-002,000158-002.053,kemudian,NN
000158-002,000158-002.054,menjadi,NN
000158-002,000158-002.055,sesalan,NN
000158-002,000158-002.056,bagi,NN
000158-002,000158-002.057,"mereka,",NN
000158-002,000158-002.058,dan,NN
000158-002,000158-002.059,mereka,NN
000158-002,000158-002.060,akan,NN
000158-002,000158-002.061,dikalahkan.,NN
000158-002,000158-002.062,"""",NN
000158-002,000158-002.063,(Al-Anfal:,NN
000158-002,000158-002.064,36,NN
000158-002,000158-002.065,Mereka,NN
000158-002,000158-002.066,membukakan,NN
000158-002,000158-002.067,pintu,NN
000158-002,000158-002.068,dukungan,NN
000158-002,000158-002.069,bagi,NN
000158-002,000158-002.070,siapa,NN
000158-002,000158-002.071,pun,NN
000158-002,000158-002.072,yang,NN
000158-002,000158-002.073,hendak,NN
000158-002,000158-002.074,ikut,NN
000158-002,000158-002.075,andil,NN
000158-002,000158-002.076,untuk,NN
000158-002,000158-002.077,memerangi,NN
000158-002,000158-002.078,orang-orang,NN
000158-002,000158-002.079,"Muslim,",NN
000158-002,000158-002.080,entah,NN
000158-002,000158-002.081,dia,NN
000158-002,000158-002.082,berasal,NN
000158-002,000158-002.083,dari,NN
000158-002,000158-002.084,Habasyah.,NN
000158-002,000158-002.085,"Kinanah,",NN
000158-002,000158-002.086,atau,NN
000158-002,000158-002.087,pun,NN
000158-002,000158-002.088,Tihamah.,NN
000158-002,000158-002.089,Untuk,NN
000158-002,000158-002.090,keperluan,NN
000158-002,000158-002.091,ini,NN
000158-002,000158-002.092,mereka,NN
000158-002,000158-002.093,menggunakan,NN
000158-002,000158-002.094,segala,NN
000158-002,000158-002.095,cara,NN
000158-002,000158-002.096,untuk,NN
000158-002,000158-002.097,membangkitkan,NN
000158-002,000158-002.098,semangat,NN
000158-002,000158-002.099,manusia.,NN
000158-002,000158-002.100,Bahkan,NN
000158-002,000158-002.101,Shafwan,NN
000158-002,000158-002.102,bin,NN
000158-002,000158-002.103,Umayyah,NN
000158-002,000158-002.104,membujuk,NN
000158-002,000158-002.105,Abu,NN
000158-002,000158-002.106,"Azzah,",NN
000158-002,000158-002.107,seorang,NN
000158-002,000158-002.108,penyair,NN
000158-002,000158-002.109,yang,NN
000158-002,000158-002.110,tertawan,NN
000158-002,000158-002.111,di,NN
000158-002,000158-002.112,Perang,NN
000158-002,000158-002.113,"Badr,",NN
000158-002,000158-002.114,namun,NN
000158-002,000158-002.115,kemudian,NN
000158-002,000158-002.116,dibebaskan,NN
000158-002,000158-002.117,Rasulullah,NN
000158-002,000158-002.118,tanpa,NN
000158-002,000158-002.119,tebusan,NN
000158-002,000158-002.120,apa,NN
000158-002,000158-002.121,"pun,",NN
000158-002,000158-002.122,dengan,NN
000158-002,000158-002.123,syarat,NN
000158-002,000158-002.124,dia,NN
000158-002,000158-002.125,tidak,NN
000158-002,000158-002.126,boleh,NN
000158-002,000158-002.127,memerangi,NN
000158-002,000158-002.128,beliau,NN
000158-002,000158-002.129,lagi,NN
000158-002,000158-002.130,dalam,NN
000158-002,000158-002.131,bentuk,NN
000158-002,000158-002.132,apa,NN
000158-002,000158-002.133,pun.,NN
000158-002,000158-002.134,Abu,NN
000158-002,000158-002.135,Shafwan,NN
000158-002,000158-002.136,mem-,NN
000158-002,000158-002.137,bunjuknya,NN
000158-002,000158-002.138,agar,NN
000158-002,000158-002.139,menggugah,NN
000158-002,000158-002.140,semangat,NN
000158-002,000158-002.141,berbagai,NN
000158-002,000158-002.142,kabilah,NN
000158-002,000158-002.143,untuk,NN
000158-002,000158-002.144,memerangi,NN
000158-002,000158-002.145,kaum,NN
000158-002,000158-002.146,Muslimin.,NN
000158-002,000158-002.147,Dia,NN
000158-002,000158-002.148,"berjanji,",NN
000158-002,000158-002.149,jika,NN
000158-002,000158-002.150,Abu,NN
000158-002,000158-002.151,Azzah,NN
000158-002,000158-002.152,kembali,NN
000158-002,000158-002.153,dari,NN
000158-002,000158-002.154,perang,NN
000158-002,000158-002.155,dalam,NN
000158-002,000158-002.156,keadaan,NN
000158-002,000158-002.157,"selamat,",NN
000158-002,000158-002.158,maka,NN
000158-002,000158-002.159,dia,NN
000158-002,000158-002.160,akan,NN
000158-002,000158-002.161,memberinya,NN
000158-002,000158-002.162,harta,NN
000158-002,000158-002.163,yang,NN
000158-002,000158-002.164,melimpah.,NN
000158-002,000158-002.165,Jika,NN
000158-002,000158-002.166,"tidak,",NN
000158-002,000158-002.167,maka,NN
000158-002,000158-002.168,anak-anaknya,NN
000158-002,000158-002.169,akan,NN
000158-002,000158-002.170,mendapatkan,NN
000158-002,000158-002.171,perlindungan.,NN
000158-002,000158-002.172,Maka,NN
000158-002,000158-002.173,Abu,NN
000158-002,000158-002.174,Azzah,NN
000158-002,000158-002.175,bangkit,NN
000158-002,000158-002.176,membangkitkan,NN
000158-002,000158-002.177,semangat,NN
000158-002,000158-002.178,berbagai,NN
000158-002,000158-002.179,kabilah,NN
000158-002,000158-002.180,dengan,NN
000158-002,000158-002.181,syair-syairnya.,NN
000158-003,000158-003.001,Maka,NN
000158-003,000158-003.002,Abu,NN
000158-003,000158-003.003,Azzah,NN
000158-003,000158-003.004,bangkit,NN
000158-003,000158-003.005,membangkitkan,NN
000158-003,000158-003.006,semangat,NN
000158-003,000158-003.007,berbagai,NN
000158-003,000158-003.008,kabilah,NN
000158-003,000158-003.009,dengan,NN
000158-003,000158-003.010,syair-syairnya.,NN
000158-003,000158-003.011,Mereka,NN
000158-003,000158-003.012,juga,NN
000158-003,000158-003.013,menggunakan,NN
000158-003,000158-003.014,penyair,NN
000158-003,000158-003.015,lain,NN
000158-003,000158-003.016,untuk,NN
000158-003,000158-003.017,tugas,NN
000158-003,000158-003.018,"ini,",NN
000158-003,000158-003.019,yaitu,NN
000158-003,000158-003.020,Musafi',NN
000158-003,000158-003.021,bin,NN
000158-003,000158-003.022,Abdi,NN
000158-003,000158-003.023,Manaf,NN
000158-003,000158-003.024,Al-Jumahi,NN
000158-003,000158-003.025,Abu,NN
000158-003,000158-003.026,Sufyan,NN
000158-003,000158-003.027,adalah,NN
000158-003,000158-003.028,orang,NN
000158-003,000158-003.029,paling,NN
000158-003,000158-003.030,bersemangat,NN
000158-003,000158-003.031,melakukan,NN
000158-003,000158-003.032,persiapan,NN
000158-003,000158-003.033,menghadapi,NN
000158-003,000158-003.034,orang-orang,NN
000158-003,000158-003.035,"Muslim,",NN
000158-003,000158-003.036,setelah,NN
000158-003,000158-003.037,dia,NN
000158-003,000158-003.038,kembali,NN
000158-003,000158-003.039,dari,NN
000158-003,000158-003.040,Perang,NN
000158-003,000158-003.041,Sawiq,NN
000158-003,000158-003.042,dengan,NN
000158-003,000158-003.043,tangan,NN
000158-003,000158-003.044,"hampa,",NN
000158-003,000158-003.045,dan,NN
000158-003,000158-003.046,bahkan,NN
000158-003,000158-003.047,dia,NN
000158-003,000158-003.048,kehilangan,NN
000158-003,000158-003.049,harta,NN
000158-003,000158-003.050,yang,NN
000158-003,000158-003.051,cukup,NN
000158-003,000158-003.052,banyak,NN
000158-003,000158-003.053,saat,NN
000158-003,000158-003.054,itu.,NN
000158-003,000158-003.055,Bara,NN
000158-003,000158-003.056,semakin,NN
000158-003,000158-003.057,menyala,NN
000158-003,000158-003.058,setelah,NN
000158-003,000158-003.059,yang,NN
000158-003,000158-003.060,terakhir,NN
000158-003,000158-003.061,kali,NN
000158-003,000158-003.062,orang-orang,NN
000158-003,000158-003.063,Quraisy,NN
000158-003,000158-003.064,ke-,NN
000158-003,000158-003.065,hilangan,NN
000158-003,000158-003.066,barang,NN
000158-003,000158-003.067,dagangannya,NN
000158-003,000158-003.068,di,NN
000158-003,000158-003.069,tangan,NN
000158-003,000158-003.070,satuan,NN
000158-003,000158-003.071,pasukan,NN
000158-003,000158-003.072,Muslimin,NN
000158-003,000158-003.073,yang,NN
000158-003,000158-003.074,dipimpin,NN
000158-003,000158-003.075,Zaid,NN
000158-003,000158-003.076,bin,NN
000158-003,000158-003.077,"Haritsah,",NN
000158-003,000158-003.078,dan,NN
000158-003,000158-003.079,bahkan,NN
000158-003,000158-003.080,mengancam,NN
000158-003,000158-003.081,ekonomi,NN
000158-003,000158-003.082,mereka.,NN
000158-003,000158-003.083,Kesedihan,NN
000158-003,000158-003.084,dan,NN
000158-003,000158-003.085,kegalauan,NN
000158-003,000158-003.086,yang,NN
000158-003,000158-003.087,bertumpuk-tumpuk,NN
000158-003,000158-003.088,ini,NN
000158-003,000158-003.089,semakin,NN
000158-003,000158-003.090,mendorong,NN
000158-003,000158-003.091,mereka,NN
000158-003,000158-003.092,untuk,NN
000158-003,000158-003.093,cepat-cepat,NN
000158-003,000158-003.094,mengadakan,NN
000158-003,000158-003.095,persiapan,NN
000158-003,000158-003.096,perang,NN
000158-003,000158-003.097,melawan,NN
000158-003,000158-003.098,orang-orang,NN
000158-003,000158-003.099,Muslim,NN
000159-001,000159-001.001,Setelah,NN
000159-001,000159-001.002,genap,NN
000159-001,000159-001.003,"setahun,",NN
000159-001,000159-001.004,persiapan,NN
000159-001,000159-001.005,mereka,NN
000159-001,000159-001.006,benar-benar,NN
000159-001,000159-001.007,sudah,NN
000159-001,000159-001.008,matang.,NN
000159-001,000159-001.009,Tidak,NN
000159-001,000159-001.010,kurang,NN
000159-001,000159-001.011,dari,NN
000159-001,000159-001.012,tiga,NN
000159-001,000159-001.013,ribu,NN
000159-001,000159-001.014,prajurit,NN
000159-001,000159-001.015,Quraisy,NN
000159-001,000159-001.016,sudah,NN
000159-001,000159-001.017,berhimpun,NN
000159-001,000159-001.018,bersama,NN
000159-001,000159-001.019,sekutu-sekutu,NN
000159-001,000159-001.020,mereka,NN
000159-001,000159-001.021,dan,NN
000159-001,000159-001.022,kabilah-kabilah,NN
000159-001,000159-001.023,kecil.,NN
000159-001,000159-001.024,Para,NN
000159-001,000159-001.025,pemimpin,NN
000159-001,000159-001.026,Quraisy,NN
000159-001,000159-001.027,berpikir,NN
000159-001,000159-001.028,untuk,NN
000159-001,000159-001.029,membawa,NN
000159-001,000159-001.030,serta,NN
000159-001,000159-001.031,para,NN
000159-001,000159-001.032,wanita.,NN
000159-001,000159-001.033,Karena,NN
000159-001,000159-001.034,hal,NN
000159-001,000159-001.035,ini,NN
000159-001,000159-001.036,dianggap,NN
000159-001,000159-001.037,bisa,NN
000159-001,000159-001.038,mengangkat,NN
000159-001,000159-001.039,semangat,NN
000159-001,000159-001.040,mereka.,NN
000159-001,000159-001.041,Adapun,NN
000159-001,000159-001.042,jumlah,NN
000159-001,000159-001.043,wanita,NN
000159-001,000159-001.044,yang,NN
000159-001,000159-001.045,diikutsertakan,NN
000159-001,000159-001.046,ada,NN
000159-001,000159-001.047,lima,NN
000159-001,000159-001.048,belas,NN
000159-001,000159-001.049,orang,NN
000159-001,000159-001.050,Hewan,NN
000159-001,000159-001.051,pengangkut,NN
000159-001,000159-001.052,dalam,NN
000159-001,000159-001.053,pasukan,NN
000159-001,000159-001.054,Makkah,NN
000159-001,000159-001.055,ini,NN
000159-001,000159-001.056,ada,NN
000159-001,000159-001.057,tiga,NN
000159-001,000159-001.058,ribu,NN
000159-001,000159-001.059,onta,NN
000159-001,000159-001.060,Penunggang,NN
000159-001,000159-001.061,kudanya,NN
000159-001,000159-001.062,ada,NN
000159-001,000159-001.063,dua,NN
000159-001,000159-001.064,"ratus,",NN
000159-001,000159-001.065,yang,NN
000159-001,000159-001.066,disebar,NN
000159-001,000159-001.067,di,NN
000159-001,000159-001.068,sepanjang,NN
000159-001,000159-001.069,jalan,NN
000159-001,000159-001.070,yang,NN
000159-001,000159-001.071,"dilaluinya,",NN
000159-001,000159-001.072,dan,NN
000159-001,000159-001.073,mengenakan,NN
000159-001,000159-001.074,baju,NN
000159-001,000159-001.075,besi,NN
000159-001,000159-001.076,ada,NN
000159-001,000159-001.077,tujuh,NN
000159-001,000159-001.078,ratus,NN
000159-001,000159-001.079,orang,NN
000159-001,000159-001.080,Komandan,NN
000159-001,000159-001.081,pasukan,NN
000159-001,000159-001.082,yang,NN
000159-001,000159-001.083,tertinggi,NN
000159-001,000159-001.084,dipegang,NN
000159-001,000159-001.085,Abu,NN
000159-001,000159-001.086,Sufyan,NN
000159-001,000159-001.087,bin,NN
000159-001,000159-001.088,Harb.,NN
000159-001,000159-001.089,komandan,NN
000159-001,000159-001.090,pasukan,NN
000159-001,000159-001.091,penunggang,NN
000159-001,000159-001.092,kuda,NN
000159-001,000159-001.093,dipimpin,NN
000159-001,000159-001.094,Khalid,NN
000159-001,000159-001.095,bin,NN
000159-001,000159-001.096,"Al-Walid,",NN
000159-001,000159-001.097,dibantu,NN
000159-001,000159-001.098,Ikrimah,NN
000159-001,000159-001.099,bin,NN
000159-001,000159-001.100,Abu,NN
000159-001,000159-001.101,Jahl.,NN
000159-001,000159-001.102,Adapun,NN
000159-001,000159-001.103,bendera,NN
000159-001,000159-001.104,perang,NN
000159-001,000159-001.105,disertakan,NN
000159-001,000159-001.106,kepada,NN
000159-001,000159-001.107,Bani,NN
000159-001,000159-001.108,Abdid-,NN
000161-001,000161-001.001,Al-Abbas,NN
000161-001,000161-001.002,bin,NN
000161-001,000161-001.003,Abdul,NN
000161-001,000161-001.004,Muththalib,NN
000161-001,000161-001.005,yang,NN
000161-001,000161-001.006,masih,NN
000161-001,000161-001.007,menetap,NN
000161-001,000161-001.008,di,NN
000161-001,000161-001.009,Makkah,NN
000161-001,000161-001.010,terus,NN
000161-001,000161-001.011,memata-matai,NN
000161-001,000161-001.012,setiap,NN
000161-001,000161-001.013,tindakan,NN
000161-001,000161-001.014,Quraisy,NN
000161-001,000161-001.015,dan,NN
000161-001,000161-001.016,persiapan,NN
000161-001,000161-001.017,militer,NN
000161-001,000161-001.018,mereka.,NN
000161-001,000161-001.019,Setelah,NN
000161-001,000161-001.020,pasukan,NN
000161-001,000161-001.021,"berangkat,",NN
000161-001,000161-001.022,maka,NN
000161-001,000161-001.023,Al-Abbas,NN
000161-001,000161-001.024,mengirim,NN
000161-001,000161-001.025,kabar,NN
000161-001,000161-001.026,surat,NN
000161-001,000161-001.027,kilat,NN
000161-001,000161-001.028,kepada,NN
000161-001,000161-001.029,Nabi,NN
000161-001,000161-001.030,",",NN
000161-001,000161-001.031,berupa,NN
000161-001,000161-001.032,kabar,NN
000161-001,000161-001.033,secara,NN
000161-001,000161-001.034,rinci,NN
000161-001,000161-001.035,tentang,NN
000161-001,000161-001.036,pasukan,NN
000161-001,000161-001.037,Quraisy,NN
000161-001,000161-001.038,Secepat,NN
000161-001,000161-001.039,kilat,NN
000161-001,000161-001.040,utusan,NN
000161-001,000161-001.041,Al-Abbas,NN
000161-001,000161-001.042,pergi,NN
000161-001,000161-001.043,menyampaikan,NN
000161-001,000161-001.044,"surat,",NN
000161-001,000161-001.045,menempuh,NN
000161-001,000161-001.046,perjalanan,NN
000161-001,000161-001.047,antara,NN
000161-001,000161-001.048,Makkah,NN
000161-001,000161-001.049,dan,NN
000161-001,000161-001.050,Madinah,NN
000161-001,000161-001.051,hanya,NN
000161-001,000161-001.052,jangka,NN
000161-001,000161-001.053,waktu,NN
000161-001,000161-001.054,tiga,NN
000161-001,000161-001.055,hari.,NN
000161-001,000161-001.056,Dia,NN
000161-001,000161-001.057,menyertakan,NN
000161-001,000161-001.058,surat,NN
000161-001,000161-001.059,itu,NN
000161-001,000161-001.060,tatkala,NN
000161-001,000161-001.061,beliau,NN
000161-001,000161-001.062,sedang,NN
000161-001,000161-001.063,berada,NN
000161-001,000161-001.064,di,NN
000161-001,000161-001.065,masjid,NN
000161-001,000161-001.066,Quba',NN
000161-001,000161-001.067,.,NN
000161-001,000161-001.068,Beliau,NN
000161-001,000161-001.069,menyuruh,NN
000161-001,000161-001.070,Ubay,NN
000161-001,000161-001.071,bin,NN
000161-001,000161-001.072,Ka'b,NN
000161-001,000161-001.073,untuk,NN
000161-001,000161-001.074,membacakan,NN
000161-001,000161-001.075,surat,NN
000161-001,000161-001.076,tersebut,NN
000161-001,000161-001.077,dan,NN
000161-001,000161-001.078,memerintahkan,NN
000161-001,000161-001.079,untuk,NN
000161-001,000161-001.080,merahasiakannya.,NN
000161-001,000161-001.081,Seketika,NN
000161-001,000161-001.082,itu,NN
000161-001,000161-001.083,pula,NN
000161-001,000161-001.084,beliau,NN
000161-001,000161-001.085,pergi,NN
000161-001,000161-001.086,ke,NN
000161-001,000161-001.087,"Madinah,",NN
000161-001,000161-001.088,lalu,NN
000161-001,000161-001.089,merembugkan,NN
000161-001,000161-001.090,permasalahannya,NN
000161-001,000161-001.091,dengan,NN
000161-001,000161-001.092,para,NN
000161-001,000161-001.093,pemuka,NN
000161-001,000161-001.094,Muhajirin,NN
000161-001,000161-001.095,dan,NN
000161-001,000161-001.096,Anshar.,NN
000162-001,000162-001.001,Madinah,NN
000162-001,000162-001.002,dalam,NN
000162-001,000162-001.003,keadaan,NN
000162-001,000162-001.004,siaga,NN
000162-001,000162-001.005,satu.,NN
000162-001,000162-001.006,Tak,NN
000162-001,000162-001.007,seorang,NN
000162-001,000162-001.008,pun,NN
000162-001,000162-001.009,lepas,NN
000162-001,000162-001.010,dari,NN
000162-001,000162-001.011,senjatanya.,NN
000162-001,000162-001.012,Sekalipun,NN
000162-001,000162-001.013,sedang,NN
000162-001,000162-001.014,shalat,NN
000162-001,000162-001.015,mereka,NN
000162-001,000162-001.016,tetap,NN
000162-001,000162-001.017,dalam,NN
000162-001,000162-001.018,keadaan,NN
000162-001,000162-001.019,siaga,NN
000162-001,000162-001.020,untuk,NN
000162-001,000162-001.021,menghadapi,NN
000162-001,000162-001.022,segala,NN
000162-001,000162-001.023,kemungkinan,NN
000162-001,000162-001.024,yang,NN
000162-001,000162-001.025,bakal,NN
000162-001,000162-001.026,terjadi.,NN
000162-001,000162-001.027,Ada,NN
000162-001,000162-001.028,sekumpulan,NN
000162-001,000162-001.029,"Anshar,",NN
000162-001,000162-001.030,seperti,NN
000162-001,000162-001.031,Sa'd,NN
000162-001,000162-001.032,bin,NN
000162-001,000162-001.033,"Mu'adz,",NN
000162-001,000162-001.034,Usaid,NN
000162-001,000162-001.035,bin,NN
000162-001,000162-001.036,Hudhair,NN
000162-001,000162-001.037,dan,NN
000162-001,000162-001.038,Sa'd,NN
000162-001,000162-001.039,bin,NN
000162-001,000162-001.040,Ubadah,NN
000162-001,000162-001.041,yang,NN
000162-001,000162-001.042,senantiasa,NN
000162-001,000162-001.043,menjaga,NN
000162-001,000162-001.044,Rasulullah,NN
000162-001,000162-001.045,.,NN
000162-001,000162-001.046,Mereka,NN
000162-001,000162-001.047,selalu,NN
000162-001,000162-001.048,berada,NN
000162-001,000162-001.049,di,NN
000162-001,000162-001.050,dekat,NN
000162-001,000162-001.051,pintu,NN
000162-001,000162-001.052,rumah,NN
000162-001,000162-001.053,beliau.,NN
000162-001,000162-001.054,Setiap,NN
000162-001,000162-001.055,pintu,NN
000162-001,000162-001.056,gerbang,NN
000162-001,000162-001.057,Madinah,NN
000162-001,000162-001.058,pasti,NN
000162-001,000162-001.059,ada,NN
000162-001,000162-001.060,sekumpulan,NN
000162-001,000162-001.061,"penjaga,",NN
000162-001,000162-001.062,karena,NN
000162-001,000162-001.063,dikhwatirkan,NN
000162-001,000162-001.064,musuh,NN
000162-001,000162-001.065,menyerang,NN
000162-001,000162-001.066,secara,NN
000162-001,000162-001.067,tiba-tiba.,NN
000162-001,000162-001.068,Ada,NN
000162-001,000162-001.069,pula,NN
000162-001,000162-001.070,sekumpulan,NN
000162-001,000162-001.071,orang-,NN
000162-001,000162-001.072,orang,NN
000162-001,000162-001.073,Muslim,NN
000162-001,000162-001.074,yang,NN
000162-001,000162-001.075,bertugas,NN
000162-001,000162-001.076,memata-matai,NN
000162-001,000162-001.077,setiap,NN
000162-001,000162-001.078,gerakan,NN
000162-001,000162-001.079,musuh.,NN
000162-001,000162-001.080,Mereka,NN
000162-001,000162-001.081,berputar-putar,NN
000162-001,000162-001.082,di,NN
000162-001,000162-001.083,setiap,NN
000162-001,000162-001.084,jalur,NN
000162-001,000162-001.085,yang,NN
000162-001,000162-001.086,bisa,NN
000162-001,000162-001.087,saja,NN
000162-001,000162-001.088,dilalui,NN
000162-001,000162-001.089,orang-orang,NN
000162-001,000162-001.090,musyrik,NN
000162-001,000162-001.091,untuk,NN
000162-001,000162-001.092,menyerang,NN
000162-001,000162-001.093,orang-orang,NN
000162-001,000162-001.094,Muslim.,NN
000163-001,000163-001.001,Pasukan,NN
000163-001,000163-001.002,Makkah,NN
000163-001,000163-001.003,meneruskan,NN
000163-001,000163-001.004,"perjalanan,",NN
000163-001,000163-001.005,mengambil,NN
000163-001,000163-001.006,jalur,NN
000163-001,000163-001.007,utama,NN
000163-001,000163-001.008,ke,NN
000163-001,000163-001.009,arah,NN
000163-001,000163-001.010,barat,NN
000163-001,000163-001.011,menuju,NN
000163-001,000163-001.012,Madinah.,NN
000163-001,000163-001.013,Setiba,NN
000163-001,000163-001.014,di,NN
000163-001,000163-001.015,"Abwa',",NN
000163-001,000163-001.016,Hindun,NN
000163-001,000163-001.017,bin,NN
000163-001,000163-001.018,"Uthbah,",NN
000163-001,000163-001.019,istri,NN
000163-001,000163-001.020,Abu,NN
000163-001,000163-001.021,Sufyan,NN
000163-001,000163-001.022,mengusulkan,NN
000163-001,000163-001.023,untuk,NN
000163-001,000163-001.024,menggali,NN
000163-001,000163-001.025,kuburan,NN
000163-001,000163-001.026,ibunda,NN
000163-001,000163-001.027,Rasulullah,NN
000163-001,000163-001.028,.,NN
000163-001,000163-001.029,Namun,NN
000163-001,000163-001.030,para,NN
000163-001,000163-001.031,komandan,NN
000163-001,000163-001.032,pasukan,NN
000163-001,000163-001.033,Quraisy,NN
000163-001,000163-001.034,menolak,NN
000163-001,000163-001.035,usulan,NN
000163-001,000163-001.036,ini.,NN
000163-001,000163-001.037,Kali,NN
000163-001,000163-001.038,ini,NN
000163-001,000163-001.039,mereka,NN
000163-001,000163-001.040,bersikap,NN
000163-001,000163-001.041,sangat,NN
000163-001,000163-001.042,hati-hati,NN
000163-001,000163-001.043,terhadap,NN
000163-001,000163-001.044,akibat,NN
000163-001,000163-001.045,yang,NN
000163-001,000163-001.046,harus,NN
000163-001,000163-001.047,dihadapi,NN
000163-001,000163-001.048,jika,NN
000163-001,000163-001.049,mereka,NN
000163-001,000163-001.050,berbuat,NN
000163-001,000163-001.051,seperti,NN
000163-001,000163-001.052,itu.,NN
000163-001,000163-001.053,Maka,NN
000163-001,000163-001.054,pasukan,NN
000163-001,000163-001.055,melanjutkan,NN
000163-001,000163-001.056,perjalanan,NN
000163-001,000163-001.057,hingga,NN
000163-001,000163-001.058,mendekati,NN
000163-001,000163-001.059,Madinah.,NN
000163-001,000163-001.060,Mereka,NN
000163-001,000163-001.061,melewati,NN
000163-001,000163-001.062,Wadi,NN
000163-001,000163-001.063,"Al-Aqiq,",NN
000163-001,000163-001.064,lalu,NN
000163-001,000163-001.065,membelok,NN
000163-001,000163-001.066,ke,NN
000163-001,000163-001.067,arah,NN
000163-001,000163-001.068,kanan,NN
000163-001,000163-001.069,hingga,NN
000163-001,000163-001.070,tiba,NN
000163-001,000163-001.071,di,NN
000163-001,000163-001.072,dekat,NN
000163-001,000163-001.073,bukit,NN
000163-001,000163-001.074,"Uhud,",NN
000163-001,000163-001.075,di,NN
000163-001,000163-001.076,suatu,NN
000163-001,000163-001.077,tempat,NN
000163-001,000163-001.078,disebut,NN
000163-001,000163-001.079,"Ainain,",NN
000163-001,000163-001.080,di,NN
000163-001,000163-001.081,sebelah,NN
000163-001,000163-001.082,utara,NN
000163-001,000163-001.083,Madinah.,NN
000163-001,000163-001.084,Pasukan,NN
000163-001,000163-001.085,Quraisy,NN
000163-001,000163-001.086,mengambil,NN
000163-001,000163-001.087,tempat,NN
000163-001,000163-001.088,di,NN
000163-001,000163-001.089,sana,NN
000163-001,000163-001.090,pada,NN
000163-001,000163-001.091,hari,NN
000163-001,000163-001.092,Jum'at,NN
000163-001,000163-001.093,tanggal,NN
000163-001,000163-001.094,6,NN
000163-001,000163-001.095,Syawwal,NN
000163-001,000163-001.096,3,NN
000163-001,000163-001.097,H.,NN
000164-001,000164-001.001,Kabar,NN
000164-001,000164-001.002,tentang,NN
000164-001,000164-001.003,pasukan,NN
000164-001,000164-001.004,Makkah,NN
000164-001,000164-001.005,terus-menerus,NN
000164-001,000164-001.006,disampaikan,NN
000164-001,000164-001.007,mata-mata.,NN
000164-001,000164-001.008,termasuk,NN
000164-001,000164-001.009,kabar,NN
000164-001,000164-001.010,terakhir,NN
000164-001,000164-001.011,tentang,NN
000164-001,000164-001.012,tempat,NN
000164-001,000164-001.013,yang,NN
000164-001,000164-001.014,diambil,NN
000164-001,000164-001.015,pasukan,NN
000164-001,000164-001.016,Makkah.,NN
000164-001,000164-001.017,Saat,NN
000164-001,000164-001.018,itu,NN
000164-001,000164-001.019,Rasulullah,NN
000164-001,000164-001.020,sedang,NN
000164-001,000164-001.021,menggelar,NN
000164-001,000164-001.022,Majlis,NN
000164-001,000164-001.023,Permusyawaratan,NN
000164-001,000164-001.024,"Militer,",NN
000164-001,000164-001.025,untuk,NN
000164-001,000164-001.026,menampung,NN
000164-001,000164-001.027,berbagai,NN
000164-001,000164-001.028,pendapat,NN
000164-001,000164-001.029,dan,NN
000164-001,000164-001.030,menetapkan,NN
000164-001,000164-001.031,sikap.,NN
000164-001,000164-001.032,Dalam,NN
000164-001,000164-001.033,kesempatan,NN
000164-001,000164-001.034,itu,NN
000164-001,000164-001.035,beliau,NN
000164-001,000164-001.036,juga,NN
000164-001,000164-001.037,menceritakan,NN
000164-001,000164-001.038,mimpi,NN
000164-001,000164-001.039,yang,NN
000164-001,000164-001.040,dialaminya.,NN
000164-001,000164-001.041,Beliau,NN
