chunk_id;doc_id;chunk_index;judul_bab;judul_sub_bab;halaman;teks_chunk;entity_text;label;notes;start_char;end_char
000183-001;183;1;PERANG UHUD;Khalid bin Al-Walid Mengambil Jalan Memutar;343;Kesempatan emas ini dipergunakan Khalid bin Al-Walid. Dengan cepat dia mengambil jalan memutar, hingga tiba di belakang pasukan Muslimin Tentu saja Abdullah bin Jubair dan sembilan rekannya tak mampu menghadapi kavaleri yang dikomandani Khalid bin Al-Walid. Setelah menghabisi Abdullah bin Jubair dan rekan-rekannya, Khalid bin Al-Walid menyerang pasukan Muslimin dari arah belakang dan anggotanya berteriak dengan suara nyaring. hingga orang-orang musyrik yang sudah hampir kalah bisa melihat babak baru dalam peperangan ini. Keadaan membalik. Kini mereka bisa menguasai keadaan. Salah seorang wanita di antara mereka, Amrah binti Alqamah Al- Haritsiyah, segera memungut bendera yang hanya tergeletak lalu mengibar- ngibarkannya. Orang-orang musyrik menoleh ke arahnya lalu berkumpul di sekitarnya. Mereka saling memanggil hingga cukup banyak yang berkumpul di sana. Kemudian mereka mendekati pasukan Muslimin dan mengepung dari arah depan dan belakang hingga terjepit;Khalid bin Al-Walid;PERSON;auto;237;256
000183-001;183;1;PERANG UHUD;Khalid bin Al-Walid Mengambil Jalan Memutar;343;Kesempatan emas ini dipergunakan Khalid bin Al-Walid. Dengan cepat dia mengambil jalan memutar, hingga tiba di belakang pasukan Muslimin Tentu saja Abdullah bin Jubair dan sembilan rekannya tak mampu menghadapi kavaleri yang dikomandani Khalid bin Al-Walid. Setelah menghabisi Abdullah bin Jubair dan rekan-rekannya, Khalid bin Al-Walid menyerang pasukan Muslimin dari arah belakang dan anggotanya berteriak dengan suara nyaring. hingga orang-orang musyrik yang sudah hampir kalah bisa melihat babak baru dalam peperangan ini. Keadaan membalik. Kini mereka bisa menguasai keadaan. Salah seorang wanita di antara mereka, Amrah binti Alqamah Al- Haritsiyah, segera memungut bendera yang hanya tergeletak lalu mengibar- ngibarkannya. Orang-orang musyrik menoleh ke arahnya lalu berkumpul di sekitarnya. Mereka saling memanggil hingga cukup banyak yang berkumpul di sana. Kemudian mereka mendekati pasukan Muslimin dan mengepung dari arah depan dan belakang hingga terjepit;Abdullah bin Jubair;PERSON;auto;277;296
000183-001;183;1;PERANG UHUD;Khalid bin Al-Walid Mengambil Jalan Memutar;343;Kesempatan emas ini dipergunakan Khalid bin Al-Walid. Dengan cepat dia mengambil jalan memutar, hingga tiba di belakang pasukan Muslimin Tentu saja Abdullah bin Jubair dan sembilan rekannya tak mampu menghadapi kavaleri yang dikomandani Khalid bin Al-Walid. Setelah menghabisi Abdullah bin Jubair dan rekan-rekannya, Khalid bin Al-Walid menyerang pasukan Muslimin dari arah belakang dan anggotanya berteriak dengan suara nyaring. hingga orang-orang musyrik yang sudah hampir kalah bisa melihat babak baru dalam peperangan ini. Keadaan membalik. Kini mereka bisa menguasai keadaan. Salah seorang wanita di antara mereka, Amrah binti Alqamah Al- Haritsiyah, segera memungut bendera yang hanya tergeletak lalu mengibar- ngibarkannya. Orang-orang musyrik menoleh ke arahnya lalu berkumpul di sekitarnya. Mereka saling memanggil hingga cukup banyak yang berkumpul di sana. Kemudian mereka mendekati pasukan Muslimin dan mengepung dari arah depan dan belakang hingga terjepit;Khalid bin Al-Walid;PERSON;auto;317;336
000183-001;183;1;PERANG UHUD;Khalid bin Al-Walid Mengambil Jalan Memutar;343;Kesempatan emas ini dipergunakan Khalid bin Al-Walid. Dengan cepat dia mengambil jalan memutar, hingga tiba di belakang pasukan Muslimin Tentu saja Abdullah bin Jubair dan sembilan rekannya tak mampu menghadapi kavaleri yang dikomandani Khalid bin Al-Walid. Setelah menghabisi Abdullah bin Jubair dan rekan-rekannya, Khalid bin Al-Walid menyerang pasukan Muslimin dari arah belakang dan anggotanya berteriak dengan suara nyaring. hingga orang-orang musyrik yang sudah hampir kalah bisa melihat babak baru dalam peperangan ini. Keadaan membalik. Kini mereka bisa menguasai keadaan. Salah seorang wanita di antara mereka, Amrah binti Alqamah Al- Haritsiyah, segera memungut bendera yang hanya tergeletak lalu mengibar- ngibarkannya. Orang-orang musyrik menoleh ke arahnya lalu berkumpul di sekitarnya. Mereka saling memanggil hingga cukup banyak yang berkumpul di sana. Kemudian mereka mendekati pasukan Muslimin dan mengepung dari arah depan dan belakang hingga terjepit;Amrah binti Alqamah;PERSON;auto;620;639
000165-002;165;2;PERANG UHUD;Pembagian Pasukan Menjadi Beberapa Kelompok dan Keberangkatan ke Medan Perang;328-329;"Ada yang berpendapat, kali ini tak seorang pun yang menunggang kuda. Madinah diserahakan kepada Ibnu Ummi Maktum, terutama untuk mengimani shalat bersama orang-orang yang masih berada di Madinah. Namun kemudian dia juga diperbolehkan untuk ikut serta. Pasukan bergerak ke arah utara. Sa'd bin Mu'adz dan Sa'd bin Ubadah berjalan di hadapan Rasulullah sambil mengenakan baju Setelah melewati Tsaniyyatul Wada', di kejauhan terlihat ada satu satuan kelompok lengkap dengan persenjataannya. Ketika ditanyakan dari kelompok manakah mereka itu? Dikabarkan bahwa mereka adalah orang-orang Yahudi yang menjadi sekutu Khazraj. Mereka ingin ikut serta dalam peperangan melawan orang-orang musyrik. Beliau bertanya, ""Apakah mereka sudah masuk Islam?"" Setelah diketahui ternyata mereka belum masuk Islam, maka beliau menolak untuk meminta bantuan kepada orang-orang kafir untuk memerangi orang-orang musyrik.";Madinah;LOCATION;auto;69;76
000165-002;165;2;PERANG UHUD;Pembagian Pasukan Menjadi Beberapa Kelompok dan Keberangkatan ke Medan Perang;328-329;"Ada yang berpendapat, kali ini tak seorang pun yang menunggang kuda. Madinah diserahakan kepada Ibnu Ummi Maktum, terutama untuk mengimani shalat bersama orang-orang yang masih berada di Madinah. Namun kemudian dia juga diperbolehkan untuk ikut serta. Pasukan bergerak ke arah utara. Sa'd bin Mu'adz dan Sa'd bin Ubadah berjalan di hadapan Rasulullah sambil mengenakan baju Setelah melewati Tsaniyyatul Wada', di kejauhan terlihat ada satu satuan kelompok lengkap dengan persenjataannya. Ketika ditanyakan dari kelompok manakah mereka itu? Dikabarkan bahwa mereka adalah orang-orang Yahudi yang menjadi sekutu Khazraj. Mereka ingin ikut serta dalam peperangan melawan orang-orang musyrik. Beliau bertanya, ""Apakah mereka sudah masuk Islam?"" Setelah diketahui ternyata mereka belum masuk Islam, maka beliau menolak untuk meminta bantuan kepada orang-orang kafir untuk memerangi orang-orang musyrik.";Madinah;LOCATION;auto;187;194
000165-002;165;2;PERANG UHUD;Pembagian Pasukan Menjadi Beberapa Kelompok dan Keberangkatan ke Medan Perang;328-329;"Ada yang berpendapat, kali ini tak seorang pun yang menunggang kuda. Madinah diserahakan kepada Ibnu Ummi Maktum, terutama untuk mengimani shalat bersama orang-orang yang masih berada di Madinah. Namun kemudian dia juga diperbolehkan untuk ikut serta. Pasukan bergerak ke arah utara. Sa'd bin Mu'adz dan Sa'd bin Ubadah berjalan di hadapan Rasulullah sambil mengenakan baju Setelah melewati Tsaniyyatul Wada', di kejauhan terlihat ada satu satuan kelompok lengkap dengan persenjataannya. Ketika ditanyakan dari kelompok manakah mereka itu? Dikabarkan bahwa mereka adalah orang-orang Yahudi yang menjadi sekutu Khazraj. Mereka ingin ikut serta dalam peperangan melawan orang-orang musyrik. Beliau bertanya, ""Apakah mereka sudah masuk Islam?"" Setelah diketahui ternyata mereka belum masuk Islam, maka beliau menolak untuk meminta bantuan kepada orang-orang kafir untuk memerangi orang-orang musyrik.";Sa'd bin Mu'adz;PERSON;auto;284;299
000165-002;165;2;PERANG UHUD;Pembagian Pasukan Menjadi Beberapa Kelompok dan Keberangkatan ke Medan Perang;328-329;"Ada yang berpendapat, kali ini tak seorang pun yang menunggang kuda. Madinah diserahakan kepada Ibnu Ummi Maktum, terutama untuk mengimani shalat bersama orang-orang yang masih berada di Madinah. Namun kemudian dia juga diperbolehkan untuk ikut serta. Pasukan bergerak ke arah utara. Sa'd bin Mu'adz dan Sa'd bin Ubadah berjalan di hadapan Rasulullah sambil mengenakan baju Setelah melewati Tsaniyyatul Wada', di kejauhan terlihat ada satu satuan kelompok lengkap dengan persenjataannya. Ketika ditanyakan dari kelompok manakah mereka itu? Dikabarkan bahwa mereka adalah orang-orang Yahudi yang menjadi sekutu Khazraj. Mereka ingin ikut serta dalam peperangan melawan orang-orang musyrik. Beliau bertanya, ""Apakah mereka sudah masuk Islam?"" Setelah diketahui ternyata mereka belum masuk Islam, maka beliau menolak untuk meminta bantuan kepada orang-orang kafir untuk memerangi orang-orang musyrik.";Sa'd bin Ubadah;PERSON;auto;304;319
000165-002;165;2;PERANG UHUD;Pembagian Pasukan Menjadi Beberapa Kelompok dan Keberangkatan ke Medan Perang;328-329;"Ada yang berpendapat, kali ini tak seorang pun yang menunggang kuda. Madinah diserahakan kepada Ibnu Ummi Maktum, terutama untuk mengimani shalat bersama orang-orang yang masih berada di Madinah. Namun kemudian dia juga diperbolehkan untuk ikut serta. Pasukan bergerak ke arah utara. Sa'd bin Mu'adz dan Sa'd bin Ubadah berjalan di hadapan Rasulullah sambil mengenakan baju Setelah melewati Tsaniyyatul Wada', di kejauhan terlihat ada satu satuan kelompok lengkap dengan persenjataannya. Ketika ditanyakan dari kelompok manakah mereka itu? Dikabarkan bahwa mereka adalah orang-orang Yahudi yang menjadi sekutu Khazraj. Mereka ingin ikut serta dalam peperangan melawan orang-orang musyrik. Beliau bertanya, ""Apakah mereka sudah masuk Islam?"" Setelah diketahui ternyata mereka belum masuk Islam, maka beliau menolak untuk meminta bantuan kepada orang-orang kafir untuk memerangi orang-orang musyrik.";Rasulullah;PERSON;auto;340;350
000199-001;199;1;PERANG UHUD;Mencari Orang-orang yang Terbunuh dan Terluka;360-362;"Mereka memeriksa dan mencari orang-orang yang terluka dan terbunuh setelah orang-orang Quraisy pulang. Zaid bin Tsabit berkata, "" Rasulullah mengutusku agar mencari Sa'd bin Ar-Rabi'. Beliau bersabda, ""Jika engkau 188 Sirah An-Nabawiyah, Ibnu Hisyam, 2/94 menemukannya, sampaikan salamku kepadanya. Katakan juga kepadanya, 'Rasulullah bertanya kepadamu,'Bagaimana yang engkau rasakan?"" Zaid bin Tsabit menuturkan, ""Kemudian aku berputar-putar di antara orang-orang yang terbunuh, hingga aku menemukannya dengan sebuah tombak terakhir yang mengenainya. Sementara di sekujur tubuhnya ada tujuh puluh luka. entah karena sabetan pedang, hujaman anak panah atau pun tikaman tombak. ""Wahai Sa'd,"" kataku, ""Sesungguhnya Rasulullah menyampaikan salam kepadamu dan bersabda kepadamu, Sampaikan kepadaku bagaimana yang engkau rasakan?' Sa'd bertanya, ""Jadi Rasulullah menyampaikan salam kepadaku? Sampaikan kepada beliau, Wahai Rasulullah, aku mencium bau surga. Katakan pula kepada kaumku Anshar, Kalian tidak perlu lagi mencari alasan di sisi Allah jika memang Rasulullah & sudah selamat dan ada mata yang melihatnya'."" Setelah itu dia langsung menghembuskan napasnya yang terakhir. 189 Di antara orang-orang yang terluka itu mereka juga menemukan Al- Ushairim dari Bani Abdul Ashal Amr bin Tsabit. Di badannya masih terhujam tombak kecil. Sebelum itu mereka menawarinya agar masuk Islam, namun Al-Ushairim menolaknya. ""Bukankah ini Al-Ushairim?";Zaid bin Tsabit;PERSON;auto;103;118
000199-001;199;1;PERANG UHUD;Mencari Orang-orang yang Terbunuh dan Terluka;360-362;"Mereka memeriksa dan mencari orang-orang yang terluka dan terbunuh setelah orang-orang Quraisy pulang. Zaid bin Tsabit berkata, "" Rasulullah mengutusku agar mencari Sa'd bin Ar-Rabi'. Beliau bersabda, ""Jika engkau 188 Sirah An-Nabawiyah, Ibnu Hisyam, 2/94 menemukannya, sampaikan salamku kepadanya. Katakan juga kepadanya, 'Rasulullah bertanya kepadamu,'Bagaimana yang engkau rasakan?"" Zaid bin Tsabit menuturkan, ""Kemudian aku berputar-putar di antara orang-orang yang terbunuh, hingga aku menemukannya dengan sebuah tombak terakhir yang mengenainya. Sementara di sekujur tubuhnya ada tujuh puluh luka. entah karena sabetan pedang, hujaman anak panah atau pun tikaman tombak. ""Wahai Sa'd,"" kataku, ""Sesungguhnya Rasulullah menyampaikan salam kepadamu dan bersabda kepadamu, Sampaikan kepadaku bagaimana yang engkau rasakan?' Sa'd bertanya, ""Jadi Rasulullah menyampaikan salam kepadaku? Sampaikan kepada beliau, Wahai Rasulullah, aku mencium bau surga. Katakan pula kepada kaumku Anshar, Kalian tidak perlu lagi mencari alasan di sisi Allah jika memang Rasulullah & sudah selamat dan ada mata yang melihatnya'."" Setelah itu dia langsung menghembuskan napasnya yang terakhir. 189 Di antara orang-orang yang terluka itu mereka juga menemukan Al- Ushairim dari Bani Abdul Ashal Amr bin Tsabit. Di badannya masih terhujam tombak kecil. Sebelum itu mereka menawarinya agar masuk Islam, namun Al-Ushairim menolaknya. ""Bukankah ini Al-Ushairim?";Rasulullah;PERSON;auto;130;140
000199-001;199;1;PERANG UHUD;Mencari Orang-orang yang Terbunuh dan Terluka;360-362;"Mereka memeriksa dan mencari orang-orang yang terluka dan terbunuh setelah orang-orang Quraisy pulang. Zaid bin Tsabit berkata, "" Rasulullah mengutusku agar mencari Sa'd bin Ar-Rabi'. Beliau bersabda, ""Jika engkau 188 Sirah An-Nabawiyah, Ibnu Hisyam, 2/94 menemukannya, sampaikan salamku kepadanya. Katakan juga kepadanya, 'Rasulullah bertanya kepadamu,'Bagaimana yang engkau rasakan?"" Zaid bin Tsabit menuturkan, ""Kemudian aku berputar-putar di antara orang-orang yang terbunuh, hingga aku menemukannya dengan sebuah tombak terakhir yang mengenainya. Sementara di sekujur tubuhnya ada tujuh puluh luka. entah karena sabetan pedang, hujaman anak panah atau pun tikaman tombak. ""Wahai Sa'd,"" kataku, ""Sesungguhnya Rasulullah menyampaikan salam kepadamu dan bersabda kepadamu, Sampaikan kepadaku bagaimana yang engkau rasakan?' Sa'd bertanya, ""Jadi Rasulullah menyampaikan salam kepadaku? Sampaikan kepada beliau, Wahai Rasulullah, aku mencium bau surga. Katakan pula kepada kaumku Anshar, Kalian tidak perlu lagi mencari alasan di sisi Allah jika memang Rasulullah & sudah selamat dan ada mata yang melihatnya'."" Setelah itu dia langsung menghembuskan napasnya yang terakhir. 189 Di antara orang-orang yang terluka itu mereka juga menemukan Al- Ushairim dari Bani Abdul Ashal Amr bin Tsabit. Di badannya masih terhujam tombak kecil. Sebelum itu mereka menawarinya agar masuk Islam, namun Al-Ushairim menolaknya. ""Bukankah ini Al-Ushairim?";Sa'd bin Ar;PERSON;auto;165;176
000199-001;199;1;PERANG UHUD;Mencari Orang-orang yang Terbunuh dan Terluka;360-362;"Mereka memeriksa dan mencari orang-orang yang terluka dan terbunuh setelah orang-orang Quraisy pulang. Zaid bin Tsabit berkata, "" Rasulullah mengutusku agar mencari Sa'd bin Ar-Rabi'. Beliau bersabda, ""Jika engkau 188 Sirah An-Nabawiyah, Ibnu Hisyam, 2/94 menemukannya, sampaikan salamku kepadanya. Katakan juga kepadanya, 'Rasulullah bertanya kepadamu,'Bagaimana yang engkau rasakan?"" Zaid bin Tsabit menuturkan, ""Kemudian aku berputar-putar di antara orang-orang yang terbunuh, hingga aku menemukannya dengan sebuah tombak terakhir yang mengenainya. Sementara di sekujur tubuhnya ada tujuh puluh luka. entah karena sabetan pedang, hujaman anak panah atau pun tikaman tombak. ""Wahai Sa'd,"" kataku, ""Sesungguhnya Rasulullah menyampaikan salam kepadamu dan bersabda kepadamu, Sampaikan kepadaku bagaimana yang engkau rasakan?' Sa'd bertanya, ""Jadi Rasulullah menyampaikan salam kepadaku? Sampaikan kepada beliau, Wahai Rasulullah, aku mencium bau surga. Katakan pula kepada kaumku Anshar, Kalian tidak perlu lagi mencari alasan di sisi Allah jika memang Rasulullah & sudah selamat dan ada mata yang melihatnya'."" Setelah itu dia langsung menghembuskan napasnya yang terakhir. 189 Di antara orang-orang yang terluka itu mereka juga menemukan Al- Ushairim dari Bani Abdul Ashal Amr bin Tsabit. Di badannya masih terhujam tombak kecil. Sebelum itu mereka menawarinya agar masuk Islam, namun Al-Ushairim menolaknya. ""Bukankah ini Al-Ushairim?";Ibnu Hisyam;PERSON;auto;238;249
000199-001;199;1;PERANG UHUD;Mencari Orang-orang yang Terbunuh dan Terluka;360-362;"Mereka memeriksa dan mencari orang-orang yang terluka dan terbunuh setelah orang-orang Quraisy pulang. Zaid bin Tsabit berkata, "" Rasulullah mengutusku agar mencari Sa'd bin Ar-Rabi'. Beliau bersabda, ""Jika engkau 188 Sirah An-Nabawiyah, Ibnu Hisyam, 2/94 menemukannya, sampaikan salamku kepadanya. Katakan juga kepadanya, 'Rasulullah bertanya kepadamu,'Bagaimana yang engkau rasakan?"" Zaid bin Tsabit menuturkan, ""Kemudian aku berputar-putar di antara orang-orang yang terbunuh, hingga aku menemukannya dengan sebuah tombak terakhir yang mengenainya. Sementara di sekujur tubuhnya ada tujuh puluh luka. entah karena sabetan pedang, hujaman anak panah atau pun tikaman tombak. ""Wahai Sa'd,"" kataku, ""Sesungguhnya Rasulullah menyampaikan salam kepadamu dan bersabda kepadamu, Sampaikan kepadaku bagaimana yang engkau rasakan?' Sa'd bertanya, ""Jadi Rasulullah menyampaikan salam kepadaku? Sampaikan kepada beliau, Wahai Rasulullah, aku mencium bau surga. Katakan pula kepada kaumku Anshar, Kalian tidak perlu lagi mencari alasan di sisi Allah jika memang Rasulullah & sudah selamat dan ada mata yang melihatnya'."" Setelah itu dia langsung menghembuskan napasnya yang terakhir. 189 Di antara orang-orang yang terluka itu mereka juga menemukan Al- Ushairim dari Bani Abdul Ashal Amr bin Tsabit. Di badannya masih terhujam tombak kecil. Sebelum itu mereka menawarinya agar masuk Islam, namun Al-Ushairim menolaknya. ""Bukankah ini Al-Ushairim?";Rasulullah;PERSON;auto;324;334
000199-001;199;1;PERANG UHUD;Mencari Orang-orang yang Terbunuh dan Terluka;360-362;"Mereka memeriksa dan mencari orang-orang yang terluka dan terbunuh setelah orang-orang Quraisy pulang. Zaid bin Tsabit berkata, "" Rasulullah mengutusku agar mencari Sa'd bin Ar-Rabi'. Beliau bersabda, ""Jika engkau 188 Sirah An-Nabawiyah, Ibnu Hisyam, 2/94 menemukannya, sampaikan salamku kepadanya. Katakan juga kepadanya, 'Rasulullah bertanya kepadamu,'Bagaimana yang engkau rasakan?"" Zaid bin Tsabit menuturkan, ""Kemudian aku berputar-putar di antara orang-orang yang terbunuh, hingga aku menemukannya dengan sebuah tombak terakhir yang mengenainya. Sementara di sekujur tubuhnya ada tujuh puluh luka. entah karena sabetan pedang, hujaman anak panah atau pun tikaman tombak. ""Wahai Sa'd,"" kataku, ""Sesungguhnya Rasulullah menyampaikan salam kepadamu dan bersabda kepadamu, Sampaikan kepadaku bagaimana yang engkau rasakan?' Sa'd bertanya, ""Jadi Rasulullah menyampaikan salam kepadaku? Sampaikan kepada beliau, Wahai Rasulullah, aku mencium bau surga. Katakan pula kepada kaumku Anshar, Kalian tidak perlu lagi mencari alasan di sisi Allah jika memang Rasulullah & sudah selamat dan ada mata yang melihatnya'."" Setelah itu dia langsung menghembuskan napasnya yang terakhir. 189 Di antara orang-orang yang terluka itu mereka juga menemukan Al- Ushairim dari Bani Abdul Ashal Amr bin Tsabit. Di badannya masih terhujam tombak kecil. Sebelum itu mereka menawarinya agar masuk Islam, namun Al-Ushairim menolaknya. ""Bukankah ini Al-Ushairim?";Zaid bin Tsabit;PERSON;auto;386;401
000199-001;199;1;PERANG UHUD;Mencari Orang-orang yang Terbunuh dan Terluka;360-362;"Mereka memeriksa dan mencari orang-orang yang terluka dan terbunuh setelah orang-orang Quraisy pulang. Zaid bin Tsabit berkata, "" Rasulullah mengutusku agar mencari Sa'd bin Ar-Rabi'. Beliau bersabda, ""Jika engkau 188 Sirah An-Nabawiyah, Ibnu Hisyam, 2/94 menemukannya, sampaikan salamku kepadanya. Katakan juga kepadanya, 'Rasulullah bertanya kepadamu,'Bagaimana yang engkau rasakan?"" Zaid bin Tsabit menuturkan, ""Kemudian aku berputar-putar di antara orang-orang yang terbunuh, hingga aku menemukannya dengan sebuah tombak terakhir yang mengenainya. Sementara di sekujur tubuhnya ada tujuh puluh luka. entah karena sabetan pedang, hujaman anak panah atau pun tikaman tombak. ""Wahai Sa'd,"" kataku, ""Sesungguhnya Rasulullah menyampaikan salam kepadamu dan bersabda kepadamu, Sampaikan kepadaku bagaimana yang engkau rasakan?' Sa'd bertanya, ""Jadi Rasulullah menyampaikan salam kepadaku? Sampaikan kepada beliau, Wahai Rasulullah, aku mencium bau surga. Katakan pula kepada kaumku Anshar, Kalian tidak perlu lagi mencari alasan di sisi Allah jika memang Rasulullah & sudah selamat dan ada mata yang melihatnya'."" Setelah itu dia langsung menghembuskan napasnya yang terakhir. 189 Di antara orang-orang yang terluka itu mereka juga menemukan Al- Ushairim dari Bani Abdul Ashal Amr bin Tsabit. Di badannya masih terhujam tombak kecil. Sebelum itu mereka menawarinya agar masuk Islam, namun Al-Ushairim menolaknya. ""Bukankah ini Al-Ushairim?";Rasulullah;PERSON;auto;713;723
000199-001;199;1;PERANG UHUD;Mencari Orang-orang yang Terbunuh dan Terluka;360-362;"Mereka memeriksa dan mencari orang-orang yang terluka dan terbunuh setelah orang-orang Quraisy pulang. Zaid bin Tsabit berkata, "" Rasulullah mengutusku agar mencari Sa'd bin Ar-Rabi'. Beliau bersabda, ""Jika engkau 188 Sirah An-Nabawiyah, Ibnu Hisyam, 2/94 menemukannya, sampaikan salamku kepadanya. Katakan juga kepadanya, 'Rasulullah bertanya kepadamu,'Bagaimana yang engkau rasakan?"" Zaid bin Tsabit menuturkan, ""Kemudian aku berputar-putar di antara orang-orang yang terbunuh, hingga aku menemukannya dengan sebuah tombak terakhir yang mengenainya. Sementara di sekujur tubuhnya ada tujuh puluh luka. entah karena sabetan pedang, hujaman anak panah atau pun tikaman tombak. ""Wahai Sa'd,"" kataku, ""Sesungguhnya Rasulullah menyampaikan salam kepadamu dan bersabda kepadamu, Sampaikan kepadaku bagaimana yang engkau rasakan?' Sa'd bertanya, ""Jadi Rasulullah menyampaikan salam kepadaku? Sampaikan kepada beliau, Wahai Rasulullah, aku mencium bau surga. Katakan pula kepada kaumku Anshar, Kalian tidak perlu lagi mencari alasan di sisi Allah jika memang Rasulullah & sudah selamat dan ada mata yang melihatnya'."" Setelah itu dia langsung menghembuskan napasnya yang terakhir. 189 Di antara orang-orang yang terluka itu mereka juga menemukan Al- Ushairim dari Bani Abdul Ashal Amr bin Tsabit. Di badannya masih terhujam tombak kecil. Sebelum itu mereka menawarinya agar masuk Islam, namun Al-Ushairim menolaknya. ""Bukankah ini Al-Ushairim?";Rasulullah;PERSON;auto;847;857
000199-001;199;1;PERANG UHUD;Mencari Orang-orang yang Terbunuh dan Terluka;360-362;"Mereka memeriksa dan mencari orang-orang yang terluka dan terbunuh setelah orang-orang Quraisy pulang. Zaid bin Tsabit berkata, "" Rasulullah mengutusku agar mencari Sa'd bin Ar-Rabi'. Beliau bersabda, ""Jika engkau 188 Sirah An-Nabawiyah, Ibnu Hisyam, 2/94 menemukannya, sampaikan salamku kepadanya. Katakan juga kepadanya, 'Rasulullah bertanya kepadamu,'Bagaimana yang engkau rasakan?"" Zaid bin Tsabit menuturkan, ""Kemudian aku berputar-putar di antara orang-orang yang terbunuh, hingga aku menemukannya dengan sebuah tombak terakhir yang mengenainya. Sementara di sekujur tubuhnya ada tujuh puluh luka. entah karena sabetan pedang, hujaman anak panah atau pun tikaman tombak. ""Wahai Sa'd,"" kataku, ""Sesungguhnya Rasulullah menyampaikan salam kepadamu dan bersabda kepadamu, Sampaikan kepadaku bagaimana yang engkau rasakan?' Sa'd bertanya, ""Jadi Rasulullah menyampaikan salam kepadaku? Sampaikan kepada beliau, Wahai Rasulullah, aku mencium bau surga. Katakan pula kepada kaumku Anshar, Kalian tidak perlu lagi mencari alasan di sisi Allah jika memang Rasulullah & sudah selamat dan ada mata yang melihatnya'."" Setelah itu dia langsung menghembuskan napasnya yang terakhir. 189 Di antara orang-orang yang terluka itu mereka juga menemukan Al- Ushairim dari Bani Abdul Ashal Amr bin Tsabit. Di badannya masih terhujam tombak kecil. Sebelum itu mereka menawarinya agar masuk Islam, namun Al-Ushairim menolaknya. ""Bukankah ini Al-Ushairim?";Rasulullah;PERSON;auto;918;928
000199-001;199;1;PERANG UHUD;Mencari Orang-orang yang Terbunuh dan Terluka;360-362;"Mereka memeriksa dan mencari orang-orang yang terluka dan terbunuh setelah orang-orang Quraisy pulang. Zaid bin Tsabit berkata, "" Rasulullah mengutusku agar mencari Sa'd bin Ar-Rabi'. Beliau bersabda, ""Jika engkau 188 Sirah An-Nabawiyah, Ibnu Hisyam, 2/94 menemukannya, sampaikan salamku kepadanya. Katakan juga kepadanya, 'Rasulullah bertanya kepadamu,'Bagaimana yang engkau rasakan?"" Zaid bin Tsabit menuturkan, ""Kemudian aku berputar-putar di antara orang-orang yang terbunuh, hingga aku menemukannya dengan sebuah tombak terakhir yang mengenainya. Sementara di sekujur tubuhnya ada tujuh puluh luka. entah karena sabetan pedang, hujaman anak panah atau pun tikaman tombak. ""Wahai Sa'd,"" kataku, ""Sesungguhnya Rasulullah menyampaikan salam kepadamu dan bersabda kepadamu, Sampaikan kepadaku bagaimana yang engkau rasakan?' Sa'd bertanya, ""Jadi Rasulullah menyampaikan salam kepadaku? Sampaikan kepada beliau, Wahai Rasulullah, aku mencium bau surga. Katakan pula kepada kaumku Anshar, Kalian tidak perlu lagi mencari alasan di sisi Allah jika memang Rasulullah & sudah selamat dan ada mata yang melihatnya'."" Setelah itu dia langsung menghembuskan napasnya yang terakhir. 189 Di antara orang-orang yang terluka itu mereka juga menemukan Al- Ushairim dari Bani Abdul Ashal Amr bin Tsabit. Di badannya masih terhujam tombak kecil. Sebelum itu mereka menawarinya agar masuk Islam, namun Al-Ushairim menolaknya. ""Bukankah ini Al-Ushairim?";Rasulullah;PERSON;auto;1053;1063
000199-001;199;1;PERANG UHUD;Mencari Orang-orang yang Terbunuh dan Terluka;360-362;"Mereka memeriksa dan mencari orang-orang yang terluka dan terbunuh setelah orang-orang Quraisy pulang. Zaid bin Tsabit berkata, "" Rasulullah mengutusku agar mencari Sa'd bin Ar-Rabi'. Beliau bersabda, ""Jika engkau 188 Sirah An-Nabawiyah, Ibnu Hisyam, 2/94 menemukannya, sampaikan salamku kepadanya. Katakan juga kepadanya, 'Rasulullah bertanya kepadamu,'Bagaimana yang engkau rasakan?"" Zaid bin Tsabit menuturkan, ""Kemudian aku berputar-putar di antara orang-orang yang terbunuh, hingga aku menemukannya dengan sebuah tombak terakhir yang mengenainya. Sementara di sekujur tubuhnya ada tujuh puluh luka. entah karena sabetan pedang, hujaman anak panah atau pun tikaman tombak. ""Wahai Sa'd,"" kataku, ""Sesungguhnya Rasulullah menyampaikan salam kepadamu dan bersabda kepadamu, Sampaikan kepadaku bagaimana yang engkau rasakan?' Sa'd bertanya, ""Jadi Rasulullah menyampaikan salam kepadaku? Sampaikan kepada beliau, Wahai Rasulullah, aku mencium bau surga. Katakan pula kepada kaumku Anshar, Kalian tidak perlu lagi mencari alasan di sisi Allah jika memang Rasulullah & sudah selamat dan ada mata yang melihatnya'."" Setelah itu dia langsung menghembuskan napasnya yang terakhir. 189 Di antara orang-orang yang terluka itu mereka juga menemukan Al- Ushairim dari Bani Abdul Ashal Amr bin Tsabit. Di badannya masih terhujam tombak kecil. Sebelum itu mereka menawarinya agar masuk Islam, namun Al-Ushairim menolaknya. ""Bukankah ini Al-Ushairim?";Amr bin Tsabit;PERSON;auto;1275;1289
