bab_id;subbab_id;chunk_id;chunk_index;bab_title;subbab_title;pages;raw_chunk;clean_chunk;notes;word_count;char_count
33;26;033-026-003;3;PERANG UHUD;Khalid bin Al-Walid Mengambil Jalan Memutar;343;Setelah menghabisi Abdullah bin Jubair dan rekan-rekannya, Khalid bin Al-Walid menyerang pasukan Muslimin dari arah belakang dan anggotanya berteriak dengan suara nyaring.;Setelah menghabisi Abdullah bin Jubair dan rekan-rekannya, Khalid bin Al-Walid menyerang pasukan Muslimin dari arah belakang dan anggotanya berteriak dengan suara nyaring.;;22;171
33;26;033-026-004;4;PERANG UHUD;Khalid bin Al-Walid Mengambil Jalan Memutar;343;hingga orang-orang musyrik yang sudah hampir kalah bisa melihat babak baru dalam peperangan ini.;hingga orang-orang musyrik yang sudah hampir kalah bisa melihat babak baru dalam peperangan ini.;;14;96
33;26;033-026-005;5;PERANG UHUD;Khalid bin Al-Walid Mengambil Jalan Memutar;343;Keadaan membalik.;Keadaan membalik.;;2;17
33;26;033-026-006;6;PERANG UHUD;Khalid bin Al-Walid Mengambil Jalan Memutar;343;Kini mereka bisa menguasai keadaan.;Kini mereka bisa menguasai keadaan.;;5;35
33;26;033-026-007;7;PERANG UHUD;Khalid bin Al-Walid Mengambil Jalan Memutar;343;Salah seorang wanita di antara mereka, Amrah binti Alqamah Al- Haritsiyah, segera memungut bendera yang hanya tergeletak lalu mengibar- ngibarkannya.;Salah seorang wanita di antara mereka, Amrah binti Alqamah Al- Haritsiyah, segera memungut bendera yang hanya tergeletak lalu mengibar- ngibarkannya.;;20;149
33;26;033-026-008;8;PERANG UHUD;Khalid bin Al-Walid Mengambil Jalan Memutar;343;Orang-orang musyrik menoleh ke arahnya lalu berkumpul di sekitarnya.;Orang-orang musyrik menoleh ke arahnya lalu berkumpul di sekitarnya.;;9;68
33;26;033-026-009;9;PERANG UHUD;Khalid bin Al-Walid Mengambil Jalan Memutar;343;Mereka saling memanggil hingga cukup banyak yang berkumpul di sana.;Mereka saling memanggil hingga cukup banyak yang berkumpul di sana.;;10;67
33;26;033-026-010;10;PERANG UHUD;Khalid bin Al-Walid Mengambil Jalan Memutar;343;Kemudian mereka mendekati pasukan Muslimin dan mengepung dari arah depan dan belakang hingga terjepit;Kemudian mereka mendekati pasukan Muslimin dan mengepung dari arah depan dan belakang hingga terjepit;;14;101
33;27;033-027-001;1;PERANG UHUD;Sikap Rasulullah yang Patriotik;343|344;Saat itu Rasulullah &@ hanya bersama sekelompok kecil dari sahabat.;Saat itu Rasulullah &@ hanya bersama sekelompok kecil dari sahabat.;;10;67
33;27;033-027-002;2;PERANG UHUD;Sikap Rasulullah yang Patriotik;343|344;sebanyak sembilan orang.;sebanyak sembilan orang.;;3;24
33;27;033-027-003;3;PERANG UHUD;Sikap Rasulullah yang Patriotik;343|344;Beliau melihat perjuangan mereka dalam menghalau orang-orang musyrik, karena kavaleri Khalid telah memporak-porandakan mereka.;Beliau melihat perjuangan mereka dalam menghalau orang-orang musyrik, karena kavaleri Khalid telah memporak-porandakan mereka.;;14;126
33;27;033-027-004;4;PERANG UHUD;Sikap Rasulullah yang Patriotik;343|344;Kini di hadapan beliau hanya ada dua jalan, entah segera lari menyelamatkan diri bersama para sahabatnya yang hanya sembilan orang itu ke suatu tempat yang lebih aman, lalu membiarkan pasukannya yang lain terkepung entah bagaimana jadinya nanti, ataukah dia mengumpulkan kembali semua anggota pasukannya yang cerai berai agar kembali ke tempat beliau, lalu menggunakan mereka sebagai tameng untuk menyibak pasukan musuh hingga mencapai puncak Uhud?;Kini di hadapan beliau hanya ada dua jalan, entah segera lari menyelamatkan diri bersama para sahabatnya yang hanya sembilan orang itu ke suatu tempat yang lebih aman, lalu membiarkan pasukannya yang lain terkepung entah bagaimana jadinya nanti, ataukah dia mengumpulkan kembali semua anggota pasukannya yang cerai berai agar kembali ke tempat beliau, lalu menggunakan mereka sebagai tameng untuk menyibak pasukan musuh hingga mencapai puncak Uhud?;;65;448
33;27;033-027-005;5;PERANG UHUD;Sikap Rasulullah yang Patriotik;343|344;Di sini tampak kecerdikan Rasulullah dan keberanian beliau dalam membaca keadaan.;Di sini tampak kecerdikan Rasulullah dan keberanian beliau dalam membaca keadaan.;;11;81
33;27;033-027-006;6;PERANG UHUD;Sikap Rasulullah yang Patriotik;343|344;"Dengan suara nyaring beliau berseru, ""Wahai hamba- hamba Allah ...!"" Beliau sadar sepenuhnya bahwa orang-orang musyrik akan mendengar ucapan beliau ini sebelum orang-orang Muslim yang cerai berai di tempat lain bisa mendengarnya, sehingga mereka bisa mengetahui posisi beliau.";"Dengan suara nyaring beliau berseru, ""Wahai hamba- hamba Allah ...!"" Beliau sadar sepenuhnya bahwa orang-orang musyrik akan mendengar ucapan beliau ini sebelum orang-orang Muslim yang cerai berai di tempat lain bisa mendengarnya, sehingga mereka bisa mengetahui posisi beliau.";;38;276
33;27;033-027-007;7;PERANG UHUD;Sikap Rasulullah yang Patriotik;343|344;Beliau berseru seperti itu kepada mereka dengan mempertaruhkan diri dalam kondisi yang sangat kritis itu.;Beliau berseru seperti itu kepada mereka dengan mempertaruhkan diri dalam kondisi yang sangat kritis itu.;;15;105
33;28;033-028-001;1;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Saat pasukan Muslimin terjepit, banyak di antara mereka yang hilang kendalinya.;Saat pasukan Muslimin terjepit, banyak di antara mereka yang hilang kendalinya.;;11;79
33;28;033-028-002;2;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Tidak ada yang dipikirkan kecuali keselamatan diri sendiri.;Tidak ada yang dipikirkan kecuali keselamatan diri sendiri.;;8;59
33;28;033-028-003;3;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Mereka lari dan meninggalkan kancah pertempuran.;Mereka lari dan meninggalkan kancah pertempuran.;;6;48
33;28;033-028-004;4;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Mereka tidak tahu apa yang terjadi di belakang mereka setelah itu.;Mereka tidak tahu apa yang terjadi di belakang mereka setelah itu.;;11;66
33;28;033-028-005;5;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Bahkan di antara mereka ada yang kembali ke Madinah.;Bahkan di antara mereka ada yang kembali ke Madinah.;;9;52
33;28;033-028-006;6;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Sebagian yang lain ada yang melarikan diri ke atas gunung dan sebagian lain ada yang berbaur dengan orang-orang musyrik.;Sebagian yang lain ada yang melarikan diri ke atas gunung dan sebagian lain ada yang berbaur dengan orang-orang musyrik.;;19;120
33;28;033-028-007;7;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Dua pasukan saling bercampur baur dan sulit dibeda-bedakan, sehingga tak jarang orang Muslim ada yang menyerang orang Muslim lainnya.;Dua pasukan saling bercampur baur dan sulit dibeda-bedakan, sehingga tak jarang orang Muslim ada yang menyerang orang Muslim lainnya.;;19;133
33;28;033-028-008;8;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;"Al-Bukhari meriwayatkan dari Aisyah, dia berkata, ""Pada saat Perang Uhud, orang-orang musyrik sudah kalah telak.";"Al-Bukhari meriwayatkan dari Aisyah, dia berkata, ""Pada saat Perang Uhud, orang-orang musyrik sudah kalah telak.";;15;112
33;28;033-028-009;9;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Lalu ada iblis yang berseru.;Lalu ada iblis yang berseru.;;5;28
33;28;033-028-010;10;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;'Hai hamba-hamba Allah, waspadailah orang-orang di belakang kalian!;'Hai hamba-hamba Allah, waspadailah orang-orang di belakang kalian!;;8;67
33;28;033-028-011;11;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Keadaan menjadi berbalik dan mereka menjadi campur aduk.;Keadaan menjadi berbalik dan mereka menjadi campur aduk.;;8;56
33;28;033-028-012;12;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Hudzifah segera menyadari hal ini.;Hudzifah segera menyadari hal ini.;;5;34
33;28;033-028-013;13;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;"Dia yang bersama ayahnya, Al-Yaman, berteriak-teriak ""Hai hamba-hamba Allah, dia adalah ayahku!"" Dia khawatir ayahnya menjadi korban salah sasaran.";"Dia yang bersama ayahnya, Al-Yaman, berteriak-teriak ""Hai hamba-hamba Allah, dia adalah ayahku!"" Dia khawatir ayahnya menjadi korban salah sasaran.";;19;147
33;28;033-028-014;14;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Namun tak ada orang yang menghalangi mereka, tatkala mereka membunuh ayahnya.;Namun tak ada orang yang menghalangi mereka, tatkala mereka membunuh ayahnya.;;11;77
33;28;033-028-015;15;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;"Akhinya Hudzaifah hanya bisa berkata, ""Semoga Allah mengampuni kalian."" Ini terjadi saat barisan menjadi kacau balau, centang perenang dan keadaan menjadi hingar bingar.";"Akhinya Hudzaifah hanya bisa berkata, ""Semoga Allah mengampuni kalian."" Ini terjadi saat barisan menjadi kacau balau, centang perenang dan keadaan menjadi hingar bingar.";;23;169
33;28;033-028-016;16;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Mereka tidak tahu harus menghadang ke mana.;Mereka tidak tahu harus menghadang ke mana.;;7;43
33;28;033-028-017;17;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;"Selagi keadaan seperti itu, tiba-tiba ada seseorang yang berteriak, ""Muhammad telah terbunuh."" Mental orang-orang Muslim seketika itu menjadi anjlok dan semangat mereka menjadi hilang, atau tepatnya semangat itu hampir tak ada yang menyisa di dalam sanubari kebanyakan orang Muslim.";"Selagi keadaan seperti itu, tiba-tiba ada seseorang yang berteriak, ""Muhammad telah terbunuh."" Mental orang-orang Muslim seketika itu menjadi anjlok dan semangat mereka menjadi hilang, atau tepatnya semangat itu hampir tak ada yang menyisa di dalam sanubari kebanyakan orang Muslim.";;39;282
33;28;033-028-018;18;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Pertempuran terhenti dan banyak di antara mereka yang meletakkan senjata.;Pertempuran terhenti dan banyak di antara mereka yang meletakkan senjata.;;10;73
33;28;033-028-019;19;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Sebagian lain ada yang berpikir untuk berhubungan dengan Abdullah bin Ubay, pemimpin orang-orang munafik.;Sebagian lain ada yang berpikir untuk berhubungan dengan Abdullah bin Ubay, pemimpin orang-orang munafik.;;14;105
33;28;033-028-020;20;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;dengan tujuan mencari perlindungan dirinya dari serangan Abu Sufyan.;dengan tujuan mencari perlindungan dirinya dari serangan Abu Sufyan.;;9;68
33;28;033-028-021;21;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;"Anas bin An-Nadhr melewati orang-orang Muslim yang telah meletakkan tangannya itu seraya bertanya, ""Apa yang kalian tunggu?' Mereka menjawab, "" Rasulullah terbunuh."" ""Apa yang kalian perbuat dengan kehidupan sepeninggalannya?";"Anas bin An-Nadhr melewati orang-orang Muslim yang telah meletakkan tangannya itu seraya bertanya, ""Apa yang kalian tunggu?' Mereka menjawab, "" Rasulullah terbunuh."" ""Apa yang kalian perbuat dengan kehidupan sepeninggalannya?";;29;225
33;28;033-028-022;22;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;"Bangkitlah dan matilah seperti matinya Rasulullah,"" kata Anas.";"Bangkitlah dan matilah seperti matinya Rasulullah,"" kata Anas.";;8;62
33;28;033-028-023;23;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;"Lalu dia berkata lagi, ""Ya Allah, sesungguhnya aku meminta ampunan kepada-Mu dari apa yang mereka (orang-orang Muslim) lakukan, dan aku berlindung kepada-Mu dari apa yang mereka (orang-orang musyrik) lakukan."" Kemudian dia berpapasan dengan Sa'd bin Mu' adz, yang bertanya kepa- danya, ""Mau kemana wahai Abu Umar?"" Anas menjawab, Di sana ada aroma surga wahai Sa'd.";"Lalu dia berkata lagi, ""Ya Allah, sesungguhnya aku meminta ampunan kepada-Mu dari apa yang mereka (orang-orang Muslim) lakukan, dan aku berlindung kepada-Mu dari apa yang mereka (orang-orang musyrik) lakukan."" Kemudian dia berpapasan dengan Sa'd bin Mu' adz, yang bertanya kepa- danya, ""Mau kemana wahai Abu Umar?"" Anas menjawab, Di sana ada aroma surga wahai Sa'd.";;55;365
33;28;033-028-024;24;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;"Aku bisa mencium baunya dari arah Uhud."" Setelah itu dia beranjak dan menyerbu, tak seorang pun mendapatkan jasadnya.";"Aku bisa mencium baunya dari arah Uhud."" Setelah itu dia beranjak dan menyerbu, tak seorang pun mendapatkan jasadnya.";;18;117
33;28;033-028-025;25;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;"Namun kemudian saudarinya bisa mengenalinya dari perawakan tubuhnya, yang ternyata di tubuhnya terdapat lebih dari delapan puluh luka, ada yang berupa sabetan pedang dan ada yang berupa hujaman anak panah dan ada yang berupa tusukan tombak Tsabit bin Ad-Dahdah berseru kepada kaumnya, ""Wahai semua orang Anshar, kalau pun Muhammad benar-benar terbunuh, toh Allah hidup tidak mati.";"Namun kemudian saudarinya bisa mengenalinya dari perawakan tubuhnya, yang ternyata di tubuhnya terdapat lebih dari delapan puluh luka, ada yang berupa sabetan pedang dan ada yang berupa hujaman anak panah dan ada yang berupa tusukan tombak Tsabit bin Ad-Dahdah berseru kepada kaumnya, ""Wahai semua orang Anshar, kalau pun Muhammad benar-benar terbunuh, toh Allah hidup tidak mati.";;56;380
33;28;033-028-026;26;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;"Berperanglah atas nama agama kalian, karena Allah akan memenangkan dan menolong kalian."" Maka beberapa orang Anshar bangkit bersamanya untuk menghalangi kavaleri Khalid bin Al-Walid.";"Berperanglah atas nama agama kalian, karena Allah akan memenangkan dan menolong kalian."" Maka beberapa orang Anshar bangkit bersamanya untuk menghalangi kavaleri Khalid bin Al-Walid.";;24;182
33;28;033-028-027;27;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Mereka terus berperang hingga Tsabit bin Ad-Dahdah bisa dibunuh Khalid dengan tombak, dan akhirny a semua rekannya juga mati.;Mereka terus berperang hingga Tsabit bin Ad-Dahdah bisa dibunuh Khalid dengan tombak, dan akhirny a semua rekannya juga mati.;;19;125
33;28;033-028-028;28;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Ada seorang Muhajirin melewati salah seorang Anshar yang sedang berlumuran darah.;Ada seorang Muhajirin melewati salah seorang Anshar yang sedang berlumuran darah.;;11;81
33;28;033-028-029;29;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;"Dia bertanya, ""Wahai Fulan, apakah engkau merasa bahwa Muhammad benar-benar telah terbunuh?"" Orang Anshar itu menjawab, ""Jika Muhammad telah terbunuh berarti di telah sampai ke surga.";"Dia bertanya, ""Wahai Fulan, apakah engkau merasa bahwa Muhammad benar-benar telah terbunuh?"" Orang Anshar itu menjawab, ""Jika Muhammad telah terbunuh berarti di telah sampai ke surga.";;26;183
33;28;033-028-030;30;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;"Maka berperanglah kalian atas nama agama kalian.""177 Dengan keberanian, semangat dan sifat kesatria semacam ini, maka menta orang-orang Muslim kembali bangkit.";"Maka berperanglah kalian atas nama agama kalian.""177 Dengan keberanian, semangat dan sifat kesatria semacam ini, maka menta orang-orang Muslim kembali bangkit.";;21;159
33;28;033-028-031;31;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Mereka segera membuang jauh-jauh pikiran untuk menyerah atau berhubungan dengan Abdullah bin Ubay.;Mereka segera membuang jauh-jauh pikiran untuk menyerah atau berhubungan dengan Abdullah bin Ubay.;;13;98
33;28;033-028-032;32;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Mereka memungut senjatanya kembali dan menghadang gelombang serangan pasukan Quraisy.;Mereka memungut senjatanya kembali dan menghadang gelombang serangan pasukan Quraisy.;;10;85
33;28;033-028-033;33;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Mereka yang tadinya bercerai berai itu berusaha menyibak jalan agar bisa sampai ke pusat komando.;Mereka yang tadinya bercerai berai itu berusaha menyibak jalan agar bisa sampai ke pusat komando.;;15;97
33;28;033-028-034;34;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Bahkan mereka sudah mendengar bahwa kaba tentang terbunuhnya Muhammad adalah bohong semata.;Bahkan mereka sudah mendengar bahwa kaba tentang terbunuhnya Muhammad adalah bohong semata.;;12;91
33;28;033-028-035;35;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Hal ini semakin menambah kekuatan, sehingga mereka bisa memutar jalan dan berhimpun kembali dengan pusat komando, setelah berperang habis-habisan Di sana ada kelompok ke tiga yang pikiran mereka hanya tertuju kepad keselamatan diri Rasulullah @.;Hal ini semakin menambah kekuatan, sehingga mereka bisa memutar jalan dan berhimpun kembali dengan pusat komando, setelah berperang habis-habisan Di sana ada kelompok ke tiga yang pikiran mereka hanya tertuju kepad keselamatan diri Rasulullah @.;;35;245
33;28;033-028-036;36;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Mereka mundur dari front terdepan untuk melindungi beliau.;Mereka mundur dari front terdepan untuk melindungi beliau.;;8;58
33;28;033-028-037;37;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Mereka dipimpin Abu Bakar Ash-Shiddiq, Umar bin Al- Khaththab, Ali bin Abu Thalib dan lain-lainnya yang tadinya berada di barisan paling depan.;Mereka dipimpin Abu Bakar Ash-Shiddiq, Umar bin Al- Khaththab, Ali bin Abu Thalib dan lain-lainnya yang tadinya berada di barisan paling depan.;;22;143
33;28;033-028-038;38;PERANG UHUD;Pasukan Muslimin Centang Perenang;344|345|346;Mereka mundur karena merasa ada bahaya yang mengancam keselamatan diri beliau yang mulia.;Mereka mundur karena merasa ada bahaya yang mengancam keselamatan diri beliau yang mulia.;;13;89
33;29;033-029-001;1;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;Setelah berjalan dengan cara memutar, ada beberapa orang Muslim yang berada di samping kiri kanan pasukan Quraisy.;Setelah berjalan dengan cara memutar, ada beberapa orang Muslim yang berada di samping kiri kanan pasukan Quraisy.;;17;114
33;29;033-029-002;2;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;Setelah itu peperangan lebih banyak berkobar di sekitar Rasulullah @.;Setelah itu peperangan lebih banyak berkobar di sekitar Rasulullah @.;;10;69
33;29;033-029-003;3;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;Seperti yang sudah kami paparkan di atas, bahwa tatkala orang-orang musyrik mengambil jalan memutar, beliau hanya bersama sembilan orang Muslim.;Seperti yang sudah kami paparkan di atas, bahwa tatkala orang-orang musyrik mengambil jalan memutar, beliau hanya bersama sembilan orang Muslim.;;20;144
33;29;033-029-004;4;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;"Tatkala beliau berseru, ""Kemarilah!";"Tatkala beliau berseru, ""Kemarilah!";;4;35
33;29;033-029-005;5;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;"Aku adalah Rasul Allah"", maka orang-orang musyrik mendengarnya dan mengetahui keberadaan beliau.";"Aku adalah Rasul Allah"", maka orang-orang musyrik mendengarnya dan mengetahui keberadaan beliau.";;12;96
33;29;033-029-006;6;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;Seketika itu pula mereka memusatkan serangan ke arah beliau secara gencar sebelum anggota pasukan Islam yang lain bisa mencapai tempat beliau.;Seketika itu pula mereka memusatkan serangan ke arah beliau secara gencar sebelum anggota pasukan Islam yang lain bisa mencapai tempat beliau.;;21;142
33;29;033-029-007;7;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;Maka terjadilah pertempuran yang seru antara orang orang musyrik dan sembilan orang Muslim itu.;Maka terjadilah pertempuran yang seru antara orang orang musyrik dan sembilan orang Muslim itu.;;14;95
33;29;033-029-008;8;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;Di sinilah tampak butir-butir kecintaan, kesetiaan, patriotisme, dan keberanian.;Di sinilah tampak butir-butir kecintaan, kesetiaan, patriotisme, dan keberanian.;;9;80
33;29;033-029-009;9;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;Muslim meriwayatkan dari Anas bin Malik, bahwa Rasulullah &@ memencil bersama tujuh orang Anshar dan dua Muhajirin.;Muslim meriwayatkan dari Anas bin Malik, bahwa Rasulullah &@ memencil bersama tujuh orang Anshar dan dua Muhajirin.;;17;115
33;29;033-029-010;10;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;"Saat orang-orang Quraisy melancarkan serangan secara gencar, beliau bersabda, ""Siapa pun yang melindungi kami, maka dia masuk surga atau dia akan menjadi pendampingku di surga."" Maka ada seorang Anshar yang maju dan bertempur melawan sekian 177 Zadul-Ma'ad, 2/96.";"Saat orang-orang Quraisy melancarkan serangan secara gencar, beliau bersabda, ""Siapa pun yang melindungi kami, maka dia masuk surga atau dia akan menjadi pendampingku di surga."" Maka ada seorang Anshar yang maju dan bertempur melawan sekian 177 Zadul-Ma'ad, 2/96.";;38;263
33;29;033-029-011;11;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;banyak orang-orang musyrik hingga dia terbunuh.;banyak orang-orang musyrik hingga dia terbunuh.;;6;47
33;29;033-029-012;12;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;"Lalu disusul orang Anshar lainnya, sehingga mereka yang berjumlah tujuh orang terbunuh semuanya Setelah itu beliau bersabda kepada rekannya dari Muhajirin, ""Mereka tidak adil terhadap kita."" Orang terakhir dari tujuh Anshar yang mati adalah Umarah bin Yazid bin As-Sakan.";"Lalu disusul orang Anshar lainnya, sehingga mereka yang berjumlah tujuh orang terbunuh semuanya Setelah itu beliau bersabda kepada rekannya dari Muhajirin, ""Mereka tidak adil terhadap kita."" Orang terakhir dari tujuh Anshar yang mati adalah Umarah bin Yazid bin As-Sakan.";;39;271
33;29;033-029-013;13;PERANG UHUD;Pertempuran Berkobar di Sekitar Rasulullah;346|347;Dia terus bertempur sekalipun banyak mendapat luka, hingga akhirnya dia jatuh terjerembab tak berdaya.178;Dia terus bertempur sekalipun banyak mendapat luka, hingga akhirnya dia jatuh terjerembab tak berdaya.178;;14;105
33;30;033-030-001;1;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;Setelah jatuhnya Umarah bin As-Sakan, beliau tinggal bersama dua orang dari Muhajirin.;Setelah jatuhnya Umarah bin As-Sakan, beliau tinggal bersama dua orang dari Muhajirin.;;12;86
33;30;033-030-002;2;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;Di dalam Ash-Shahih disebutkan dari Abu Utsman, dia berkata.;Di dalam Ash-Shahih disebutkan dari Abu Utsman, dia berkata.;;9;60
33;30;033-030-003;3;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;"""Pada saat peperangan itu, tidak ada yang bersama Nabi @ selain Thalhah bin Ubaidillah dan Sa'd bin Abu Waqqash.";"""Pada saat peperangan itu, tidak ada yang bersama Nabi @ selain Thalhah bin Ubaidillah dan Sa'd bin Abu Waqqash.";;19;112
33;30;033-030-004;4;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;Itu merupakan saat yang paling kritis dalam kehidupan Rasulullah @, sebaliknya merupakan kesempatan emas bagi orang-orang musyrik.;Itu merupakan saat yang paling kritis dalam kehidupan Rasulullah @, sebaliknya merupakan kesempatan emas bagi orang-orang musyrik.;;17;130
33;30;033-030-005;5;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;Namun ternyata kesempatan ini tidak bisa mereka pergunakan dengan baik.;Namun ternyata kesempatan ini tidak bisa mereka pergunakan dengan baik.;;10;71
33;30;033-030-006;6;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;Padahal sejak sebelumnya serangan mereka selalu terarah kepada diri beliau dan mereka sangat berambisi untuk membunuh beliau.;Padahal sejak sebelumnya serangan mereka selalu terarah kepada diri beliau dan mereka sangat berambisi untuk membunuh beliau.;;17;125
33;30;033-030-007;7;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;Dalam kondisi yang sangat kritis itu Uthbah bin Abu Waqqash melempar beliau dengan batu hingga mengenai lambung beliau dan gigi seri beliau yang berdekatan dengan gigi taring yang kanan bagian bawah serta melukai bibir bawah beliau.;Dalam kondisi yang sangat kritis itu Uthbah bin Abu Waqqash melempar beliau dengan batu hingga mengenai lambung beliau dan gigi seri beliau yang berdekatan dengan gigi taring yang kanan bagian bawah serta melukai bibir bawah beliau.;;36;232
33;30;033-030-008;8;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;Abdullah bin Syihab Az-Zuhri mendekati beliau dan memukul hingga melukai kening beliau.;Abdullah bin Syihab Az-Zuhri mendekati beliau dan memukul hingga melukai kening beliau.;;12;87
33;30;033-030-009;9;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;Datang pula seorang penunggang kuda yang beringas, yaitu Abdullah bin Qami ah.;Datang pula seorang penunggang kuda yang beringas, yaitu Abdullah bin Qami ah.;;12;78
33;30;033-030-010;10;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;Dia memukulkan pedang ke bahu beliau dengan pukulan yang keras, hingga beliau masih merasa kesakitan hingga lebih dari sebulan karena pukulan itu.;Dia memukulkan pedang ke bahu beliau dengan pukulan yang keras, hingga beliau masih merasa kesakitan hingga lebih dari sebulan karena pukulan itu.;;22;146
33;30;033-030-011;11;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;Hanya saja pukulan itu tak sampai menembus dan merusak baju besi yang beliau kenakan.;Hanya saja pukulan itu tak sampai menembus dan merusak baju besi yang beliau kenakan.;;14;85
33;30;033-030-012;12;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;Lalu dia memukul beliau pada bagian tulang pipi sekeras pukulan yang pertama, hingga ada dua keping lingkaran rantai topi besi yang lepas dan mengenai kening beliau.;Lalu dia memukul beliau pada bagian tulang pipi sekeras pukulan yang pertama, hingga ada dua keping lingkaran rantai topi besi yang lepas dan mengenai kening beliau.;;26;165
33;30;033-030-013;13;PERANG UHUD;Saat yang Paling Kritis dalam Kehidupan Rasulullah;347|348|349|350;"Abdullah bin Qami'ah berkata, ""Ambilah barang itu untukmu.";"Abdullah bin Qami'ah berkata, ""Ambilah barang itu untukmu.";;8;58
