text_id,token,label,pos_tag
000153-001,pergi,O,VERB
000153-001,dan,O,CCONJ
000153-001,mendatangi,O,VERB
000153-001,rumah,O,NOUN
000153-001,Sallam,B_PERSON,PROPN
000153-001,bin,I_PERSON,PROPN
000153-001,Misykam,I_PERSON,PROPN
000153-001,",",O,PUNCT
000153-001,pemimpin,O,VERB
000153-001,Bani,O,PROPN
000153-001,Nadhir,O,PROPN
000153-001,.,O,PUNCT
000153-001,Abu,B_PERSON,PROPN
000153-001,Sofyan,I_PERSON,PROPN
000153-001,meminta,O,VERB
000153-001,agar,O,ADP
000153-001,kedatangannya,O,NOUN
000153-001,ini,O,DET
000153-001,dirahasiakan,O,VERB
000153-001,dari,O,ADP
000153-001,siapa,O,PRON
000153-001,pun,O,PART
000153-001,.,O,PUNCT
000153-001,Setelah,O,SCONJ
000153-001,dijamu,O,VERB
000153-001,dan,O,CCONJ
000153-001,disuguhi,O,VERB
000153-001,arak,O,NOUN
000153-001,",",O,PUNCT
000153-001,pada,O,ADP
000153-001,akhir,O,NOUN
000153-001,malam,O,NOUN
000153-001,Abu,B_PERSON,PROPN
000153-001,Sofyan,I_PERSON,PROPN
000153-001,keluar,O,VERB
000153-001,rumah,O,NOUN
000153-001,dan,O,CCONJ
000153-001,kembali,O,VERB
000153-001,lagi,O,ADV
000153-001,menemui,O,VERB
000153-001,rekan-rekannya,O,NOUN
000153-001,.,O,PUNCT
000153-001,Dia,O,PRON
000153-001,mengutus,O,VERB
000153-001,beberapa,O,DET
000153-001,orang,O,NOUN
000153-001,pilihan,O,NOUN
000153-001,di,O,ADP
000153-001,antara,O,ADP
000153-001,tentaranya,O,NOUN
000153-001,agar,O,SCONJ
000153-001,pergi,O,VERB
000153-001,ke,O,ADP
000153-001,arah,O,NOUN
000153-001,Madinah,B_LOCATION,PROPN
000153-001,dan,O,CCONJ
000153-001,berhenti,O,VERB
000153-001,di,O,ADP
000153-001,Al-Uraidh,O,PROPN
000153-001,.,O,PUNCT
000153-001,Di,O,ADP
000153-001,sana,O,NOUN
000153-001,mereka,O,PRON
000153-001,membabati,O,VERB
000153-001,pohon,O,NOUN
000153-001,dan,O,CCONJ
000153-001,166,O,NUM
000153-001,Zadul-Ma'ad,O,PROPN
000153-001,",",O,PUNCT
000153-001,2/71,O,NUM
000153-001,;,O,PUNCT
000153-001,Sirah,O,PROPN
000153-001,An-Nabawiyah,O,PROPN
000153-001,",",O,PUNCT
000153-001,Ibnu,B_PERSON,PROPN
000153-001,Hisyam,I_PERSON,PROPN
000153-001,",",O,PUNCT
000153-001,2/47-49,O,NUM
000153-001,membakar,O,VERB
000153-001,pagar-pagar,O,NOUN
000153-001,kebun,O,NOUN
000153-001,korma,O,NOUN
000153-001,.,O,PUNCT
000153-001,Mereka,O,PRON
000153-001,mendapatkan,O,VERB
000153-001,seorang,O,DET
000153-001,Anshar,O,PROPN
000153-001,dan,O,CCONJ
000153-001,rekannya,O,NOUN
000153-001,di,O,ADP
000153-001,kebun,O,NOUN
000153-001,itu,O,DET
000153-001,",",O,PUNCT
000153-001,lalu,O,SCONJ
000153-001,mereka,O,PRON
000153-001,membunuh,O,VERB
000153-001,keduanya,O,PRON
000153-001,.,O,PUNCT
000155-003,Pada,O,ADP
000155-003,saat,O,NOUN
000155-003,itu,O,DET
000155-003,Rasulullah,B_PERSON,PROPN
000155-003,mengajukan,O,VERB
000155-003,pertanyaan,O,NOUN
000155-003,kepada,O,ADP
000155-003,orang-orang,O,NOUN
000155-003,Muslim,O,PROPN
000155-003,",",O,PUNCT
000155-003,"""",O,PUNCT
000155-003,Siapakah,O,ADV
000155-003,yang,O,PRON
000155-003,berani,O,ADJ
000155-003,menghadapi,O,VERB
000155-003,Ka'b,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Al-Asyraf,I_PERSON,PROPN
000155-003,?,O,PUNCT
000155-003,Sesungguhnya,O,SCONJ
000155-003,dia,O,PRON
000155-003,telah,O,AUX
000155-003,menyakiti,O,VERB
000155-003,Allah,O,PROPN
000155-003,dan,O,CCONJ
000155-003,Rasul-Nya,O,PROPN
000155-003,".""",O,PUNCT
000155-003,Maka,O,SCONJ
000155-003,ada,O,VERB
000155-003,beberapa,O,DET
000155-003,sahabat,O,NOUN
000155-003,yang,O,PRON
000155-003,maju,O,VERB
000155-003,ke,O,ADP
000155-003,depan,O,NOUN
000155-003,",",O,PUNCT
000155-003,yaitu,O,ADP
000155-003,Muhammad,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Maslamah,I_PERSON,PROPN
000155-003,",",O,PUNCT
000155-003,Ubbad,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Bisyr,I_PERSON,PROPN
000155-003,",",O,PUNCT
000155-003,Abu,B_PERSON,PROPN
000155-003,Na'ilah,I_PERSON,PROPN
000155-003,atau,O,CCONJ
000155-003,Sulkan,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Salamah,I_PERSON,PROPN
000155-003,",",O,PUNCT
000155-003,saudara,O,NOUN
000155-003,Ka'b,B_PERSON,PROPN
000155-003,dari,O,ADP
000155-003,susuan,O,NOUN
000155-003,",",O,PUNCT
000155-003,Al-Harits,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Aus,I_PERSON,PROPN
000155-003,dan,O,CCONJ
000155-003,Abu,B_PERSON,PROPN
000155-003,Abbas,I_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Jabr,I_PERSON,PROPN
000155-003,.,O,PUNCT
000155-003,Yang,O,PRON
000155-003,memimpin,O,VERB
000155-003,kelompok,O,NOUN
000155-003,ini,O,DET
000155-003,adalah,O,AUX
000155-003,Muhammad,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Maslamah,I_PERSON,PROPN
000155-003,.,O,PUNCT
000155-003,Dalam,O,ADP
000155-003,beberapa,O,DET
000155-003,riwayat,O,NOUN
000155-003,tentang,O,ADP
000155-003,terbunuhnya,O,NOUN
000155-003,Ka'b,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Al-Asyraf,I_PERSON,PROPN
000155-003,ini,O,DET
000155-003,menyebutkan,O,VERB
000155-003,bahwa,O,SCONJ
000155-003,tatkala,O,SCONJ
000155-003,Rasulullah,B_PERSON,PROPN
000155-003,bersabda,O,VERB
000155-003,",",O,PUNCT
000155-003,"""",O,PUNCT
000155-003,Siapakah,O,ADV
000155-003,yang,O,PRON
000155-003,berani,O,ADJ
000155-003,menghadapi,O,VERB
000155-003,Ka'b,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Al-Asyraf,I_PERSON,PROPN
000155-003,?,O,PUNCT
000155-003,Sesungguhnya,O,SCONJ
000155-003,dia,O,PRON
000155-003,telah,O,AUX
000155-003,menyakiti,O,VERB
000155-003,Allah,O,PROPN
000155-003,dan,O,CCONJ
000155-003,Rasul-Nya,O,PROPN
000155-003,""",",O,PUNCT
000155-003,maka,O,SCONJ
000155-003,Muhammad,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Maslamah,I_PERSON,PROPN
000155-003,bangkit,O,VERB
000155-003,seraya,O,ADV
000155-003,berkata,O,VERB
000155-003,",",O,PUNCT
000155-003,"""",O,PUNCT
000155-003,Aku,O,PRON
000155-003,wahai,O,PROPN
000155-003,Rasulullah,B_PERSON,PROPN
000155-003,.,O,PUNCT
000155-003,Apakah,O,ADV
000155-003,engkau,O,PRON
000155-003,suka,O,VERB
000155-003,jika,O,SCONJ
000155-003,aku,O,PRON
000155-003,membunuhnya?',O,PUNCT
000155-003,"""",O,PUNCT
000155-003,Benar,O,ADJ
000155-003,",""",O,PUNCT
000155-003,jawab,O,NOUN
000155-003,beliau,O,PRON
000155-003,.,O,PUNCT
000155-003,"""",O,PUNCT
000155-003,Perkenankan,O,VERB
000155-003,aku,O,PRON
000155-003,untuk,O,SCONJ
000155-003,menyampaikan,O,VERB
000155-003,siasat,O,NOUN
000155-003,",""",O,PUNCT
000155-003,pinta,O,VERB
000155-003,Muhammad,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Maslamah,I_PERSON,PROPN
000155-003,.,O,PUNCT
000155-003,"""",O,PUNCT
000155-003,Katakanlah,O,PROPN
000155-003,!,O,PUNCT
000155-003,Inilah,O,VERB
000155-003,skenarionya,O,NOUN
000155-003,untuk,O,SCONJ
000155-003,menjebak,O,VERB
000155-003,Ka'b,B_PERSON,PROPN
000155-003,.,O,PUNCT
000155-003,Muhammad,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Maslamah,I_PERSON,PROPN
000155-003,akan,O,AUX
000155-003,mendatangi,O,VERB
000155-003,Ka'b,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Al-Asyraf,I_PERSON,PROPN
000155-003,sambil,O,SCONJ
000155-003,berkata,O,VERB
000155-003,",",O,PUNCT
000155-003,"""",O,PUNCT
000155-003,Sesungguhnya,O,SCONJ
000155-003,Muhammad,B_PERSON,PROPN
000155-003,telah,O,AUX
000155-003,meminta,O,VERB
000155-003,sedekah,O,NOUN
000155-003,kepada,O,ADP
000155-003,kami,O,PRON
000155-003,",",O,PUNCT
000155-003,namun,O,CCONJ
000155-003,begitu,O,ADV
000155-003,dia,O,PRON
000155-003,juga,O,ADV
000155-003,telah,O,AUX
000155-003,banyak,O,ADV
000155-003,menolong,O,VERB
000155-003,kami,O,PRON
000155-003,".""",O,PUNCT
000155-003,katanya,O,ADV
000155-003,seolah-olah,O,SCONJ
000155-003,dia,O,PRON
000155-003,tidak,O,PART
000155-003,suka,O,VERB
000155-003,terhadap,O,ADP
000155-003,Rasulullah,B_PERSON,PROPN
000155-003,Ka'b,B_PERSON,PROPN
000155-003,berkata,O,VERB
000155-003,",",O,PUNCT
000155-003,"""",O,PUNCT
000155-003,Kamu,O,PRON
000155-003,pasti,O,ADV
000155-003,akan,O,AUX
000155-003,merasa,O,VERB
000155-003,bosan,O,ADJ
000155-003,menghadapinya,O,VERB
000155-003,".""",O,PUNCT
000155-003,Muhammad,B_PERSON,PROPN
000155-003,bin,I_PERSON,PROPN
000155-003,Maslamah,I_PERSON,PROPN
000155-003,berkata,O,VERB
000155-003,",",O,PUNCT
000155-003,"""",O,PUNCT
000155-003,Sesungguhnya,O,SCONJ
000155-003,kami,O,PRON
000155-003,telah,O,AUX
000155-003,meng-,O,VERB
000155-003,ikutinya,O,X
000155-003,.,O,PUNCT
000155-003,Kami,O,PRON
000155-003,tidak,O,PART
000155-003,akan,O,AUX
000155-003,meninggalkannya,O,VERB
000155-003,sebelum,O,SCONJ
000155-003,tahu,O,VERB
000155-003,kemana,O,ADV
000155-003,dia,O,PRON
000155-003,akan,O,AUX
000155-003,membawa,O,VERB
000155-003,urusannya,O,NOUN
000155-003,.,O,PUNCT
000155-003,Untuk,O,ADP
000155-003,itu,O,DET
000155-003,beri,O,VERB
000155-003,kami,O,PRON
000155-003,pinjaman,O,NOUN
000155-003,beberapa,O,DET
000155-003,gantang,O,NOUN
000155-003,.,O,PUNCT
000155-003,"""",O,PUNCT
000155-003,Kalau,O,SCONJ
000155-003,begitu,O,ADV
000155-003,serahkan,O,VERB
000155-003,jaminannya,O,NOUN
000155-003,",""",O,PUNCT
000155-003,kata,O,VERB
000155-003,Ka'b,B_PERSON,PROPN
000155-003,.,O,PUNCT
000158-002,Maka,O,SCONJ
000158-002,tolonglah,O,VERB
000158-002,kami,O,PRON
000158-002,dengan,O,ADP
000158-002,harta,O,NOUN
000158-002,kalian,O,PRON
000158-002,untuk,O,SCONJ
000158-002,memeranginya,O,VERB
000158-002,.,O,PUNCT
000158-002,Siapa,O,PRON
000158-002,tahu,O,VERB
000158-002,kita,O,PRON
000158-002,bisa,O,AUX
000158-002,menuntut,O,VERB
000158-002,balas,O,VERB
000158-002,".""",O,PUNCT
000158-002,Mereka,O,PRON
000158-002,memenuhi,O,VERB
000158-002,himbauan,O,NOUN
000158-002,ini,O,DET
000158-002,",",O,PUNCT
000158-002,hingga,O,SCONJ
000158-002,terkumpul,O,VERB
000158-002,seribu,O,NUM
000158-002,onta,O,NOUN
000158-002,dan,O,CCONJ
000158-002,seribu,O,NUM
000158-002,lima,O,NUM
000158-002,ratus,O,NUM
000158-002,dinar,O,NOUN
000158-002,.,O,PUNCT
000158-002,Tentang,O,ADP
000158-002,hal,O,NOUN
000158-002,ini,O,DET
000158-002,Allah,O,PROPN
000158-002,menurunkan,O,VERB
000158-002,ayat,O,NOUN
000158-002,.,O,PUNCT
000158-002,XI,O,NUM
000158-002,"""",O,PUNCT
000158-002,Sesungguhnya,O,SCONJ
000158-002,orang-orang,O,NOUN
000158-002,kafir,O,ADJ
000158-002,itu,O,DET
000158-002,",",O,PUNCT
000158-002,menafkahkan,O,VERB
000158-002,harta,O,NOUN
000158-002,mereka,O,PRON
000158-002,untuk,O,SCONJ
000158-002,menghalangi,O,VERB
000158-002,(,O,PUNCT
000158-002,orang,O,NOUN
000158-002,),O,PUNCT
000158-002,dari,O,ADP
000158-002,jalan,O,NOUN
000158-002,Allah,O,PROPN
000158-002,.,O,PUNCT
000158-002,Mereka,O,PRON
000158-002,akan,O,AUX
000158-002,menafkahkan,O,VERB
000158-002,harta,O,NOUN
000158-002,itu,O,DET
000158-002,",",O,PUNCT
000158-002,kemudian,O,ADV
000158-002,menjadi,O,VERB
000158-002,sesalan,O,NOUN
000158-002,bagi,O,ADP
000158-002,mereka,O,PRON
000158-002,",",O,PUNCT
000158-002,dan,O,CCONJ
000158-002,mereka,O,PRON
000158-002,akan,O,AUX
000158-002,dikalahkan,O,VERB
000158-002,.,O,PUNCT
000158-002,"""",O,PUNCT
000158-002,(,O,PUNCT
000158-002,Al-Anfal,O,PROPN
000158-002,:,O,PUNCT
000158-002,36,O,NUM
000158-002,Mereka,O,PRON
000158-002,membukakan,O,VERB
000158-002,pintu,O,NOUN
000158-002,dukungan,O,NOUN
000158-002,bagi,O,ADP
000158-002,siapa,O,PRON
000158-002,pun,O,PART
000158-002,yang,O,PRON
000158-002,hendak,O,ADV
000158-002,ikut,O,VERB
000158-002,andil,O,VERB
000158-002,untuk,O,SCONJ
000158-002,memerangi,O,VERB
000158-002,orang-orang,O,NOUN
000158-002,Muslim,O,PROPN
000158-002,",",O,PUNCT
000158-002,entah,O,ADV
000158-002,dia,O,PRON
000158-002,berasal,O,VERB
000158-002,dari,O,ADP
000158-002,Habasyah,B_LOCATION,PROPN
000158-002,.,O,PUNCT
000158-002,Kinanah,O,PROPN
000158-002,",",O,PUNCT
000158-002,atau,O,CCONJ
000158-002,pun,O,PART
000158-002,Tihamah,O,PROPN
000158-002,.,O,PUNCT
000158-002,Untuk,O,ADP
000158-002,keperluan,O,NOUN
000158-002,ini,O,DET
000158-002,mereka,O,PRON
000158-002,menggunakan,O,VERB
000158-002,segala,O,DET
000158-002,cara,O,NOUN
000158-002,untuk,O,SCONJ
000158-002,membangkitkan,O,VERB
000158-002,semangat,O,NOUN
000158-002,manusia,O,NOUN
000158-002,.,O,PUNCT
000158-002,Bahkan,O,SCONJ
000158-002,Shafwan,B_PERSON,PROPN
000158-002,bin,I_PERSON,PROPN
000158-002,Umayyah,I_PERSON,PROPN
000158-002,membujuk,O,VERB
000158-002,Abu,B_PERSON,PROPN
000158-002,Azzah,I_PERSON,PROPN
000158-002,",",O,PUNCT
000158-002,seorang,O,DET
000158-002,penyair,O,NOUN
000158-002,yang,O,PRON
000158-002,tertawan,O,VERB
000158-002,di,O,ADP
000158-002,Perang,B_EVENT,PROPN
000158-002,Badr,I_EVENT,PROPN
000158-002,",",O,PUNCT
000158-002,namun,O,CCONJ
000158-002,kemudian,O,ADV
000158-002,dibebaskan,O,VERB
000158-002,Rasulullah,B_PERSON,PROPN
000158-002,tanpa,O,ADP
000158-002,tebusan,O,NOUN
000158-002,apa,O,PRON
000158-002,pun,O,PART
000158-002,",",O,PUNCT
000158-002,dengan,O,ADP
000158-002,syarat,O,NOUN
000158-002,dia,O,PRON
000158-002,tidak,O,PART
000158-002,boleh,O,AUX
000158-002,memerangi,O,VERB
000158-002,beliau,O,PRON
000158-002,lagi,O,ADV
000158-002,dalam,O,ADP
000158-002,bentuk,O,NOUN
000158-002,apa,O,PRON
000158-002,pun,O,PART
000158-002,.,O,PUNCT
000158-002,Abu,B_PERSON,PROPN
000158-002,Shafwan,I_PERSON,PROPN
000158-002,mem-,O,VERB
000158-002,bunjuknya,O,VERB
000158-002,agar,O,SCONJ
000158-002,menggugah,O,VERB
000158-002,semangat,O,NOUN
000158-002,berbagai,O,DET
000158-002,kabilah,O,NOUN
000158-002,untuk,O,SCONJ
000158-002,memerangi,O,VERB
000158-002,kaum,O,NOUN
000158-002,Muslimin,O,PROPN
000158-002,.,O,PUNCT
000158-002,Dia,O,PRON
000158-002,berjanji,O,VERB
000158-002,",",O,PUNCT
000158-002,jika,O,SCONJ
000158-002,Abu,B_PERSON,PROPN
000158-002,Azzah,I_PERSON,PROPN
000158-002,kembali,O,VERB
000158-002,dari,O,ADP
000158-002,perang,O,NOUN
000158-002,dalam,O,ADP
000158-002,keadaan,O,NOUN
000158-002,selamat,O,ADJ
000158-002,",",O,PUNCT
000158-002,maka,O,SCONJ
000158-002,dia,O,PRON
000158-002,akan,O,AUX
000158-002,memberinya,O,VERB
000158-002,harta,O,NOUN
000158-002,yang,O,PRON
000158-002,melimpah,O,VERB
000158-002,.,O,PUNCT
000158-002,Jika,O,SCONJ
000158-002,tidak,O,PART
000158-002,",",O,PUNCT
000158-002,maka,O,SCONJ
000158-002,anak-anaknya,O,NOUN
000158-002,akan,O,AUX
000158-002,mendapatkan,O,VERB
000158-002,perlindungan,O,NOUN
000158-002,.,O,PUNCT
000158-002,Maka,O,SCONJ
000158-002,Abu,B_PERSON,PROPN
000158-002,Azzah,I_PERSON,PROPN
000158-002,bangkit,O,VERB
000158-002,membangkitkan,O,VERB
000158-002,semangat,O,NOUN
000158-002,berbagai,O,DET
000158-002,kabilah,O,NOUN
000158-002,dengan,O,ADP
000158-002,syair-syairnya,O,NOUN
000158-002,.,O,PUNCT
000158-003,Maka,O,SCONJ
000158-003,Abu,B_PERSON,PROPN
000158-003,Azzah,I_PERSON,PROPN
000158-003,bangkit,O,VERB
000158-003,membangkitkan,O,VERB
000158-003,semangat,O,NOUN
000158-003,berbagai,O,DET
000158-003,kabilah,O,NOUN
000158-003,dengan,O,ADP
000158-003,syair-syairnya,O,NOUN
000158-003,.,O,PUNCT
000158-003,Mereka,O,PRON
000158-003,juga,O,ADV
000158-003,menggunakan,O,VERB
000158-003,penyair,O,NOUN
000158-003,lain,O,ADJ
000158-003,untuk,O,ADP
000158-003,tugas,O,NOUN
000158-003,ini,O,DET
000158-003,",",O,PUNCT
000158-003,yaitu,O,ADP
000158-003,Musafi',B_PERSON,PROPN
000158-003,bin,I_PERSON,PROPN
000158-003,Abdi,I_PERSON,PROPN
000158-003,Manaf,O,PROPN
000158-003,Al-Jumahi,O,PROPN
000158-003,Abu,B_PERSON,PROPN
000158-003,Sufyan,I_PERSON,PROPN
000158-003,adalah,O,AUX
000158-003,orang,O,NOUN
000158-003,paling,O,ADV
000158-003,bersemangat,O,VERB
000158-003,melakukan,O,VERB
000158-003,persiapan,O,NOUN
000158-003,menghadapi,O,VERB
000158-003,orang-orang,O,NOUN
000158-003,Muslim,O,PROPN
000158-003,",",O,PUNCT
000158-003,setelah,O,SCONJ
000158-003,dia,O,PRON
000158-003,kembali,O,VERB
000158-003,dari,O,ADP
000158-003,Perang,B_EVENT,PROPN
000158-003,Sawiq,I_EVENT,PROPN
000158-003,dengan,O,ADP
000158-003,tangan,O,NOUN
000158-003,hampa,O,ADJ
000158-003,",",O,PUNCT
000158-003,dan,O,CCONJ
000158-003,bahkan,O,SCONJ
000158-003,dia,O,PRON
000158-003,kehilangan,O,NOUN
000158-003,harta,O,NOUN
000158-003,yang,O,PRON
000158-003,cukup,O,ADV
000158-003,banyak,O,ADV
000158-003,saat,O,NOUN
000158-003,itu,O,DET
000158-003,.,O,PUNCT
000158-003,Bara,O,PROPN
000158-003,semakin,O,ADV
000158-003,menyala,O,VERB
000158-003,setelah,O,ADP
000158-003,yang,O,PRON
000158-003,terakhir,O,ADJ
000158-003,kali,O,NOUN
000158-003,orang-orang,O,NOUN
000158-003,Quraisy,O,PROPN
000158-003,ke-,O,ADP
000158-003,hilangan,O,NOUN
000158-003,barang,O,NOUN
000158-003,dagangannya,O,NOUN
000158-003,di,O,ADP
000158-003,tangan,O,NOUN
000158-003,satuan,O,NOUN
000158-003,pasukan,O,NOUN
000158-003,Muslimin,O,PROPN
000158-003,yang,O,PRON
000158-003,dipimpin,O,VERB
000158-003,Zaid,B_PERSON,PROPN
000158-003,bin,I_PERSON,PROPN
000158-003,Haritsah,I_PERSON,PROPN
000158-003,",",O,PUNCT
000158-003,dan,O,CCONJ
000158-003,bahkan,O,ADV
000158-003,mengancam,O,VERB
000158-003,ekonomi,O,NOUN
000158-003,mereka,O,PRON
000158-003,.,O,PUNCT
000158-003,Kesedihan,O,NOUN
000158-003,dan,O,CCONJ
000158-003,kegalauan,O,NOUN
000158-003,yang,O,PRON
000158-003,bertumpuk-tumpuk,O,NOUN
000158-003,ini,O,DET
000158-003,semakin,O,ADV
000158-003,mendorong,O,VERB
000158-003,mereka,O,PRON
000158-003,untuk,O,SCONJ
000158-003,cepat-cepat,O,ADV
000158-003,mengadakan,O,VERB
000158-003,persiapan,O,NOUN
000158-003,perang,O,NOUN
000158-003,melawan,O,ADP
000158-003,orang-orang,O,NOUN
000158-003,Muslim,O,PROPN
000159-001,Setelah,O,ADP
000159-001,genap,O,ADJ
000159-001,setahun,O,NOUN
000159-001,",",O,PUNCT
000159-001,persiapan,O,NOUN
000159-001,mereka,O,PRON
000159-001,benar-benar,O,ADV
000159-001,sudah,O,AUX
000159-001,matang,O,ADJ
000159-001,.,O,PUNCT
000159-001,Tidak,O,PART
000159-001,kurang,O,ADV
000159-001,dari,O,ADP
000159-001,tiga,O,NUM
000159-001,ribu,O,NOUN
000159-001,prajurit,O,NOUN
000159-001,Quraisy,O,PROPN
000159-001,sudah,O,AUX
000159-001,berhimpun,O,VERB
000159-001,bersama,O,ADP
000159-001,sekutu-sekutu,O,NOUN
000159-001,mereka,O,PRON
000159-001,dan,O,CCONJ
000159-001,kabilah-kabilah,O,NOUN
000159-001,kecil,O,ADJ
000159-001,.,O,PUNCT
000159-001,Para,O,DET
000159-001,pemimpin,O,NOUN
000159-001,Quraisy,O,PROPN
000159-001,berpikir,O,VERB
000159-001,untuk,O,SCONJ
000159-001,membawa,O,VERB
000159-001,serta,O,CCONJ
000159-001,para,O,DET
000159-001,wanita,O,NOUN
000159-001,.,O,PUNCT
000159-001,Karena,O,SCONJ
000159-001,hal,O,NOUN
000159-001,ini,O,DET
000159-001,dianggap,O,VERB
000159-001,bisa,O,AUX
000159-001,mengangkat,O,VERB
000159-001,semangat,O,NOUN
000159-001,mereka,O,PRON
000159-001,.,O,PUNCT
000159-001,Adapun,O,SCONJ
000159-001,jumlah,O,NOUN
000159-001,wanita,O,NOUN
000159-001,yang,O,PRON
000159-001,diikutsertakan,O,VERB
000159-001,ada,O,VERB
000159-001,lima,O,NUM
000159-001,belas,O,NUM
000159-001,orang,O,NOUN
000159-001,Hewan,O,NOUN
000159-001,pengangkut,O,NOUN
000159-001,dalam,O,ADP
000159-001,pasukan,O,NOUN
000159-001,Makkah,B_LOCATION,PROPN
000159-001,ini,O,DET
000159-001,ada,O,VERB
000159-001,tiga,O,NUM
000159-001,ribu,O,NUM
000159-001,onta,O,NOUN
000159-001,Penunggang,O,PROPN
000159-001,kudanya,O,NOUN
000159-001,ada,O,VERB
000159-001,dua,O,NUM
000159-001,ratus,O,NUM
000159-001,",",O,PUNCT
000159-001,yang,O,PRON
000159-001,disebar,O,VERB
000159-001,di,O,ADP
000159-001,sepanjang,O,NOUN
000159-001,jalan,O,NOUN
000159-001,yang,O,PRON
000159-001,dilaluinya,O,VERB
000159-001,",",O,PUNCT
000159-001,dan,O,CCONJ
000159-001,mengenakan,O,VERB
000159-001,baju,O,NOUN
000159-001,besi,O,NOUN
000159-001,ada,O,VERB
000159-001,tujuh,O,NUM
000159-001,ratus,O,NUM
000159-001,orang,O,NOUN
000159-001,Komandan,O,NOUN
000159-001,pasukan,O,NOUN
000159-001,yang,O,PRON
000159-001,tertinggi,O,ADJ
000159-001,dipegang,O,VERB
000159-001,Abu,B_PERSON,PROPN
000159-001,Sufyan,I_PERSON,PROPN
000159-001,bin,I_PERSON,PROPN
000159-001,Harb,I_PERSON,PROPN
000159-001,.,O,PUNCT
000159-001,komandan,O,NOUN
000159-001,pasukan,O,NOUN
000159-001,penunggang,O,NOUN
000159-001,kuda,O,NOUN
000159-001,dipimpin,O,VERB
000159-001,Khalid,B_PERSON,PROPN
000159-001,bin,I_PERSON,PROPN
000159-001,Al-Walid,I_PERSON,PROPN
000159-001,",",O,PUNCT
000159-001,dibantu,O,VERB
000159-001,Ikrimah,B_PERSON,PROPN
000159-001,bin,I_PERSON,PROPN
000159-001,Abu,I_PERSON,PROPN
000159-001,Jahl,I_PERSON,PROPN
000159-001,.,O,PUNCT
000159-001,Adapun,O,SCONJ
000159-001,bendera,O,NOUN
000159-001,perang,O,NOUN
000159-001,disertakan,O,VERB
000159-001,kepada,O,ADP
000159-001,Bani,O,PROPN
000159-001,Abdid-,O,PROPN
000161-001,Al-Abbas,B_PERSON,PROPN
000161-001,bin,I_PERSON,PROPN
000161-001,Abdul,I_PERSON,PROPN
000161-001,Muththalib,I_PERSON,PROPN
000161-001,yang,O,PRON
000161-001,masih,O,ADV
000161-001,menetap,O,VERB
000161-001,di,O,ADP
000161-001,Makkah,B_LOCATION,PROPN
000161-001,terus,O,ADV
000161-001,memata-matai,O,VERB
000161-001,setiap,O,DET
000161-001,tindakan,O,NOUN
000161-001,Quraisy,O,PROPN
000161-001,dan,O,CCONJ
000161-001,persiapan,O,NOUN
000161-001,militer,O,ADJ
000161-001,mereka,O,PRON
000161-001,.,O,PUNCT
000161-001,Setelah,O,SCONJ
000161-001,pasukan,O,NOUN
000161-001,berangkat,O,VERB
000161-001,",",O,PUNCT
000161-001,maka,O,SCONJ
000161-001,Al-Abbas,B_PERSON,PROPN
000161-001,mengirim,O,VERB
000161-001,kabar,O,NOUN
000161-001,surat,O,NOUN
000161-001,kilat,O,NOUN
000161-001,kepada,O,ADP
000161-001,Nabi,O,PROPN
000161-001,",",O,PUNCT
000161-001,berupa,O,VERB
000161-001,kabar,O,NOUN
000161-001,secara,O,ADP
000161-001,rinci,O,ADJ
000161-001,tentang,O,ADP
000161-001,pasukan,O,NOUN
000161-001,Quraisy,O,PROPN
000161-001,Secepat,O,PROPN
000161-001,kilat,O,ADJ
000161-001,utusan,O,NOUN
000161-001,Al-Abbas,B_PERSON,PROPN
000161-001,pergi,O,VERB
000161-001,menyampaikan,O,VERB
000161-001,surat,O,NOUN
000161-001,",",O,PUNCT
000161-001,menempuh,O,VERB
000161-001,perjalanan,O,NOUN
000161-001,antara,O,ADP
000161-001,Makkah,B_LOCATION,PROPN
000161-001,dan,O,CCONJ
000161-001,Madinah,B_LOCATION,PROPN
000161-001,hanya,O,ADV
000161-001,jangka,O,NOUN
000161-001,waktu,O,NOUN
000161-001,tiga,O,NUM
000161-001,hari,O,NOUN
000161-001,.,O,PUNCT
000161-001,Dia,O,PRON
000161-001,menyertakan,O,VERB
000161-001,surat,O,NOUN
000161-001,itu,O,DET
000161-001,tatkala,O,SCONJ
000161-001,beliau,O,PRON
000161-001,sedang,O,AUX
