chunk_id;doc_id;chunk_index;judul_bab;judul_sub_bab;halaman;teks_chunk;entity_text;label;notes;start_char;end_char
000155-006;155;6;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"menyebarkan aroma yang harum dan rambutnya disisir rapi Sementara Abu Na'ilah berkata kepada rekan-rekannya, ""Apabila dia sudah tiba, maka aku akan memeluk kepalanya dan menciumnya. Jika kalian melihatku sudah bisa memegang kepalanya, maka tikamlah dia dari belakang."" Setelah Ka'b bin Al-Asyraf tiba, mereka mengobrol barang sejenak. Lalu Abu Na'ilah berkata, ""Wahai Ibnul Asyraf, maukah engkau jalan-jalan bersama kami ke celah bukit, lalu kita mengobrol di sana menghabiskan sisa malam ini?'"" ""Kalau memang itu yang kalian kehendaki,"" jawab Ka'b bin Al-Asyraf tanpa curiga. Mereka pun pergi berjalan-jalan. ""Aku tidak pernah merasakan yang lebih bagus dan harum daripada malam ini,"" kata Abu Na'ilah sambil jalan-jalan. Ka'b terpedaya dengan apa yang didengarnya. Dia berkata, ""Aku pun mempunyai seorang wanita Arab yang paling harum baunya."" ""Kalau begitu bolehkah aku mencium aroma rambutmu?"" tanya Abu Na'ilah. ""Boleh saja,"" jawab Ka'b. Abu Na'ilah mencium rambut Ka'b, lalu memberi isyarat kepada rekan- rekannya. Setelah mereka berjalan beberapa saat, Abu Na'ilah bertanya lagi,"" Bolehkah aku mencium rambutmu lagi?"" ""Boleh,"" jawab Ka'b. Karena suasana yang akrab ini Ka'b merasa tenang hatinya. Setelah berjalan beberapa saat, Abu Na'ilah meminta izin untuk mencium rambutnya lagi. Maka untuk ketiga kalinya dia menyusupkan tangannya ke rambut Ka'b. Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b.";Ka'b;PERSON;;937;941
000155-006;155;6;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"menyebarkan aroma yang harum dan rambutnya disisir rapi Sementara Abu Na'ilah berkata kepada rekan-rekannya, ""Apabila dia sudah tiba, maka aku akan memeluk kepalanya dan menciumnya. Jika kalian melihatku sudah bisa memegang kepalanya, maka tikamlah dia dari belakang."" Setelah Ka'b bin Al-Asyraf tiba, mereka mengobrol barang sejenak. Lalu Abu Na'ilah berkata, ""Wahai Ibnul Asyraf, maukah engkau jalan-jalan bersama kami ke celah bukit, lalu kita mengobrol di sana menghabiskan sisa malam ini?'"" ""Kalau memang itu yang kalian kehendaki,"" jawab Ka'b bin Al-Asyraf tanpa curiga. Mereka pun pergi berjalan-jalan. ""Aku tidak pernah merasakan yang lebih bagus dan harum daripada malam ini,"" kata Abu Na'ilah sambil jalan-jalan. Ka'b terpedaya dengan apa yang didengarnya. Dia berkata, ""Aku pun mempunyai seorang wanita Arab yang paling harum baunya."" ""Kalau begitu bolehkah aku mencium aroma rambutmu?"" tanya Abu Na'ilah. ""Boleh saja,"" jawab Ka'b. Abu Na'ilah mencium rambut Ka'b, lalu memberi isyarat kepada rekan- rekannya. Setelah mereka berjalan beberapa saat, Abu Na'ilah bertanya lagi,"" Bolehkah aku mencium rambutmu lagi?"" ""Boleh,"" jawab Ka'b. Karena suasana yang akrab ini Ka'b merasa tenang hatinya. Setelah berjalan beberapa saat, Abu Na'ilah meminta izin untuk mencium rambutnya lagi. Maka untuk ketiga kalinya dia menyusupkan tangannya ke rambut Ka'b. Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b.";Abu Na'ilah;PERSON;;943;954
000155-006;155;6;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"menyebarkan aroma yang harum dan rambutnya disisir rapi Sementara Abu Na'ilah berkata kepada rekan-rekannya, ""Apabila dia sudah tiba, maka aku akan memeluk kepalanya dan menciumnya. Jika kalian melihatku sudah bisa memegang kepalanya, maka tikamlah dia dari belakang."" Setelah Ka'b bin Al-Asyraf tiba, mereka mengobrol barang sejenak. Lalu Abu Na'ilah berkata, ""Wahai Ibnul Asyraf, maukah engkau jalan-jalan bersama kami ke celah bukit, lalu kita mengobrol di sana menghabiskan sisa malam ini?'"" ""Kalau memang itu yang kalian kehendaki,"" jawab Ka'b bin Al-Asyraf tanpa curiga. Mereka pun pergi berjalan-jalan. ""Aku tidak pernah merasakan yang lebih bagus dan harum daripada malam ini,"" kata Abu Na'ilah sambil jalan-jalan. Ka'b terpedaya dengan apa yang didengarnya. Dia berkata, ""Aku pun mempunyai seorang wanita Arab yang paling harum baunya."" ""Kalau begitu bolehkah aku mencium aroma rambutmu?"" tanya Abu Na'ilah. ""Boleh saja,"" jawab Ka'b. Abu Na'ilah mencium rambut Ka'b, lalu memberi isyarat kepada rekan- rekannya. Setelah mereka berjalan beberapa saat, Abu Na'ilah bertanya lagi,"" Bolehkah aku mencium rambutmu lagi?"" ""Boleh,"" jawab Ka'b. Karena suasana yang akrab ini Ka'b merasa tenang hatinya. Setelah berjalan beberapa saat, Abu Na'ilah meminta izin untuk mencium rambutnya lagi. Maka untuk ketiga kalinya dia menyusupkan tangannya ke rambut Ka'b. Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b.";Ka'b;PERSON;;970;974
000155-006;155;6;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"menyebarkan aroma yang harum dan rambutnya disisir rapi Sementara Abu Na'ilah berkata kepada rekan-rekannya, ""Apabila dia sudah tiba, maka aku akan memeluk kepalanya dan menciumnya. Jika kalian melihatku sudah bisa memegang kepalanya, maka tikamlah dia dari belakang."" Setelah Ka'b bin Al-Asyraf tiba, mereka mengobrol barang sejenak. Lalu Abu Na'ilah berkata, ""Wahai Ibnul Asyraf, maukah engkau jalan-jalan bersama kami ke celah bukit, lalu kita mengobrol di sana menghabiskan sisa malam ini?'"" ""Kalau memang itu yang kalian kehendaki,"" jawab Ka'b bin Al-Asyraf tanpa curiga. Mereka pun pergi berjalan-jalan. ""Aku tidak pernah merasakan yang lebih bagus dan harum daripada malam ini,"" kata Abu Na'ilah sambil jalan-jalan. Ka'b terpedaya dengan apa yang didengarnya. Dia berkata, ""Aku pun mempunyai seorang wanita Arab yang paling harum baunya."" ""Kalau begitu bolehkah aku mencium aroma rambutmu?"" tanya Abu Na'ilah. ""Boleh saja,"" jawab Ka'b. Abu Na'ilah mencium rambut Ka'b, lalu memberi isyarat kepada rekan- rekannya. Setelah mereka berjalan beberapa saat, Abu Na'ilah bertanya lagi,"" Bolehkah aku mencium rambutmu lagi?"" ""Boleh,"" jawab Ka'b. Karena suasana yang akrab ini Ka'b merasa tenang hatinya. Setelah berjalan beberapa saat, Abu Na'ilah meminta izin untuk mencium rambutnya lagi. Maka untuk ketiga kalinya dia menyusupkan tangannya ke rambut Ka'b. Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b.";Abu Na'ilah;PERSON;;1060;1071
000155-006;155;6;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"menyebarkan aroma yang harum dan rambutnya disisir rapi Sementara Abu Na'ilah berkata kepada rekan-rekannya, ""Apabila dia sudah tiba, maka aku akan memeluk kepalanya dan menciumnya. Jika kalian melihatku sudah bisa memegang kepalanya, maka tikamlah dia dari belakang."" Setelah Ka'b bin Al-Asyraf tiba, mereka mengobrol barang sejenak. Lalu Abu Na'ilah berkata, ""Wahai Ibnul Asyraf, maukah engkau jalan-jalan bersama kami ke celah bukit, lalu kita mengobrol di sana menghabiskan sisa malam ini?'"" ""Kalau memang itu yang kalian kehendaki,"" jawab Ka'b bin Al-Asyraf tanpa curiga. Mereka pun pergi berjalan-jalan. ""Aku tidak pernah merasakan yang lebih bagus dan harum daripada malam ini,"" kata Abu Na'ilah sambil jalan-jalan. Ka'b terpedaya dengan apa yang didengarnya. Dia berkata, ""Aku pun mempunyai seorang wanita Arab yang paling harum baunya."" ""Kalau begitu bolehkah aku mencium aroma rambutmu?"" tanya Abu Na'ilah. ""Boleh saja,"" jawab Ka'b. Abu Na'ilah mencium rambut Ka'b, lalu memberi isyarat kepada rekan- rekannya. Setelah mereka berjalan beberapa saat, Abu Na'ilah bertanya lagi,"" Bolehkah aku mencium rambutmu lagi?"" ""Boleh,"" jawab Ka'b. Karena suasana yang akrab ini Ka'b merasa tenang hatinya. Setelah berjalan beberapa saat, Abu Na'ilah meminta izin untuk mencium rambutnya lagi. Maka untuk ketiga kalinya dia menyusupkan tangannya ke rambut Ka'b. Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b.";Ka'b;PERSON;;1140;1144
000155-006;155;6;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"menyebarkan aroma yang harum dan rambutnya disisir rapi Sementara Abu Na'ilah berkata kepada rekan-rekannya, ""Apabila dia sudah tiba, maka aku akan memeluk kepalanya dan menciumnya. Jika kalian melihatku sudah bisa memegang kepalanya, maka tikamlah dia dari belakang."" Setelah Ka'b bin Al-Asyraf tiba, mereka mengobrol barang sejenak. Lalu Abu Na'ilah berkata, ""Wahai Ibnul Asyraf, maukah engkau jalan-jalan bersama kami ke celah bukit, lalu kita mengobrol di sana menghabiskan sisa malam ini?'"" ""Kalau memang itu yang kalian kehendaki,"" jawab Ka'b bin Al-Asyraf tanpa curiga. Mereka pun pergi berjalan-jalan. ""Aku tidak pernah merasakan yang lebih bagus dan harum daripada malam ini,"" kata Abu Na'ilah sambil jalan-jalan. Ka'b terpedaya dengan apa yang didengarnya. Dia berkata, ""Aku pun mempunyai seorang wanita Arab yang paling harum baunya."" ""Kalau begitu bolehkah aku mencium aroma rambutmu?"" tanya Abu Na'ilah. ""Boleh saja,"" jawab Ka'b. Abu Na'ilah mencium rambut Ka'b, lalu memberi isyarat kepada rekan- rekannya. Setelah mereka berjalan beberapa saat, Abu Na'ilah bertanya lagi,"" Bolehkah aku mencium rambutmu lagi?"" ""Boleh,"" jawab Ka'b. Karena suasana yang akrab ini Ka'b merasa tenang hatinya. Setelah berjalan beberapa saat, Abu Na'ilah meminta izin untuk mencium rambutnya lagi. Maka untuk ketiga kalinya dia menyusupkan tangannya ke rambut Ka'b. Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b.";Ka'b;PERSON;;1176;1180
000155-006;155;6;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"menyebarkan aroma yang harum dan rambutnya disisir rapi Sementara Abu Na'ilah berkata kepada rekan-rekannya, ""Apabila dia sudah tiba, maka aku akan memeluk kepalanya dan menciumnya. Jika kalian melihatku sudah bisa memegang kepalanya, maka tikamlah dia dari belakang."" Setelah Ka'b bin Al-Asyraf tiba, mereka mengobrol barang sejenak. Lalu Abu Na'ilah berkata, ""Wahai Ibnul Asyraf, maukah engkau jalan-jalan bersama kami ke celah bukit, lalu kita mengobrol di sana menghabiskan sisa malam ini?'"" ""Kalau memang itu yang kalian kehendaki,"" jawab Ka'b bin Al-Asyraf tanpa curiga. Mereka pun pergi berjalan-jalan. ""Aku tidak pernah merasakan yang lebih bagus dan harum daripada malam ini,"" kata Abu Na'ilah sambil jalan-jalan. Ka'b terpedaya dengan apa yang didengarnya. Dia berkata, ""Aku pun mempunyai seorang wanita Arab yang paling harum baunya."" ""Kalau begitu bolehkah aku mencium aroma rambutmu?"" tanya Abu Na'ilah. ""Boleh saja,"" jawab Ka'b. Abu Na'ilah mencium rambut Ka'b, lalu memberi isyarat kepada rekan- rekannya. Setelah mereka berjalan beberapa saat, Abu Na'ilah bertanya lagi,"" Bolehkah aku mencium rambutmu lagi?"" ""Boleh,"" jawab Ka'b. Karena suasana yang akrab ini Ka'b merasa tenang hatinya. Setelah berjalan beberapa saat, Abu Na'ilah meminta izin untuk mencium rambutnya lagi. Maka untuk ketiga kalinya dia menyusupkan tangannya ke rambut Ka'b. Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b.";Abu Na'ilah;PERSON;;1236;1247
000155-006;155;6;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"menyebarkan aroma yang harum dan rambutnya disisir rapi Sementara Abu Na'ilah berkata kepada rekan-rekannya, ""Apabila dia sudah tiba, maka aku akan memeluk kepalanya dan menciumnya. Jika kalian melihatku sudah bisa memegang kepalanya, maka tikamlah dia dari belakang."" Setelah Ka'b bin Al-Asyraf tiba, mereka mengobrol barang sejenak. Lalu Abu Na'ilah berkata, ""Wahai Ibnul Asyraf, maukah engkau jalan-jalan bersama kami ke celah bukit, lalu kita mengobrol di sana menghabiskan sisa malam ini?'"" ""Kalau memang itu yang kalian kehendaki,"" jawab Ka'b bin Al-Asyraf tanpa curiga. Mereka pun pergi berjalan-jalan. ""Aku tidak pernah merasakan yang lebih bagus dan harum daripada malam ini,"" kata Abu Na'ilah sambil jalan-jalan. Ka'b terpedaya dengan apa yang didengarnya. Dia berkata, ""Aku pun mempunyai seorang wanita Arab yang paling harum baunya."" ""Kalau begitu bolehkah aku mencium aroma rambutmu?"" tanya Abu Na'ilah. ""Boleh saja,"" jawab Ka'b. Abu Na'ilah mencium rambut Ka'b, lalu memberi isyarat kepada rekan- rekannya. Setelah mereka berjalan beberapa saat, Abu Na'ilah bertanya lagi,"" Bolehkah aku mencium rambutmu lagi?"" ""Boleh,"" jawab Ka'b. Karena suasana yang akrab ini Ka'b merasa tenang hatinya. Setelah berjalan beberapa saat, Abu Na'ilah meminta izin untuk mencium rambutnya lagi. Maka untuk ketiga kalinya dia menyusupkan tangannya ke rambut Ka'b. Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b.";Ka'b;PERSON;;1353;1357
000155-006;155;6;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"menyebarkan aroma yang harum dan rambutnya disisir rapi Sementara Abu Na'ilah berkata kepada rekan-rekannya, ""Apabila dia sudah tiba, maka aku akan memeluk kepalanya dan menciumnya. Jika kalian melihatku sudah bisa memegang kepalanya, maka tikamlah dia dari belakang."" Setelah Ka'b bin Al-Asyraf tiba, mereka mengobrol barang sejenak. Lalu Abu Na'ilah berkata, ""Wahai Ibnul Asyraf, maukah engkau jalan-jalan bersama kami ke celah bukit, lalu kita mengobrol di sana menghabiskan sisa malam ini?'"" ""Kalau memang itu yang kalian kehendaki,"" jawab Ka'b bin Al-Asyraf tanpa curiga. Mereka pun pergi berjalan-jalan. ""Aku tidak pernah merasakan yang lebih bagus dan harum daripada malam ini,"" kata Abu Na'ilah sambil jalan-jalan. Ka'b terpedaya dengan apa yang didengarnya. Dia berkata, ""Aku pun mempunyai seorang wanita Arab yang paling harum baunya."" ""Kalau begitu bolehkah aku mencium aroma rambutmu?"" tanya Abu Na'ilah. ""Boleh saja,"" jawab Ka'b. Abu Na'ilah mencium rambut Ka'b, lalu memberi isyarat kepada rekan- rekannya. Setelah mereka berjalan beberapa saat, Abu Na'ilah bertanya lagi,"" Bolehkah aku mencium rambutmu lagi?"" ""Boleh,"" jawab Ka'b. Karena suasana yang akrab ini Ka'b merasa tenang hatinya. Setelah berjalan beberapa saat, Abu Na'ilah meminta izin untuk mencium rambutnya lagi. Maka untuk ketiga kalinya dia menyusupkan tangannya ke rambut Ka'b. Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b.";Abu Na'ilah;PERSON;;1451;1462
000155-006;155;6;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"menyebarkan aroma yang harum dan rambutnya disisir rapi Sementara Abu Na'ilah berkata kepada rekan-rekannya, ""Apabila dia sudah tiba, maka aku akan memeluk kepalanya dan menciumnya. Jika kalian melihatku sudah bisa memegang kepalanya, maka tikamlah dia dari belakang."" Setelah Ka'b bin Al-Asyraf tiba, mereka mengobrol barang sejenak. Lalu Abu Na'ilah berkata, ""Wahai Ibnul Asyraf, maukah engkau jalan-jalan bersama kami ke celah bukit, lalu kita mengobrol di sana menghabiskan sisa malam ini?'"" ""Kalau memang itu yang kalian kehendaki,"" jawab Ka'b bin Al-Asyraf tanpa curiga. Mereka pun pergi berjalan-jalan. ""Aku tidak pernah merasakan yang lebih bagus dan harum daripada malam ini,"" kata Abu Na'ilah sambil jalan-jalan. Ka'b terpedaya dengan apa yang didengarnya. Dia berkata, ""Aku pun mempunyai seorang wanita Arab yang paling harum baunya."" ""Kalau begitu bolehkah aku mencium aroma rambutmu?"" tanya Abu Na'ilah. ""Boleh saja,"" jawab Ka'b. Abu Na'ilah mencium rambut Ka'b, lalu memberi isyarat kepada rekan- rekannya. Setelah mereka berjalan beberapa saat, Abu Na'ilah bertanya lagi,"" Bolehkah aku mencium rambutmu lagi?"" ""Boleh,"" jawab Ka'b. Karena suasana yang akrab ini Ka'b merasa tenang hatinya. Setelah berjalan beberapa saat, Abu Na'ilah meminta izin untuk mencium rambutnya lagi. Maka untuk ketiga kalinya dia menyusupkan tangannya ke rambut Ka'b. Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b.";Ka'b;PERSON;;1490;1494
000155-007;155;7;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b. Namun tak ada yang mengena. Maka Muhammad bin Maslamah segera memungut belatinya dan menusukkan ke punggung Ka'b hingga tembus ke perut bagian bawah, lalu Ka'b meninggal setelah berteriak dengan suara yang amat keras dan membangunkan orang-orang yang berada di dalam benteng. Bahkan karena teriakannya yang keras itu, mereka menyalakan pelita. Sekelompok orang-orang Muslim yang telah berhasil membunuh Ka'b itu pun pulang. Namun Al-Harits bin Aus terluka di kepala atau kakinya karena terkena sabetan sebagian pedang rekan-rekannya dan banyak mengeluarkan darah. Mereka terus berjalan hingga tiba di Harratul Uraidh. Karena kondisi Al-Harits semakin melemah mengingat banyaknya darah yang keluar dari lukanya, dan jalanya yang selalu tertinggal di belakang dari rekan-rekannya, maka mereka membopongnya. Setiba di Baqi' Al-Gharqad, mereka bertakbir dengan suara keras, hingga didengar Rasulullah . Dengan begitu beliau tahu bahwa mereka telah berhasil melaksanakan tugas. Lalu beliau ikut mengucapkan takbir. Setelah mereka tiba di hadapan beliau, maka beliau bersabda, ""Wajah- wajah yang beruntung."" ""Begitu pula wajah engkau wahai Rasulullah,"" kata mereka sambil melemparkan penggalan kepala Ka'b di hadapan beliau. Maka beliau memuji Allah atas terbunuhnya Ka'b.";Abu Na'ilah;PERSON;;92;103
000155-007;155;7;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b. Namun tak ada yang mengena. Maka Muhammad bin Maslamah segera memungut belatinya dan menusukkan ke punggung Ka'b hingga tembus ke perut bagian bawah, lalu Ka'b meninggal setelah berteriak dengan suara yang amat keras dan membangunkan orang-orang yang berada di dalam benteng. Bahkan karena teriakannya yang keras itu, mereka menyalakan pelita. Sekelompok orang-orang Muslim yang telah berhasil membunuh Ka'b itu pun pulang. Namun Al-Harits bin Aus terluka di kepala atau kakinya karena terkena sabetan sebagian pedang rekan-rekannya dan banyak mengeluarkan darah. Mereka terus berjalan hingga tiba di Harratul Uraidh. Karena kondisi Al-Harits semakin melemah mengingat banyaknya darah yang keluar dari lukanya, dan jalanya yang selalu tertinggal di belakang dari rekan-rekannya, maka mereka membopongnya. Setiba di Baqi' Al-Gharqad, mereka bertakbir dengan suara keras, hingga didengar Rasulullah . Dengan begitu beliau tahu bahwa mereka telah berhasil melaksanakan tugas. Lalu beliau ikut mengucapkan takbir. Setelah mereka tiba di hadapan beliau, maka beliau bersabda, ""Wajah- wajah yang beruntung."" ""Begitu pula wajah engkau wahai Rasulullah,"" kata mereka sambil melemparkan penggalan kepala Ka'b di hadapan beliau. Maka beliau memuji Allah atas terbunuhnya Ka'b.";Ka'b;PERSON;;131;135
000155-007;155;7;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b. Namun tak ada yang mengena. Maka Muhammad bin Maslamah segera memungut belatinya dan menusukkan ke punggung Ka'b hingga tembus ke perut bagian bawah, lalu Ka'b meninggal setelah berteriak dengan suara yang amat keras dan membangunkan orang-orang yang berada di dalam benteng. Bahkan karena teriakannya yang keras itu, mereka menyalakan pelita. Sekelompok orang-orang Muslim yang telah berhasil membunuh Ka'b itu pun pulang. Namun Al-Harits bin Aus terluka di kepala atau kakinya karena terkena sabetan sebagian pedang rekan-rekannya dan banyak mengeluarkan darah. Mereka terus berjalan hingga tiba di Harratul Uraidh. Karena kondisi Al-Harits semakin melemah mengingat banyaknya darah yang keluar dari lukanya, dan jalanya yang selalu tertinggal di belakang dari rekan-rekannya, maka mereka membopongnya. Setiba di Baqi' Al-Gharqad, mereka bertakbir dengan suara keras, hingga didengar Rasulullah . Dengan begitu beliau tahu bahwa mereka telah berhasil melaksanakan tugas. Lalu beliau ikut mengucapkan takbir. Setelah mereka tiba di hadapan beliau, maka beliau bersabda, ""Wajah- wajah yang beruntung."" ""Begitu pula wajah engkau wahai Rasulullah,"" kata mereka sambil melemparkan penggalan kepala Ka'b di hadapan beliau. Maka beliau memuji Allah atas terbunuhnya Ka'b.";Muhammad bin Maslamah;PERSON;;170;191
000155-007;155;7;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b. Namun tak ada yang mengena. Maka Muhammad bin Maslamah segera memungut belatinya dan menusukkan ke punggung Ka'b hingga tembus ke perut bagian bawah, lalu Ka'b meninggal setelah berteriak dengan suara yang amat keras dan membangunkan orang-orang yang berada di dalam benteng. Bahkan karena teriakannya yang keras itu, mereka menyalakan pelita. Sekelompok orang-orang Muslim yang telah berhasil membunuh Ka'b itu pun pulang. Namun Al-Harits bin Aus terluka di kepala atau kakinya karena terkena sabetan sebagian pedang rekan-rekannya dan banyak mengeluarkan darah. Mereka terus berjalan hingga tiba di Harratul Uraidh. Karena kondisi Al-Harits semakin melemah mengingat banyaknya darah yang keluar dari lukanya, dan jalanya yang selalu tertinggal di belakang dari rekan-rekannya, maka mereka membopongnya. Setiba di Baqi' Al-Gharqad, mereka bertakbir dengan suara keras, hingga didengar Rasulullah . Dengan begitu beliau tahu bahwa mereka telah berhasil melaksanakan tugas. Lalu beliau ikut mengucapkan takbir. Setelah mereka tiba di hadapan beliau, maka beliau bersabda, ""Wajah- wajah yang beruntung."" ""Begitu pula wajah engkau wahai Rasulullah,"" kata mereka sambil melemparkan penggalan kepala Ka'b di hadapan beliau. Maka beliau memuji Allah atas terbunuhnya Ka'b.";Ka'b;PERSON;;245;249
000155-007;155;7;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b. Namun tak ada yang mengena. Maka Muhammad bin Maslamah segera memungut belatinya dan menusukkan ke punggung Ka'b hingga tembus ke perut bagian bawah, lalu Ka'b meninggal setelah berteriak dengan suara yang amat keras dan membangunkan orang-orang yang berada di dalam benteng. Bahkan karena teriakannya yang keras itu, mereka menyalakan pelita. Sekelompok orang-orang Muslim yang telah berhasil membunuh Ka'b itu pun pulang. Namun Al-Harits bin Aus terluka di kepala atau kakinya karena terkena sabetan sebagian pedang rekan-rekannya dan banyak mengeluarkan darah. Mereka terus berjalan hingga tiba di Harratul Uraidh. Karena kondisi Al-Harits semakin melemah mengingat banyaknya darah yang keluar dari lukanya, dan jalanya yang selalu tertinggal di belakang dari rekan-rekannya, maka mereka membopongnya. Setiba di Baqi' Al-Gharqad, mereka bertakbir dengan suara keras, hingga didengar Rasulullah . Dengan begitu beliau tahu bahwa mereka telah berhasil melaksanakan tugas. Lalu beliau ikut mengucapkan takbir. Setelah mereka tiba di hadapan beliau, maka beliau bersabda, ""Wajah- wajah yang beruntung."" ""Begitu pula wajah engkau wahai Rasulullah,"" kata mereka sambil melemparkan penggalan kepala Ka'b di hadapan beliau. Maka beliau memuji Allah atas terbunuhnya Ka'b.";Ka'b;PERSON;;292;296
000155-007;155;7;KONSPIRASI UNTUK MEMBUNUH NABI;Terbunuhnya Ka’b bin Al-Asyraf;317-321;"Saat pegangan sudah kuat, dia pun berteriak ""Diamlah wahai musuh Allah!"" Pedang rekan-rekan Abu Na'ilah berseliweran ke arah tubuh Ka'b. Namun tak ada yang mengena. Maka Muhammad bin Maslamah segera memungut belatinya dan menusukkan ke punggung Ka'b hingga tembus ke perut bagian bawah, lalu Ka'b meninggal setelah berteriak dengan suara yang amat keras dan membangunkan orang-orang yang berada di dalam benteng. Bahkan karena teriakannya yang keras itu, mereka menyalakan pelita. Sekelompok orang-orang Muslim yang telah berhasil membunuh Ka'b itu pun pulang. Namun Al-Harits bin Aus terluka di kepala atau kakinya karena terkena sabetan sebagian pedang rekan-rekannya dan banyak mengeluarkan darah. Mereka terus berjalan hingga tiba di Harratul Uraidh. Karena kondisi Al-Harits semakin melemah mengingat banyaknya darah yang keluar dari lukanya, dan jalanya yang selalu tertinggal di belakang dari rekan-rekannya, maka mereka membopongnya. Setiba di Baqi' Al-Gharqad, mereka bertakbir dengan suara keras, hingga didengar Rasulullah . Dengan begitu beliau tahu bahwa mereka telah berhasil melaksanakan tugas. Lalu beliau ikut mengucapkan takbir. Setelah mereka tiba di hadapan beliau, maka beliau bersabda, ""Wajah- wajah yang beruntung."" ""Begitu pula wajah engkau wahai Rasulullah,"" kata mereka sambil melemparkan penggalan kepala Ka'b di hadapan beliau. Maka beliau memuji Allah atas terbunuhnya Ka'b.";Ka'b;PERSON;;540;544
